#contig	length
scaffold_1000	37832
scaffold_727	53799
scaffold_1920	7824
scaffold_1478	20668
scaffold_325	102023
scaffold_257	121421
scaffold_1129	32626
scaffold_1550	18422
scaffold_1713	13364
scaffold_342	97919
scaffold_1489	20191
scaffold_1474	20785
scaffold_1235	28277
scaffold_455	79679
scaffold_53	328746
scaffold_478	76834
scaffold_1057	35680
scaffold_2113	1897
scaffold_2015	4930
scaffold_297	111560
scaffold_1891	8475
scaffold_1996	5990
scaffold_345	97263
scaffold_1269	27255
scaffold_1421	22405
scaffold_1041	36395
scaffold_1554	18348
scaffold_319	103476
scaffold_1273	27227
scaffold_4	855982
scaffold_185	147705
scaffold_790	50541
scaffold_991	38500
scaffold_1638	15710
scaffold_1529	18882
scaffold_1167	31036
scaffold_1319	25454
scaffold_593	65403
scaffold_226	129882
scaffold_163	160569
scaffold_1779	11688
scaffold_642	60995
scaffold_1160	31157
scaffold_190	146021
scaffold_1341	24594
scaffold_201	140281
scaffold_1006	37471
scaffold_504	73965
scaffold_1590	17033
scaffold_2073	3163
scaffold_686	57098
scaffold_1025	36762
scaffold_1836	10118
scaffold_280	115673
scaffold_1428	22246
scaffold_1557	18264
scaffold_42	363995
scaffold_1799	11309
scaffold_466	78156
scaffold_2033	4439
scaffold_1877	8863
scaffold_382	89232
scaffold_2080	2826
scaffold_12	591519
scaffold_241	125947
scaffold_2094	2388
scaffold_11	597956
scaffold_28	446133
scaffold_944	41405
scaffold_2057	3730
scaffold_1468	20968
scaffold_1772	11766
scaffold_977	39921
scaffold_1157	31346
scaffold_820	48904
scaffold_1522	19182
scaffold_327	101725
scaffold_1568	17831
scaffold_1416	22554
scaffold_1288	26470
scaffold_1948	7251
scaffold_900	43882
scaffold_868	45695
scaffold_419	84649
scaffold_812	49133
scaffold_1414	22581
scaffold_1950	7193
scaffold_1250	27796
scaffold_1925	7624
scaffold_1046	36101
scaffold_967	40182
scaffold_489	75679
scaffold_2125	1651
scaffold_1649	15401
scaffold_1954	7118
scaffold_2002	5735
scaffold_788	50659
scaffold_1818	10804
scaffold_1322	25351
scaffold_1932	7433
scaffold_480	76747
scaffold_123	197742
scaffold_159	163049
scaffold_263	119292
scaffold_1565	17955
scaffold_1208	29156
scaffold_1862	9198
scaffold_1480	20603
scaffold_299	110737
scaffold_335	100079
scaffold_654	60085
scaffold_1510	19534
scaffold_1212	28885
scaffold_15	534808
scaffold_1453	21472
scaffold_1701	13676
scaffold_1985	6285
scaffold_795	50268
scaffold_571	67013
scaffold_807	49390
scaffold_804	49515
scaffold_1642	15555
scaffold_290	113347
scaffold_67	303174
scaffold_932	42060
scaffold_173	155174
scaffold_562	67869
scaffold_632	61832
scaffold_2055	3779
scaffold_1241	28087
scaffold_587	65815
scaffold_1367	24028
scaffold_316	104032
scaffold_1313	25744
scaffold_1360	24203
scaffold_1626	16010
scaffold_887	44421
scaffold_765	51832
scaffold_1960	7034
scaffold_256	122310
scaffold_365	91524
scaffold_272	117799
scaffold_1294	26190
scaffold_1183	30185
scaffold_199	140937
scaffold_612	62957
scaffold_953	41097
scaffold_374	90565
scaffold_664	59140
scaffold_1436	22012
scaffold_1197	29771
scaffold_1611	16308
scaffold_1888	8616
scaffold_592	65404
scaffold_2063	3520
scaffold_1137	32185
scaffold_960	40436
scaffold_2138	1353
scaffold_424	84042
scaffold_1753	12219
scaffold_559	68024
scaffold_1073	34767
scaffold_1561	18193
scaffold_1722	13209
scaffold_2105	2141
scaffold_1131	32539
scaffold_784	50997
scaffold_396	87532
scaffold_24	464463
scaffold_2148	1249
scaffold_2077	2937
scaffold_1823	10607
scaffold_1944	7278
scaffold_1975	6519
scaffold_748	52933
scaffold_116	205196
scaffold_1394	23129
scaffold_80	269613
scaffold_1150	31649
scaffold_1850	9590
scaffold_1857	9251
scaffold_1790	11472
scaffold_682	57664
scaffold_1283	26784
scaffold_1404	22925
scaffold_2005	5675
scaffold_663	59235
scaffold_441	81230
scaffold_1744	12437
scaffold_2156	1091
scaffold_1017	36920
scaffold_36	399798
scaffold_1463	21129
scaffold_1091	34368
scaffold_1353	24420
scaffold_718	54438
scaffold_1686	14069
scaffold_147	176080
scaffold_1694	13833
scaffold_1495	19906
scaffold_844	46954
scaffold_1541	18683
scaffold_447	80904
scaffold_1623	16078
scaffold_1352	24458
scaffold_1970	6670
scaffold_1380	23661
scaffold_1906	8125
scaffold_1989	6138
scaffold_1124	32983
scaffold_861	46035
scaffold_767	51810
scaffold_622	62301
scaffold_1334	24868
scaffold_99	233528
scaffold_1759	12016
scaffold_546	69592
scaffold_1050	35976
scaffold_775	51364
scaffold_1262	27556
scaffold_918	42928
scaffold_93	240319
scaffold_701	55868
scaffold_1187	30144
scaffold_1035	36528
scaffold_933	42032
scaffold_448	80397
scaffold_87	255173
scaffold_1761	11988
scaffold_84	259245
scaffold_1844	9839
scaffold_525	71305
scaffold_1385	23543
scaffold_698	56284
scaffold_1918	7844
scaffold_891	44119
scaffold_314	104635
scaffold_134	187342
scaffold_1533	18855
scaffold_435	81899
scaffold_215	134355
scaffold_985	39025
scaffold_1861	9203
scaffold_462	78695
scaffold_1795	11360
scaffold_1890	8538
scaffold_1118	33254
scaffold_175	154146
scaffold_100	232572
scaffold_2050	3966
scaffold_852	46380
scaffold_2127	1638
scaffold_553	68684
scaffold_128	192871
scaffold_755	52462
scaffold_2030	4464
scaffold_2083	2709
scaffold_74	278250
scaffold_153	167438
scaffold_1855	9317
scaffold_1978	6480
scaffold_1425	22305
scaffold_836	47328
scaffold_5	709374
scaffold_924	42598
scaffold_1219	28707
scaffold_157	164069
scaffold_2038	4392
scaffold_1936	7399
scaffold_483	76556
scaffold_1599	16754
scaffold_430	83256
scaffold_1848	9688
scaffold_318	103998
scaffold_2130	1507
scaffold_33	405950
scaffold_1584	17331
scaffold_386	88778
scaffold_1172	30775
scaffold_1551	18403
scaffold_1178	30395
scaffold_513	73073
scaffold_917	42934
scaffold_1721	13219
scaffold_82	267239
scaffold_1564	17960
scaffold_1052	35752
scaffold_1255	27720
scaffold_1720	13241
scaffold_38	389017
scaffold_1872	9017
scaffold_1152	31622
scaffold_1708	13586
scaffold_1348	24475
scaffold_1155	31429
scaffold_1574	17644
scaffold_1305	25884
scaffold_730	53724
scaffold_41	372969
scaffold_908	43469
scaffold_846	46739
scaffold_568	67431
scaffold_1217	28741
scaffold_876	45001
scaffold_456	79625
scaffold_1372	23965
scaffold_761	51943
scaffold_1458	21346
scaffold_1634	15762
scaffold_827	47822
scaffold_831	47572
scaffold_1038	36459
scaffold_1122	33055
scaffold_484	76259
scaffold_1956	7068
scaffold_2036	4423
scaffold_451	80236
scaffold_930	42171
scaffold_1656	15094
scaffold_1445	21724
scaffold_2029	4495
scaffold_1300	26053
scaffold_1276	27145
scaffold_658	59768
scaffold_1807	11125
scaffold_268	118251
scaffold_1526	19013
scaffold_293	112022
scaffold_373	90588
scaffold_140	181451
scaffold_2128	1568
scaffold_1538	18776
scaffold_59	318906
scaffold_1991	6047
scaffold_806	49493
scaffold_1059	35664
scaffold_726	53831
scaffold_278	116325
scaffold_1097	34195
scaffold_1605	16439
scaffold_2024	4664
scaffold_138	183128
scaffold_653	60212
scaffold_766	51818
scaffold_1325	25247
scaffold_1043	36239
scaffold_881	44680
scaffold_507	73667
scaffold_1336	24795
scaffold_1228	28481
scaffold_1967	6796
scaffold_1907	8116
scaffold_204	138273
scaffold_1075	34738
scaffold_2064	3485
scaffold_1546	18515
scaffold_850	46527
scaffold_2137	1362
scaffold_1377	23753
scaffold_490	75286
scaffold_509	73372
scaffold_1206	29312
scaffold_126	195944
scaffold_412	85245
scaffold_1644	15520
scaffold_1433	22162
scaffold_2142	1327
scaffold_355	95125
scaffold_1012	37261
scaffold_649	60418
scaffold_1307	25850
scaffold_1514	19467
scaffold_1420	22410
scaffold_1621	16148
scaffold_916	42940
scaffold_1815	10861
scaffold_1180	30273
scaffold_1806	11164
scaffold_675	58416
scaffold_636	61316
scaffold_2098	2311
scaffold_576	66521
scaffold_63	313278
scaffold_973	39980
scaffold_577	66308
scaffold_1746	12362
scaffold_1119	33222
scaffold_133	187532
scaffold_2051	3960
scaffold_243	125340
scaffold_2069	3301
scaffold_1703	13660
scaffold_428	83387
scaffold_467	78043
scaffold_1290	26393
scaffold_306	106866
scaffold_929	42194
scaffold_1094	34296
scaffold_1238	28141
scaffold_927	42278
scaffold_1940	7361
scaffold_2058	3729
scaffold_859	46123
scaffold_787	50721
scaffold_165	159325
scaffold_1767	11890
scaffold_1350	24473
scaffold_282	115417
scaffold_1893	8395
scaffold_1812	10962
scaffold_1441	21786
scaffold_1412	22647
scaffold_596	65057
scaffold_179	151192
scaffold_1884	8717
scaffold_402	86389
scaffold_529	70900
scaffold_97	236950
scaffold_1365	24079
scaffold_817	48996
scaffold_1665	14817
scaffold_1921	7802
scaffold_196	142164
scaffold_1503	19684
scaffold_1603	16581
scaffold_1581	17458
scaffold_1165	31092
scaffold_1316	25589
scaffold_1784	11555
scaffold_2143	1308
scaffold_1251	27770
scaffold_1127	32729
scaffold_671	58882
scaffold_1031	36676
scaffold_1491	20052
scaffold_777	51226
scaffold_2072	3222
scaffold_119	200685
scaffold_192	143178
scaffold_208	137407
scaffold_1286	26622
scaffold_737	53537
scaffold_439	81433
scaffold_1221	28652
scaffold_1357	24350
scaffold_910	43392
scaffold_55	323662
scaffold_1231	28452
scaffold_78	271962
scaffold_680	57822
scaffold_620	62393
scaffold_2045	4246
scaffold_1376	23824
scaffold_1752	12233
scaffold_2031	4459
scaffold_1732	12782
scaffold_19	513413
scaffold_751	52700
scaffold_1698	13753
scaffold_48	339490
scaffold_597	64751
scaffold_301	108316
scaffold_1867	9102
scaffold_1619	16221
scaffold_1070	34810
scaffold_1338	24731
scaffold_333	100219
scaffold_745	53054
scaffold_2014	4999
scaffold_1677	14284
scaffold_1278	27031
scaffold_499	74227
scaffold_865	45836
scaffold_1297	26117
scaffold_432	82470
scaffold_1271	27245
scaffold_1831	10322
scaffold_958	40803
scaffold_275	116867
scaffold_426	83866
scaffold_1419	22467
scaffold_669	58921
scaffold_249	124121
scaffold_1397	23074
scaffold_1498	19840
scaffold_657	59823
scaffold_376	90341
scaffold_758	52303
scaffold_1407	22791
scaffold_13	567892
scaffold_885	44492
scaffold_112	211942
scaffold_1482	20557
scaffold_2102	2194
scaffold_992	38458
scaffold_2160	1015
scaffold_2043	4289
scaffold_476	76868
scaffold_1913	7980
scaffold_1718	13307
scaffold_184	147981
scaffold_982	39544
scaffold_1088	34541
scaffold_1401	22985
scaffold_493	75150
scaffold_1632	15861
scaffold_601	64515
scaffold_2074	3123
scaffold_2010	5320
scaffold_1065	35271
scaffold_709	55615
scaffold_581	66215
scaffold_405	85910
scaffold_689	56895
scaffold_288	114182
scaffold_644	60906
scaffold_1080	34673
scaffold_1791	11463
scaffold_1685	14087
scaffold_822	48583
scaffold_1159	31243
scaffold_1467	20999
scaffold_543	69728
scaffold_1452	21477
scaffold_1375	23862
scaffold_1726	13102
scaffold_754	52632
scaffold_633	61505
scaffold_416	84817
scaffold_1871	9023
scaffold_240	126155
scaffold_2119	1736
scaffold_1176	30642
scaffold_538	70173
scaffold_2025	4637
scaffold_532	70450
scaffold_2093	2399
scaffold_1803	11237
scaffold_1835	10199
scaffold_1328	25096
scaffold_487	75774
scaffold_2032	4444
scaffold_1731	12824
scaffold_1304	25922
scaffold_862	45943
scaffold_913	43213
scaffold_934	41888
scaffold_1953	7148
scaffold_821	48879
scaffold_1876	8892
scaffold_2124	1653
scaffold_1224	28590
scaffold_1586	17162
scaffold_1558	18255
scaffold_29	436806
scaffold_1331	24959
scaffold_122	198505
scaffold_1523	19121
scaffold_227	129810
scaffold_894	44052
scaffold_1542	18583
scaffold_328	101043
scaffold_45	344620
scaffold_351	96000
scaffold_665	59079
scaffold_1737	12686
scaffold_2003	5724
scaffold_547	69384
scaffold_1415	22559
scaffold_2065	3468
scaffold_519	71848
scaffold_978	39854
scaffold_1704	13604
scaffold_1666	14758
scaffold_1209	29129
scaffold_1624	16049
scaffold_488	75691
scaffold_997	37885
scaffold_1481	20562
scaffold_941	41511
scaffold_1658	14990
scaffold_264	119290
scaffold_1519	19364
scaffold_2106	2059
scaffold_1931	7467
scaffold_1213	28858
scaffold_298	110894
scaffold_1595	16841
scaffold_586	65906
scaffold_841	47022
scaffold_602	64492
scaffold_214	134445
scaffold_377	90192
scaffold_1107	33849
scaffold_1424	22344
scaffold_436	81727
scaffold_1693	13841
scaffold_2006	5667
scaffold_678	58046
scaffold_1968	6789
scaffold_872	45585
scaffold_1532	18855
scaffold_1788	11515
scaffold_1477	20697
scaffold_1245	28027
scaffold_454	79736
scaffold_879	44804
scaffold_799	49881
scaffold_951	41143
scaffold_1995	6001
scaffold_1321	25361
scaffold_1001	37830
scaffold_198	141232
scaffold_144	179676
scaffold_220	133026
scaffold_362	92900
scaffold_791	50496
scaffold_734	53678
scaffold_1062	35416
scaffold_1783	11580
scaffold_2060	3673
scaffold_326	101792
scaffold_2112	1923
scaffold_75	274732
scaffold_160	163000
scaffold_1796	11332
scaffold_296	111567
scaffold_744	53133
scaffold_1811	10981
scaffold_494	75079
scaffold_643	60953
scaffold_473	77001
scaffold_1026	36748
scaffold_1442	21781
scaffold_274	116899
scaffold_1058	35667
scaffold_2020	4748
scaffold_1591	17004
scaffold_1494	19945
scaffold_1500	19818
scaffold_2147	1256
scaffold_1473	20843
scaffold_1610	16324
scaffold_446	80991
scaffold_1293	26223
scaffold_236	126374
scaffold_503	73978
scaffold_1974	6547
scaffold_1342	24572
scaffold_1079	34716
scaffold_928	42273
scaffold_1343	24552
scaffold_1829	10394
scaffold_1579	17497
scaffold_1771	11780
scaffold_1430	22202
scaffold_1988	6143
scaffold_1021	36838
scaffold_662	59343
scaffold_2153	1161
scaffold_1	1087660
scaffold_818	48967
scaffold_1354	24410
scaffold_1069	34843
scaffold_1347	24494
scaffold_869	45683
scaffold_468	78016
scaffold_693	56530
scaffold_107	218886
scaffold_1148	31704
scaffold_2019	4827
scaffold_843	46974
scaffold_813	49092
scaffold_1843	9840
scaffold_1681	14222
scaffold_98	235148
scaffold_986	39011
scaffold_1903	8209
scaffold_1263	27538
scaffold_2088	2522
scaffold_526	71297
scaffold_623	62280
scaffold_1741	12500
scaffold_1714	13342
scaffold_2082	2807
scaffold_938	41548
scaffold_554	68345
scaffold_1202	29526
scaffold_1386	23450
scaffold_630	61949
scaffold_648	60536
scaffold_853	46359
scaffold_152	167826
scaffold_1098	34149
scaffold_336	99724
scaffold_560	68013
scaffold_2146	1268
scaffold_1863	9194
scaffold_1585	17284
scaffold_1282	26922
scaffold_534	70405
scaffold_313	105121
scaffold_239	126238
scaffold_1762	11970
scaffold_1405	22877
scaffold_801	49800
scaffold_561	67945
scaffold_2134	1428
scaffold_1990	6068
scaffold_1115	33506
scaffold_1435	22130
scaffold_1464	21098
scaffold_854	46258
scaffold_1318	25488
scaffold_303	107767
scaffold_611	63407
scaffold_1909	8076
scaffold_946	41366
scaffold_610	63664
scaffold_86	257599
scaffold_1103	33994
scaffold_1539	18741
scaffold_888	44267
scaffold_764	51842
scaffold_705	55705
scaffold_573	66794
scaffold_618	62495
scaffold_273	117374
scaffold_954	41084
scaffold_1851	9545
scaffold_172	155326
scaffold_188	146624
scaffold_1826	10496
scaffold_1184	30178
scaffold_591	65425
scaffold_137	183544
scaffold_570	67122
scaffold_1598	16771
scaffold_605	64285
scaffold_1697	13763
scaffold_961	40386
scaffold_230	128704
scaffold_968	40120
scaffold_1186	30163
scaffold_315	104147
scaffold_1138	32126
scaffold_1048	36051
scaffold_423	84176
scaffold_393	87893
scaffold_1198	29741
scaffold_685	57226
scaffold_440	81237
scaffold_83	264275
scaffold_92	241554
scaffold_463	78404
scaffold_1858	9214
scaffold_397	87246
scaffold_700	56144
scaffold_255	122363
scaffold_783	50997
scaffold_1880	8818
scaffold_524	71498
scaffold_1486	20360
scaffold_1567	17862
scaffold_1168	30950
scaffold_1457	21398
scaffold_907	43535
scaffold_183	148700
scaffold_1896	8310
scaffold_1560	18227
scaffold_1132	32507
scaffold_61	313832
scaffold_1889	8577
scaffold_1427	22282
scaffold_383	89012
scaffold_52	331225
scaffold_1074	34749
scaffold_1776	11703
scaffold_1963	6955
scaffold_25	464437
scaffold_1984	6301
scaffold_251	123040
scaffold_1639	15618
scaffold_1393	23253
scaffold_1507	19587
scaffold_1161	31157
scaffold_711	55453
scaffold_117	205018
scaffold_1123	33045
scaffold_2021	4746
scaffold_1169	30851
scaffold_1555	18280
scaffold_866	45825
scaffold_1383	23563
scaffold_223	131820
scaffold_589	65591
scaffold_683	57518
scaffold_1116	33484
scaffold_652	60247
scaffold_136	184893
scaffold_269	118141
scaffold_800	49841
scaffold_1027	36729
scaffold_757	52432
scaffold_1100	34130
scaffold_276	116863
scaffold_557	68094
scaffold_1487	20223
scaffold_337	99601
scaffold_2075	3044
scaffold_1135	32345
scaffold_114	208865
scaffold_1096	34201
scaffold_1089	34541
scaffold_1792	11451
scaffold_292	112677
scaffold_2136	1391
scaffold_1755	12119
scaffold_2092	2456
scaffold_320	103347
scaffold_1885	8652
scaffold_811	49250
scaffold_897	43972
scaffold_1270	27246
scaffold_962	40333
scaffold_1511	19506
scaffold_882	44676
scaffold_539	70115
scaffold_343	97896
scaffold_1813	10933
scaffold_564	67591
scaffold_1207	29221
scaffold_1825	10533
scaffold_1966	6812
scaffold_1616	16250
scaffold_688	56976
scaffold_2107	2050
scaffold_641	61007
scaffold_113	211065
scaffold_464	78329
scaffold_1003	37680
scaffold_85	258943
scaffold_1229	28461
scaffold_1339	24678
scaffold_786	50810
scaffold_246	124791
scaffold_1113	33679
scaffold_390	88306
scaffold_1147	31736
scaffold_1256	27700
scaffold_1240	28120
scaffold_572	67013
scaffold_422	84196
scaffold_237	126360
scaffold_1929	7479
scaffold_254	122426
scaffold_1983	6365
scaffold_580	66243
scaffold_1130	32581
scaffold_1868	9076
scaffold_983	39226
scaffold_324	102874
scaffold_1296	26145
scaffold_1674	14355
scaffold_1520	19303
scaffold_851	46485
scaffold_270	117967
scaffold_1368	23994
scaffold_889	44231
scaffold_66	306984
scaffold_1361	24193
scaffold_708	55633
scaffold_1894	8330
scaffold_168	158028
scaffold_379	89672
scaffold_2056	3771
scaffold_1312	25747
scaffold_174	154216
scaffold_1211	28954
scaffold_6	694873
scaffold_637	61253
scaffold_769	51739
scaffold_219	133138
scaffold_1177	30525
scaffold_1856	9317
scaffold_1742	12490
scaffold_575	66522
scaffold_2042	4307
scaffold_778	51156
scaffold_1162	31134
scaffold_1747	12342
scaffold_974	39977
scaffold_905	43562
scaffold_1408	22771
scaffold_1465	21083
scaffold_1402	22978
scaffold_187	147368
scaffold_317	104030
scaffold_443	81216
scaffold_1540	18737
scaffold_1664	14824
scaffold_1411	22699
scaffold_1842	9908
scaffold_1766	11901
scaffold_151	168272
scaffold_567	67443
scaffold_1999	5835
scaffold_832	47500
scaffold_403	86370
scaffold_2071	3237
scaffold_617	62514
scaffold_1460	21297
scaffold_809	49310
scaffold_459	79524
scaffold_949	41187
scaffold_1497	19893
scaffold_433	82421
scaffold_1151	31641
scaffold_1371	23979
scaffold_285	115072
scaffold_1490	20108
scaffold_181	149903
scaffold_772	51602
scaffold_1022	36832
scaffold_2049	3971
scaffold_195	142497
scaffold_931	42091
scaffold_1797	11319
scaffold_221	132708
scaffold_1236	28221
scaffold_1049	35983
scaffold_1750	12249
scaffold_1518	19375
scaffold_72	290778
scaffold_1317	25573
scaffold_308	106779
scaffold_132	189222
scaffold_95	238306
scaffold_1729	12976
scaffold_1994	6004
scaffold_1552	18389
scaffold_1121	33058
scaffold_1774	11747
scaffold_347	96944
scaffold_1802	11258
scaffold_704	55718
scaffold_1728	12978
scaffold_760	52147
scaffold_200	140630
scaffold_1002	37696
scaffold_814	49017
scaffold_792	50470
scaffold_1709	13543
scaffold_1733	12752
scaffold_1392	23286
scaffold_207	137456
scaffold_1834	10267
scaffold_1440	21901
scaffold_1710	13395
scaffold_1531	18873
scaffold_998	37861
scaffold_902	43852
scaffold_2013	5051
scaffold_1199	29637
scaffold_1547	18493
scaffold_2129	1515
scaffold_1606	16412
scaffold_614	62862
scaffold_1306	25870
scaffold_750	52739
scaffold_1625	16020
scaffold_1308	25835
scaffold_1483	20496
scaffold_1324	25255
scaffold_1016	36926
scaffold_1144	31855
scaffold_141	180943
scaffold_1641	15570
scaffold_1959	7037
scaffold_491	75249
scaffold_1076	34736
scaffold_1648	15421
scaffold_1344	24551
scaffold_915	42943
scaffold_1055	35731
scaffold_1947	7252
scaffold_1134	32473
scaffold_1053	35744
scaffold_156	164463
scaffold_1908	8080
scaffold_506	73771
scaffold_1310	25784
scaffold_1805	11173
scaffold_781	51103
scaffold_1684	14093
scaffold_521	71763
scaffold_2150	1180
scaffold_595	65085
scaffold_1711	13379
scaffold_158	163065
scaffold_1265	27436
scaffold_356	94777
scaffold_1081	34649
scaffold_697	56359
scaffold_212	134804
scaffold_1613	16292
scaffold_1506	19600
scaffold_1653	15133
scaffold_1563	18011
scaffold_380	89572
scaffold_1847	9722
scaffold_609	63668
scaffold_260	120573
scaffold_22	470427
scaffold_1928	7494
scaffold_431	82633
scaffold_634	61482
scaffold_1239	28133
scaffold_2061	3556
scaffold_329	100848
scaffold_32	408861
scaffold_360	94029
scaffold_387	88737
scaffold_2123	1656
scaffold_584	66139
scaffold_1587	17161
scaffold_627	62086
scaffold_1171	30817
scaffold_228	128962
scaffold_162	160598
scaffold_1901	8245
scaffold_628	61997
scaffold_404	86187
scaffold_1451	21486
scaffold_837	47313
scaffold_148	173589
scaffold_1635	15755
scaffold_1047	36053
scaffold_1977	6496
scaffold_1034	36553
scaffold_2111	1962
scaffold_2118	1802
scaffold_942	41488
scaffold_2026	4619
scaffold_676	58388
scaffold_1667	14726
scaffold_838	47260
scaffold_725	53900
scaffold_1214	28817
scaffold_550	68959
