#contig	length
KB663946	3408
KB663863	8427
KB663924	2716
KB664111	1386
KB663838	8718
KB663912	8223
KB663989	2207
KB664270	24686
KB663647	14022
KB663627	17075
KB663707	7261
KB663803	4313
KB663840	3502
KB664166	94404
KB663999	107839
KB663979	2294
KB664039	1741
KB663736	6142
KB663696	13636
KB664280	25595
KB664239	1042
KB664157	1244
KB664217	1038
KB663749	5515
KB664178	6988
KB663887	8923
KB663638	14346
KB663795	4325
KB663861	3189
KB664029	1788
KB663952	7825
KB664202	1126
KB663966	164286
KB664062	1529
KB663926	8889
KB663684	8471
KB664030	1774
KB663836	8204
KB664081	1425
KB663900	2803
KB664023	1858
KB663967	2394
KB663730	6477
KB663681	13348
KB663735	5716
KB663954	2516
KB664049	1641
KB663997	2088
KB664236	1051
KB664181	1129
KB663992	4123
KB663787	4537
KB664287	35992
KB664076	1498
KB664142	1300
KB663754	13190
KB663662	9144
KB663726	6504
KB663908	8229
KB664012	1962
KB664032	89326
KB664204	1119
KB664197	1083
KB663947	1202
KB663674	8403
KB664262	20165
KB664245	1020
KB664033	1696
KB663884	1523
KB664219	1085
KB663763	17632
KB664083	1470
KB664108	1390
KB663792	5346
KB663878	8932
KB663784	8397
KB664004	2048
KB663822	8984
KB663695	10920
KB664226	1052
KB664256	61104
KB663667	9332
KB664249	1014
KB664271	29535
KB663719	5469
KB664051	1591
KB664283	14122
KB663844	696169
KB664153	1206
KB663981	7646
KB663757	5232
KB663738	6142
KB663953	7531
KB664071	1474
KB663802	4314
KB663931	8043
KB663883	2928
KB663866	519309
KB664094	1432
KB664098	1356
KB664257	25653
KB664203	1103
KB664050	1647
KB663901	8262
KB663772	8594
KB663770	7241
KB663970	2330
KB664195	1106
KB663699	2089385
KB664125	1295
KB663891	8266
KB664211	1099
KB663921	262556
KB663942	2586
KB664213	1098
KB663764	5103
KB663755	1450147
KB663747	3298
KB664180	1182
KB664143	71120
KB664185	1126
KB664043	94708
KB663854	8099
KB664013	1958
KB664186	1161
KB664106	1375
KB663873	5924
KB663639	6979
KB664167	1136
KB663709	8630
KB663909	8832
KB663815	18399
KB664138	1310
KB663928	9086
KB663661	20257
KB663911	4213
KB664031	1731
KB664041	1732
KB663871	2040
KB663727	9828
KB664263	30802
KB663706	24922
KB664048	1660
KB664238	1022
KB664237	1044
KB663960	2371
KB663941	2550
KB664205	1119
KB664016	1855
KB664150	1265
KB663616	17882
KB663654	15175
KB664109	1385
KB663990	2162
KB663786	16193
KB664282	16431
KB664096	1426
KB664057	1607
KB664005	2043
KB663847	3421
KB664268	54177
KB663833	969057
KB663694	8686
KB664218	1093
KB663793	4338
KB664250	1008
KB664212	1099
KB663729	6444
KB663892	2914
KB663720	10113
KB664210	73974
KB664251	1008
KB663771	4901
KB663773	10327
KB664091	1436
KB663865	9248
KB663641	6986
KB664070	1487
KB663640	20754
KB663948	2561
KB664198	1130
KB663811	4132
KB664084	1400
KB663620	15909
KB663858	8561
KB663682	33731
KB663902	8810
KB663817	15885
KB663805	18476
KB664194	1023
KB663991	2187
KB664139	1308
KB664002	2005
KB663961	7754
KB664099	82680
KB663982	2248
KB663874	3025
KB663653	39529
KB664235	1038
KB664124	1336
KB664164	1228
KB663814	4025
KB664017	1813
KB663712	7220
KB663705	8509
KB664134	1316
KB663666	3884199
KB663849	3305
KB663765	5453
KB663614	48552
KB663700	9022
KB663717	28999
KB663971	2331
KB663668	8749
KB664042	1727
KB664252	1003
KB663746	5714
KB664060	1584
KB663672	8410
KB663852	3321
KB664274	14813
KB664221	77212
KB664107	1391
KB664285	31804
KB664114	1368
KB664056	1629
KB663994	2119
KB663804	10117
KB663628	12116
KB664085	1456
KB663698	8468
KB664003	2006
KB663983	2248
KB664117	1327
KB663635	11301
KB664277	6225679
KB664269	67781
KB663752	17178
KB664047	1667
KB664183	1177
KB663693	8233
KB663733	1822353
KB664034	1733
KB664229	1127
KB663664	9061
KB663903	8469
KB664151	1261
KB664078	1492
KB664063	8600
KB663728	12164
KB663611	5773275
KB663876	2108
KB664170	1214
KB664199	70789
KB664146	1227
KB663832	17164539
KB664026	1784
KB663949	9084
KB664172	1203
KB663642	21531
KB664243	50693
KB663652	27194
KB664036	1759
KB663742	6019
KB663816	8193
KB664136	1313
KB664126	1323
KB664011	1926
KB663782	16199
KB663875	3017
KB663721	21277816
KB663762	15744
KB664135	1315
KB664018	1880
KB664165	10313149
KB664259	27640
KB663740	4122
KB663885	2065
KB664209	1045
KB663677	3930384
KB663622	5864520
KB663734	6230
KB664253	44177
KB663673	8425
KB663906	8559
KB663768	11169
KB663810	1148253
KB664069	1540
KB663962	5883
KB663955	176238
KB664115	1310
KB664286	33268
KB664102	1394
KB664227	1075
KB664254	50149
KB664116	1333
KB663790	6267
KB663636	14878
KB664244	1019
KB663845	3732
KB664284	14944
KB663703	1709
KB664220	1088
KB663855	543312
KB664275	15255
KB663753	11435
KB664208	1106
KB664266	9220809
KB663785	9298
KB664276	15013
KB664182	1179
KB663825	11444
KB663663	24700
KB664171	1198
KB664093	1432
KB663835	3710
KB664147	1280
KB664265	32869
KB663968	7489
KB663828	10439
KB663732	6239
KB663807	5213
KB664046	2240
KB664141	1301
KB664228	1074
KB663930	8138
KB664264	55649
KB663829	15814
KB663710	1797905
KB664104	1339
KB664188	49088
KB664187	1086
KB664010	100714
KB663969	2373
KB663963	2389
KB664137	1312
KB664223	1044
KB663920	2666
KB664000	2039
KB664055	61474
KB663943	15145372
KB663756	5855
KB663739	15485
KB664058	1582
KB663651	9582
KB664097	1418
KB664162	1174
KB663993	2112
KB663886	1801
KB663715	11882
KB664065	8111
KB663629	20120
KB663619	28591
KB664086	1989
KB663819	8167
KB664127	1270
KB663769	11781
KB663722	1764599
KB664068	1542
KB664119	1347
KB663857	8709
KB664112	1329
KB663894	8956
KB664173	1139
KB664019	1867
KB664200	1131
KB663950	2563
KB663984	2242
KB663621	25250
