#contig	length
KI423332	35043
KI423240	40859
AXCM01012470	8811
KI423212	33317
AXCM01009801	10133
AXCM01023266	1231
KI426767	14233
AXCM01001188	43543
AXCM01021730	1943
AXCM01017613	4015
AXCM01020468	2600
AXCM01021900	1842
AXCM01008719	11560
KI427676	8204
AXCM01019515	3646
AXCM01001386	43378
AXCM01003594	28499
AXCM01024054	1017
KI424498	19304
AXCM01019373	3042
KI427521	5486
AXCM01022601	1450
AXCM01014955	5600
KI427414	7328
AXCM01017382	4147
KI427084	8887
AXCM01024095	1001
AXCM01020854	2413
AXCM01016619	4646
AXCM01015984	4995
AXCM01014241	6117
KI424901	16223
AXCM01020722	2474
AXCM01008634	13940
KI423389	35567
KI422636	62841
AXCM01018973	3366
AXCM01008402	13062
AXCM01011216	10144
KI424828	15554
KI427268	7456
KI424288	21778
KI423464	31108
AXCM01007415	13490
AXCM01009881	10000
KI423564	24356
AXCM01016387	4767
KI427597	6361
AXCM01022676	1482
AXCM01018564	5191
AXCM01020925	2329
AXCM01014618	5860
AXCM01012208	7741
AXCM01007171	13923
AXCM01023689	1118
KI426628	12649
KI423972	23939
KI422757	52493
KI423022	36293
AXCM01013824	6398
AXCM01023094	1264
AXCM01019781	2912
AXCM01023791	1110
AXCM01023412	1146
AXCM01008474	12928
AXCM01022892	1349
AXCM01018001	3821
AXCM01008133	13380
AXCM01022319	1613
KI425836	16023
KI426012	9925
AXCM01022824	1385
KI423657	29330
KI422604	79549
AXCM01018474	3883
AXCM01014979	7035
AXCM01013348	7458
KI423377	28416
KI424258	25060
AXCM01012221	7666
AXCM01006139	17818
AXCM01023529	1148
AXCM01015691	5380
KI422658	70481
AXCM01022662	1394
KI425206	17583
AXCM01006207	15916
AXCM01016927	4449
KI425629	11018
KI422527	101074
AXCM01016649	4585
AXCM01020847	2406
AXCM01017675	4012
AXCM01017958	3896
AXCM01017961	3819
AXCM01013431	7688
KI425949	11277
AXCM01014468	6010
KI422907	60753
AXCM01017858	3890
KI425531	9844
AXCM01009636	10220
AXCM01007838	12727
AXCM01011654	8228
KI425953	21633
AXCM01016626	4621
KI422723	53456
KI424040	19505
AXCM01020321	2670
AXCM01017976	3845
KI425194	15676
KI427234	7122
AXCM01023962	1102
AXCM01022487	1552
KI426686	9426
KI426439	11887
AXCM01003842	22919
AXCM01010351	9472
AXCM01021741	1933
AXCM01020267	2660
AXCM01003380	25705
AXCM01022650	1458
AXCM01022544	1434
AXCM01020450	2588
KI422522	100849
KI426910	6088
KI425766	12266
KI426968	6059
AXCM01021993	1823
KI424921	13853
AXCM01019784	2899
KI426195	10126
KI427577	5362
AXCM01004224	21578
KI425498	20389
KI425864	9354
AXCM01004289	21374
KI426831	10431
AXCM01014842	5665
KI426426	6885
KI425213	14970
AXCM01022212	1637
AXCM01013129	6985
KI425288	15222
KI426502	14619
AXCM01018190	3758
AXCM01016973	4414
KI424278	16481
AXCM01019254	3208
AXCM01020179	2740
AXCM01020732	2988
AXCM01019693	3016
KI426371	11554
AXCM01005693	17394
AXCM01023511	1128
AXCM01011017	9051
AXCM01020138	2694
KI425020	12951
KI427170	7881
AXCM01009100	10906
AXCM01011050	12537
AXCM01021419	2057
KI424619	17052
AXCM01022356	1548
AXCM01020563	2561
KI425647	14172
AXCM01018597	3552
AXCM01012196	8621
KI424019	27151
KI422694	63001
KI426637	7395
AXCM01015770	5112
AXCM01014928	7027
AXCM01013776	6457
KI426617	10185
AXCM01021295	2119
AXCM01023037	1357
AXCM01018604	3549
AXCM01023138	1266
AXCM01014106	8095
KI426242	8038
AXCM01015354	5346
KI427660	2534
AXCM01014249	6089
AXCM01010318	12568
AXCM01015728	5085
KI423122	40020
KI424656	14958
AXCM01004579	20351
KI426412	8818
AXCM01022943	1271
KI422612	70981
KI425855	9641
KI423578	31615
AXCM01014072	6665
KI425130	23349
KI423947	20935
AXCM01007125	13925
AXCM01024015	1100
AXCM01023522	1147
AXCM01019332	3180
KI423723	22610
AXCM01017230	4779
KI424897	16895
AXCM01019576	3000
AXCM01010403	11017
AXCM01017329	4246
AXCM01015955	4943
KI427326	8779
AXCM01021467	2031
AXCM01003510	24131
AXCM01023560	1196
KI427243	7707
AXCM01010354	9460
KI424358	25209
AXCM01000930	49574
AXCM01023813	1027
AXCM01022091	1750
AXCM01017919	4038
KI425702	13156
AXCM01016149	4875
KI423681	34978
AXCM01005772	16940
KI422654	63965
AXCM01011606	8297
KI426876	8494
KI422768	50482
KI426170	10591
KI425227	15559
AXCM01011886	8644
KI423758	25019
AXCM01010215	12789
KI426942	9868
AXCM01024113	1015
KI427651	4708
AXCM01018856	3427
AXCM01008072	12412
AXCM01023271	1290
AXCM01005289	18081
KI426380	10359
AXCM01002283	31409
AXCM01023567	1207
AXCM01007616	15093
AXCM01001672	37429
AXCM01008235	12093
AXCM01007753	12871
AXCM01007680	12976
KI425635	8976
AXCM01012277	7672
AXCM01017488	4114
KI426333	7691
AXCM01008247	12107
AXCM01021975	1828
AXCM01020200	2736
KI425470	15699
AXCM01020486	3729
AXCM01019981	2803
AXCM01010482	9385
AXCM01023931	1055
AXCM01020371	2610
KI427289	8340
AXCM01023091	1339
KI426709	9962
KI424736	18364
AXCM01017157	4283
AXCM01007148	13978
AXCM01014412	6028
KI426306	8553
AXCM01021157	2891
AXCM01013438	8999
KI425804	16044
AXCM01011410	10914
AXCM01013712	6458
AXCM01023512	1166
KI425097	18188
KI425318	13578
AXCM01008986	12347
AXCM01000318	79123
AXCM01018159	3739
KI424392	18975
AXCM01021126	2142
AXCM01016719	4499
AXCM01019351	3169
AXCM01020028	2746
KI422935	38382
AXCM01006847	19943
KI424621	17696
KI426745	7317
AXCM01023156	1323
AXCM01011021	8785
KI426670	10071
KI423086	47341
AXCM01006086	16097
AXCM01018494	3549
KI423890	33787
KI423812	33657
AXCM01022809	1352
AXCM01015977	4933
AXCM01020131	2708
AXCM01017050	4314
AXCM01015616	6816
AXCM01017207	4299
AXCM01023466	1202
AXCM01018806	3378
AXCM01023988	1037
KI422991	42527
KI422589	74709
AXCM01009006	11090
AXCM01022003	1795
AXCM01018924	4277
KI425160	17809
AXCM01021886	1813
AXCM01017922	4078
AXCM01017884	3928
KI426076	9474
AXCM01023498	1211
KI426521	9672
AXCM01002214	33577
AXCM01010721	9108
AXCM01001324	41764
AXCM01016174	5283
AXCM01013327	8272
AXCM01023585	1203
AXCM01018719	3488
AXCM01023084	1342
KI426168	13682
AXCM01022521	1536
KI422506	110411
AXCM01012194	8403
AXCM01007797	15970
AXCM01005278	18171
AXCM01017499	4140
KI424675	15841
AXCM01022348	1620
AXCM01020401	2593
KI424120	19970
AXCM01019819	2878
KI423829	27164
KI423537	26497
AXCM01015600	5536
KI424063	23169
AXCM01016029	4907
AXCM01009119	10897
AXCM01023220	1197
AXCM01016676	4551
AXCM01008143	12238
AXCM01008450	13023
AXCM01016273	4812
AXCM01018862	3340
KI426422	8678
KI424832	14161
AXCM01002897	27589
KI425055	14978
KI426627	7791
KI423488	28409
AXCM01014597	5851
AXCM01006688	14931
AXCM01022715	1463
AXCM01010589	9229
AXCM01020649	2464
AXCM01019893	2873
AXCM01018586	3566
KI424444	18485
AXCM01008645	13786
KI423542	42618
KI423787	23378
KI422483	137812
KI425578	12586
KI425239	15624
KI423755	33250
KI425525	13188
AXCM01015843	5033
AXCM01011672	9097
KI422940	53980
AXCM01020339	2682
KI424374	18344
AXCM01022989	1344
AXCM01002562	33100
AXCM01011355	8513
AXCM01010257	9633
KI426589	9699
AXCM01006030	18987
KI423641	25399
KI427073	7045
AXCM01008091	13689
KI423605	27286
AXCM01012910	7158
AXCM01011840	8063
AXCM01018588	3648
AXCM01023075	1285
AXCM01023822	1083
AXCM01017184	4307
AXCM01010289	9622
AXCM01010464	9365
AXCM01012393	8673
AXCM01020002	2848
AXCM01007401	14944
AXCM01023066	1348
AXCM01019577	2921
KI426356	10396
KI425369	15744
AXCM01022692	1414
KI424212	26560
KI422782	48601
KI424627	23403
AXCM01007580	13227
AXCM01020600	2448
AXCM01022634	1375
AXCM01020274	2708
AXCM01019532	3025
AXCM01016402	4688
AXCM01022903	1367
AXCM01007540	16926
AXCM01018219	3623
KI425915	10722
AXCM01022395	1591
AXCM01017804	3909
AXCM01022626	1441
AXCM01013916	7181
KI426601	6585
AXCM01021044	2292
KI425296	13773
KI426615	7668
KI425034	17379
AXCM01018809	3367
AXCM01023754	1102
AXCM01022817	1617
AXCM01021671	1847
KI423395	35718
AXCM01011401	8881
AXCM01023164	1273
AXCM01000746	53813
KI427198	6228
AXCM01016783	4537
AXCM01010329	9522
AXCM01016016	7168
AXCM01018975	3310
KI423895	20558
AXCM01021593	1958
AXCM01008122	13851
AXCM01002518	36808
KI426764	10626
AXCM01016607	4630
KI425215	14890
AXCM01024005	1088
AXCM01017087	4309
AXCM01015283	5318
KI426317	12296
KI424277	20333
AXCM01019143	3286
AXCM01012708	7258
AXCM01023982	1032
AXCM01018208	3744
KI423865	33230
AXCM01013996	6227
KI426123	14376
AXCM01022834	1380
KI423830	30499
AXCM01021454	2045
AXCM01014515	5939
AXCM01023304	1158
AXCM01012265	9529
AXCM01024161	3358
KI423627	25101
KI424923	16767
KI422645	61635
KI424844	15124
AXCM01020624	2416
AXCM01019480	3104
AXCM01018033	4551
KI424400	16910
AXCM01005303	19677
KI426326	11733
KI425813	14084
KI424030	22172
KI427067	7497
AXCM01018531	3654
AXCM01013948	6308
KI426010	10677
KI426342	8793
AXCM01013943	6315
AXCM01008550	14091
KI422494	115495
AXCM01005145	18499
KI426184	7817
AXCM01023854	1163
AXCM01011891	8015
KI424520	18620
AXCM01008465	11753
AXCM01012041	7873
AXCM01019884	2896
AXCM01016231	4813
KI424999	16404
AXCM01000937	50219
AXCM01012263	7683
KI426283	10760
AXCM01024091	1063
AXCM01008662	11574
AXCM01021456	2024
AXCM01017132	4324
KI426417	9023
KI425133	15212
KI424573	21328
AXCM01012367	7530
KI423707	23687
KI427687	3935
KI425760	11893
AXCM01018334	3656
AXCM01023034	1347
KI426883	9767
AXCM01011625	8883
KI424947	17013
AXCM01011501	8357
AXCM01012227	8163
AXCM01018706	3492
AXCM01023469	1235
AXCM01019823	2909
AXCM01012089	9537
AXCM01023634	1191
KI425968	10924
KI424822	19434
KI422950	43910
AXCM01007336	13610
AXCM01018318	3548
AXCM01019239	3199
AXCM01009331	10548
AXCM01005891	16695
AXCM01022491	1505
AXCM01015308	5258
KI427210	7877
AXCM01021299	2159
AXCM01007283	14717
AXCM01021631	1945
KI425994	8855
KI426044	9746
AXCM01011760	9364
KI422674	60442
AXCM01021620	2000
KI423033	35949
AXCM01021862	1812
AXCM01021252	2130
AXCM01014134	6213
AXCM01023356	1193
KI422546	101653
AXCM01014521	6124
KI424712	18916
KI423914	28091
AXCM01019856	2914
AXCM01015706	5041
AXCM01023370	1214
AXCM01012686	7320
AXCM01020993	2199
KI422794	48220
AXCM01021091	2268
AXCM01018081	4566
KI425824	11855
KI423801	21035
AXCM01017288	4251
AXCM01016565	4596
AXCM01006076	16153
AXCM01019122	3269
KI423307	30477
KI425689	13085
AXCM01006366	15730
AXCM01000797	52575
KI426847	9058
KI426740	13923
AXCM01013571	8058
AXCM01016364	4770
KI427386	4733
KI423110	43050
AXCM01017710	4013
AXCM01021571	2023
AXCM01023423	1205
KI426829	7870
AXCM01019553	3085
AXCM01019053	3327
KI423966	27882
KI425014	15233
KI423760	27827
AXCM01007078	14127
AXCM01010816	8964
AXCM01023573	1207
KI426137	8806
KI425182	13781
AXCM01015253	5347
AXCM01008010	13812
KI425540	11011
AXCM01024057	1031
AXCM01015550	5221
KI425177	18023
KI422466	253650
KI425018	18005
AXCM01023251	1218
AXCM01023314	1217
AXCM01021382	2354
AXCM01014681	6315
AXCM01021328	2152
AXCM01020297	2655
KI423557	29110
KI422536	99475
AXCM01009729	10191
AXCM01009341	10578
KI427575	4813
KI426731	12856
AXCM01011722	7943
KI422903	42324
AXCM01024176	1000
AXCM01024157	1020
AXCM01017129	5889
AXCM01014120	6217
KI427027	5931
AXCM01018788	5625
AXCM01019414	3145
AXCM01015656	5110
AXCM01016098	4799
KI426499	10588
AXCM01018369	4893
AXCM01010911	8861
AXCM01012126	7759
AXCM01017217	4239
AXCM01018215	3753
AXCM01014879	5911
AXCM01016947	5078
AXCM01017870	3911
KI425113	16607
AXCM01015501	5211
KI426498	10929
KI425425	13822
AXCM01023099	1339
AXCM01013093	6980
AXCM01023950	1048
AXCM01022074	1687
AXCM01018464	3604
AXCM01008414	11930
AXCM01001514	40081
KI427464	5238
AXCM01012835	7172
AXCM01011037	8828
AXCM01018133	5124
AXCM01015170	6027
KI424085	25872
AXCM01012117	7726
AXCM01005049	22582
KI427032	8502
AXCM01022967	1354
AXCM01009436	12287
KI426073	11702
AXCM01019386	3158
KI427299	5419
AXCM01022667	1483
AXCM01021726	1946
KI422622	68866
AXCM01020174	2692
KI422730	52997
AXCM01022239	2083
KI425551	13498
AXCM01023943	1108
AXCM01024109	1053
AXCM01009889	11608
AXCM01021882	1812
KI423236	32219
AXCM01017986	3875
AXCM01023486	1164
AXCM01017525	4127
AXCM01010824	9000
AXCM01016119	4675
KI425093	12331
AXCM01023245	1298
AXCM01021543	2034
KI422963	36752
AXCM01023805	1093
KI426016	14247
AXCM01021231	2194
KI424528	18365
AXCM01016752	4511
AXCM01014077	6053
AXCM01003669	23441
KI426279	9702
AXCM01018170	3766
AXCM01007360	13565
AXCM01014606	5823
AXCM01022462	1527
AXCM01010090	9802
AXCM01024041	1057
AXCM01007775	12847
AXCM01022538	1443
AXCM01015335	5225
KI427607	1686
AXCM01018126	3788
AXCM01018835	3434
KI424431	19474
AXCM01022104	1741
AXCM01013344	6774
KI423747	24711
AXCM01015156	5478
AXCM01011104	8691
KI423763	32341
AXCM01022845	1367
AXCM01023116	1245
KI427145	6466
AXCM01015284	5289
KI427086	4276
AXCM01023957	1104
AXCM01023059	1350
AXCM01024030	1049
KI423493	36338
KI423048	35990
KI426324	10814
KI422786	48375
AXCM01003243	27142
AXCM01000140	114942
AXCM01021235	2193
AXCM01005461	17741
KI426071	9571
AXCM01000659	59756
AXCM01021985	1750
AXCM01008125	12282
AXCM01014362	5960
AXCM01014394	6006
KI422879	43884
KI427422	4947
KI422563	89637
KI424463	24143
KI426086	7550
AXCM01019451	3060
KI427406	9765
KI426624	9614
AXCM01014057	6253
KI424366	23390
AXCM01016517	4676
AXCM01017349	4225
KI422607	84810
AXCM01010927	8865
KI427331	8186
AXCM01022450	1466
AXCM01020953	2338
KI423146	36465
KI424969	18372
KI427211	7271
AXCM01004945	19081
AXCM01002393	31413
AXCM01011477	8398
AXCM01020968	2320
AXCM01001392	42350
AXCM01010503	9253
AXCM01013487	6686
KI422592	70018
AXCM01022951	1331
AXCM01018062	3828
AXCM01021336	2149
AXCM01019734	2984
KI426389	7015
KI423147	46481
AXCM01015910	5032
AXCM01012950	7116
KI427081	9916
AXCM01022465	1510
AXCM01014588	7396
KI426238	9074
AXCM01017478	3822
AXCM01015207	5382
KI426537	6805
AXCM01018293	3673
AXCM01009521	12155
AXCM01021351	2065
AXCM01021643	1926
AXCM01011839	8191
AXCM01012737	7280
KI423160	40800
AXCM01007048	15680
AXCM01000869	54521
AXCM01002360	33234
AXCM01023182	1318
AXCM01022306	1602
AXCM01020230	2709
AXCM01010694	9693
KI423845	27920
AXCM01013931	6329
AXCM01024138	1039
AXCM01019345	3092
AXCM01023109	1292
AXCM01013767	6397
AXCM01011854	7955
AXCM01013973	6283
KI427382	6295
AXCM01023255	1269
AXCM01004174	22596
AXCM01013529	6655
AXCM01014158	6198
AXCM01007289	13690
AXCM01016347	4788
AXCM01007136	14060
KI423559	30525
AXCM01012326	7588
KI423688	23602
AXCM01019802	2885
AXCM01006095	16141
AXCM01023622	1162
AXCM01015447	5267
AXCM01018451	3636
AXCM01019912	2886
AXCM01017559	4089
KI424341	20921
AXCM01022366	1607
KI425600	12224
AXCM01005212	18890
AXCM01002015	35334
AXCM01009625	10324
KI422745	51641
AXCM01010324	9490
AXCM01012649	7336
AXCM01022187	1694
AXCM01019641	3460
AXCM01010638	10585
AXCM01023083	1341
AXCM01004073	22053
AXCM01012995	9527
AXCM01013451	7982
KI424781	13314
KI423810	25978
AXCM01009416	12185
KI424347	21477
KI425373	11584
AXCM01013907	6278
KI425171	20017
AXCM01011597	8624
AXCM01017732	3969
AXCM01001763	36443
AXCM01018955	3254
AXCM01023763	1106
AXCM01015524	5101
KI425123	13844
AXCM01002863	27182
AXCM01014824	7023
AXCM01022476	1455
KI424672	16077
AXCM01006192	16170
AXCM01021903	1842
KI425911	8909
AXCM01018555	3521
KI426281	14303
KI425094	13006
KI424803	15977
AXCM01022251	1768
AXCM01021994	1754
AXCM01011871	8041
AXCM01021682	1867
KI424827	14030
AXCM01013247	7162
AXCM01015051	5546
AXCM01022720	1460
AXCM01016440	5799
AXCM01012568	7436
KI427484	5353
AXCM01005911	21863
AXCM01023910	1068
KI426072	20240
AXCM01014616	6419
KI425974	13298
AXCM01001001	47210
KI423340	34018
KI425720	10709
AXCM01009017	11073
KI426518	14463
AXCM01010782	9010
AXCM01013156	6874
AXCM01019716	4715
AXCM01020070	2761
AXCM01022202	1606
AXCM01003267	25178
AXCM01022431	1524
KI423492	31845
AXCM01023269	1285
KI423721	24799
AXCM01020790	2784
KI423322	30328
AXCM01012385	7583
AXCM01000485	64581
AXCM01016822	4508
AXCM01017332	4233
AXCM01017203	6018
KI424663	18666
AXCM01017470	4155
AXCM01024169	1011
KI425586	12005
AXCM01020903	2322
KI427146	8031
AXCM01014479	5964
AXCM01003993	26267
KI425132	15828
AXCM01012677	8251
AXCM01020616	2466
KI426284	8636
AXCM01016835	4461
AXCM01019282	3157
KI424103	27047
AXCM01021801	1902
KI423321	38385
KI427007	5715
KI424951	18638
AXCM01012723	7281
AXCM01021466	2031
KI425067	13249
KI426681	7579
KI424201	20267
AXCM01022641	1492
AXCM01006905	14467
KI427599	4428
AXCM01009858	9928
KI423483	30605
KI424569	19800
AXCM01022852	1367
KI423271	34037
KI425059	23228
AXCM01022146	1624
AXCM01012203	7688
AXCM01022317	1596
KI425220	19704
AXCM01012443	7527
AXCM01021293	2106
AXCM01015779	5010
KI425249	21125
AXCM01022002	1796
AXCM01020079	2809
AXCM01020196	2730
KI424474	16185
AXCM01016311	4779
AXCM01017060	4318
AXCM01011189	8581
AXCM01017009	4356
AXCM01023987	1038
AXCM01023844	1137
AXCM01001062	46336
AXCM01023572	1118
AXCM01016608	5338
AXCM01020576	2504
KI426255	8530
KI424784	17710
AXCM01004294	21346
AXCM01000717	56865
AXCM01012748	7773
KI425117	11598
AXCM01014531	5838
AXCM01014087	6232
AXCM01002472	30244
AXCM01014718	7059
AXCM01005818	16841
AXCM01018808	4473
AXCM01008743	11485
KI422917	40526
AXCM01021663	1972
KI426349	7640
AXCM01007074	14093
AXCM01022118	1734
AXCM01018814	3389
AXCM01001775	36545
KI426649	7651
KI426201	11244
KI427364	5977
KI424607	16324
AXCM01006026	16428
KI422751	52158
AXCM01020305	2585
AXCM01016652	4632
AXCM01021780	1918
KI424395	23545
AXCM01021974	1807
AXCM01016706	4710
AXCM01014779	5687
KI424318	17075
AXCM01022783	1331
AXCM01020286	3633
AXCM01009500	13244
KI424046	18200
KI423554	25818
AXCM01018677	3521
AXCM01013598	6552
AXCM01009604	10266
AXCM01023153	1264
AXCM01012062	7779
AXCM01017506	4088
AXCM01002291	31947
AXCM01007367	13571
AXCM01020303	2701
AXCM01004771	20220
AXCM01022563	1473
AXCM01006178	16784
AXCM01017395	4420
AXCM01000943	51188
AXCM01019291	3159
AXCM01017773	4387
AXCM01020130	2744
KI423682	30003
AXCM01006013	16872
AXCM01003685	23381
AXCM01023124	1304
AXCM01020918	2364
AXCM01022604	1468
KI425154	14403
AXCM01019601	2946
AXCM01000244	83399
AXCM01007497	13267
AXCM01004867	20244
AXCM01021705	1952
AXCM01001250	44816
AXCM01017972	3880
KI425091	16421
KI423785	24234
KI422667	60784
AXCM01021562	3271
AXCM01019140	3681
KI423247	37574
AXCM01018902	3458
AXCM01011572	10191
KI426556	9193
AXCM01023647	1137
AXCM01020101	3285
AXCM01019729	3643
AXCM01009125	10876
KI426739	9601
AXCM01013282	6798
AXCM01011675	8466
KI427619	4664
AXCM01019886	2856
AXCM01017663	4056
AXCM01000925	49722
AXCM01007784	15093
AXCM01007452	13372
AXCM01020685	2715
KI422992	57358
AXCM01020920	2584
AXCM01022793	1370
AXCM01016700	4942
AXCM01018630	4452
AXCM01017301	4225
AXCM01012159	9142
KI427440	6004
AXCM01018158	3825
AXCM01018890	3415
AXCM01017244	4280
KI424234	20928
AXCM01020764	2465
AXCM01015743	6028
AXCM01001617	39916
AXCM01016599	4635
KI425997	12858
AXCM01019861	2863
AXCM01001470	39747
KI425664	10525
AXCM01018104	3747
KI427338	5566
AXCM01021615	1952
KI426980	6188
KI422823	49980
KI424808	16376
AXCM01022183	1644
AXCM01010686	9084
AXCM01023597	1203
AXCM01007239	15142
KI425409	13580
KI426150	14986
AXCM01017029	4347
KI423173	41553
AXCM01006587	15094
KI423408	33686
AXCM01010252	9603
AXCM01023348	1264
AXCM01019197	3246
AXCM01011936	7934
AXCM01020580	3101
AXCM01005649	18925
AXCM01018020	3851
AXCM01006616	16527
KI426222	11289
KI422785	48859
AXCM01016405	4761
AXCM01018037	3795
KI426096	9598
AXCM01023881	1128
AXCM01020318	2582
AXCM01021694	1958
AXCM01014267	9319
AXCM01023460	1237
KI425778	23871
KI427626	4209
AXCM01012273	8538
KI422595	72440
AXCM01008251	12146
KI424384	21991
AXCM01021959	1771
AXCM01006824	14701
KI426941	6435
AXCM01019993	2758
AXCM01021603	1956
KI422653	62984
AXCM01019062	3317
AXCM01018389	3673
AXCM01009879	10728
AXCM01004438	21802
AXCM01021129	2201
AXCM01024051	1023
AXCM01024012	1087
AXCM01010583	9601
AXCM01017536	4069
AXCM01022534	1472
AXCM01012557	7440
AXCM01017653	4017
AXCM01016961	4314
KI427068	9902
KI426994	9954
KI425899	14193
AXCM01016134	4889
AXCM01013437	6626
KI426712	8939
AXCM01023044	1355
KI426377	9574
AXCM01023628	1135
AXCM01022922	1396
AXCM01017417	4251
AXCM01010565	11134
AXCM01006449	15454
KI423208	36480
AXCM01005826	16827
AXCM01021824	1888
AXCM01021397	2116
AXCM01016996	4571
AXCM01007035	15696
AXCM01011824	7888
KI423817	26399
AXCM01020394	2650
AXCM01015085	5473
KI422912	40585
AXCM01021173	2202
AXCM01012948	8745
AXCM01023886	1066
KI423856	38579
KI423516	30198
AXCM01003774	24432
AXCM01021150	2184
KI427423	6126
KI423358	33131
AXCM01021892	1758
AXCM01022339	1549
AXCM01011552	8297
AXCM01002775	28987
AXCM01019064	3317
AXCM01022623	1500
AXCM01018653	3434
KI426596	6501
KI424651	17435
KI422810	51679
KI424313	24220
AXCM01010502	9325
AXCM01020255	2718
AXCM01018539	6501
KI425088	13019
KI422889	48039
AXCM01020761	2417
AXCM01009986	9910
AXCM01011268	8489
KI423037	38865
AXCM01022524	1481
AXCM01019238	3233
KI425454	15546
AXCM01018972	3359
KI426446	10828
AXCM01012054	7845
AXCM01016715	4555
AXCM01015466	5727
AXCM01006131	16084
KI425047	11304
AXCM01019566	3067
AXCM01016864	4451
AXCM01010845	12340
AXCM01014381	6002
AXCM01016904	4443
AXCM01005978	19990
AXCM01002218	36014
AXCM01022788	1443
AXCM01018393	3601
AXCM01015974	4925
KI424691	16043
AXCM01013345	6708
AXCM01009150	10843
AXCM01018569	3576
AXCM01023274	1226
AXCM01014541	6539
AXCM01014819	5701
AXCM01009529	10413
KI426197	12596
KI424465	16824
KI423608	24409
AXCM01022566	1461
AXCM01012020	8061
AXCM01023786	1092
KI424533	19057
KI423698	29529
AXCM01016505	4757
AXCM01023545	1210
KI423948	23463
AXCM01023095	1254
AXCM01021274	2155
AXCM01017726	5375
AXCM01023670	1124
AXCM01018039	4188
AXCM01005520	17642
KI423743	32587
KI426792	6600
KI422994	49812
AXCM01020442	2630
KI425009	13493
AXCM01008447	11791
KI424912	15819
AXCM01022107	1739
AXCM01022135	1722
AXCM01020445	2626
KI426080	15461
KI424300	20095
AXCM01017210	4257
KI425031	12968
AXCM01010272	9577
KI422565	74639
KI425782	10582
AXCM01000552	62327
AXCM01004122	21902
AXCM01015767	5109
KI426252	7417
AXCM01019686	2954
AXCM01021910	1779
AXCM01009474	11073
AXCM01020136	2775
AXCM01016253	4818
AXCM01023866	1132
AXCM01015443	6226
AXCM01016612	4622
