#contig	length
KB704316	1097
KB705023	3867
KB704614	24715
KB705150	9622
KB704537	53668
KB704768	25288
KB705310	1716
KB705060	3493
KB705221	2170
KB704259	1180
KB705053	3504
KB704236	1282
KB705087	9269
KB705095	216327
KB704667	29845
KB704396	5604218
KB704176	1438
KB704824	6741
KB705315	1708
KB704969	4333
KB705323	1637
KB704479	77481
KB704467	49126
KB704889	4704
KB704456	43988
KB704344	1028
KB705125	9955
KB704225	1301
KB705205	2631
KB705272	1945
KB704842	39919
KB705080	15225
KB705265	1961
KB704368	67722
KB704832	11601
KB705132	2899
KB705237	2118
KB705134	2474
KB704478	32000
KB705218	2231
KB705275	1929
KB704905	5140
KB704690	38830
KB704253	1200
KB704801	7118
KB704270	1172
KB704787	8301
KB704154	1451
KB704460	23323
KB704355	1060
KB704588	26696
KB704941	4795
KB704311	1141
KB704223	1305
KB704238	160906
KB704730	6706
KB704435	40225
KB704566	62752
KB704240	1227
KB705282	1860
KB705083	13990
KB704741	19749
KB704204	83757
KB704804	1266
KB705000	4061
KB705109	3063
KB705198	2234
KB704945	2025
KB705176	2537
KB705255	1957
KB704197	1332
KB705168	2635
KB704630	17143
KB705155	13057
KB704680	12477
KB704760	28432
KB704490	46147
KB704208	1327
KB705136	1616
KB704898	27055
KB704295	1190
KB704719	15673
KB705191	13341
KB705330	1632
KB704520	22409
KB705234	2077
KB704211	1268
KB704284	1192
KB704878	5241
KB704933	4673
KB704381	36640
KB704993	4121
KB704370	82843
KB705126	2908
KB704260	165820
KB704774	16717
KB704607	2255948
KB705308	1746
KB704647	33112
KB704501	49086
KB704982	4241
KB704125	16348944
KB704847	8557
KB704147	1526
KB705211	10517
KB704765	7791
KB705035	10042
KB705225	2190
KB705173	114504
KB704924	5287
KB704427	90579
KB704142	1507
KB704482	35138
KB704385	5803121
KB704637	9947
KB704560	16145
KB704534	14579
KB705122	2425
KB704138	109710
KB704390	48696
KB704575	51861
KB705016	3934
KB704967	4334
KB705021	2908
KB704399	69803
KB705246	2058
KB704562	11078434
KB704462	22284
KB704789	27364
KB704425	80816
KB704600	12574
KB704895	9217108
KB704684	13987
KB704165	1472
KB704555	26061
KB704960	4345
KB704323	1039
KB704870	26404
KB704301	1172
KB704641	12609
KB705170	10501
KB704364	1003
KB704827	28634
KB704691	18702
KB704716	43297
KB704251	1205
KB704981	41191
KB704366	62060
KB705270	1901
KB704953	4466
KB704891	7255
KB704761	18418
KB704241	1209
KB704589	23515
KB705313	1710
KB705240	136696
KB705043	3678
KB705024	20614
KB704679	22467
KB705088	3275
KB704220	1310
KB705152	2743
KB704349	107852
KB704706	26327
KB704865	11436
KB704811	29010
KB704658	17655
KB705185	2478
KB704319	1143
KB704509	56074
KB705058	10154
KB705056	3542
KB704578	32904
KB704803	7606
KB705321	1598
KB705177	2870
KB704529	2887246
KB704550	20745
KB704182	95736
KB705050	3606
KB705041	13217
KB705033	3809
KB704277	1218
KB704440	4724671
KB704751	762528
KB704793	8760
KB704651	1652681
KB704432	40941
KB704342	1092
KB704264	1241
KB705140	115590
KB704621	39920
KB704794	7963
KB705216	2234
KB704449	58342
KB704314	1132
KB704517	29427
KB705101	8812
KB704746	7886
KB704536	46990
KB704947	4567
KB704136	1571
KB704519	53187
KB704149	85571
KB704639	24964
KB704649	19298
KB704421	62694
KB705013	4002
KB704305	1132
KB704266	1236
KB705227	2123
KB704330	1126
KB704656	14437
KB704152	1459
KB704845	17015
KB704813	6864
KB705328	96788
KB704438	58217
KB704758	22138
KB704141	1562
KB704598	31346
KB705072	9494
KB704704	20608
KB704613	18273
KB704447	60745
KB704296	1185
KB704286	1206
KB705133	8754
KB704876	9314
KB704450	56042
KB704159	1492
KB704281	1160
KB705119	13298
KB704980	8888
KB704488	24485
KB705079	15651
KB704328	1133
KB704858	6212
KB704354	1011
KB704294	1164
KB704303	1172
KB704820	7009
KB705299	2237
KB704234	1287
KB704403	128160
KB704247	1258
KB705006	7972872
KB704818	351283
KB705335	1624
KB704496	3856027
KB704317	1142
KB704927	18403
KB704926	7750
KB704195	1345
KB704806	6676
KB705209	2226
KB704202	1351
KB704213	1262
KB704569	33653
KB704489	23728
KB705160	10165
KB704939	9755
KB704175	1440
KB704732	19021
KB705333	1573
KB704372	98348
KB704356	1053
KB704625	11544
KB704991	17591
KB704900	5375
KB704986	4400
KB705003	9239
KB704337	101273
KB704199	1361
KB704414	73572
KB704954	11164
KB704860	12157
KB705311	1729
KB704340	1045
KB704321	1134
KB704958	4428
KB705138	2841
KB704829	332895
KB704452	4755327
KB704715	8155
KB704893	5314
KB704256	1249
KB704722	34702
KB704664	9403
KB704602	31431
KB705090	3264
KB704914	5110
KB704475	25985
KB704420	43782
KB704693	18998
KB704984	201951
KB704611	14974
KB704591	17951
KB704725	7903
KB704921	14201
KB704885	4624
KB705277	1925
KB705248	1983
KB704791	9033
KB704222	1306
KB705019	14187
KB704397	102097
KB704837	21955
KB704511	23369
KB704686	9145
KB705319	1702
KB704671	18165
KB704464	32844
KB705014	14683
KB704897	5318
KB705162	121474
KB704778	7326
KB704167	1427
KB704418	4758485
KB704754	37311
KB704634	41077
KB704557	54548
KB704780	27410
KB704474	4152021
KB704229	1300
KB704184	1366
KB704644	21265
KB704275	1111
KB705258	1994
KB705202	2357
KB705028	3894
KB705102	9355
KB705284	90326
KB704744	12485
KB704734	7980
KB704619	22701
KB704362	1025
KB704326	137270
KB705048	3622
KB704486	47306
KB704743	27817
KB704773	511858
KB704867	11102
KB705026	3886
KB704963	4382
KB704908	5193
KB705054	3724
KB704248	1258
KB705096	3222
KB705297	1786
KB704495	53065
KB705303	1777
KB704215	78473
KB704710	8029
KB704835	18107
KB704862	351831
KB705076	3367
KB704852	21152
KB704283	1209
KB704380	97831
KB705131	9715
KB705256	1996
KB704883	5598
KB705039	3758
KB705187	7929
KB705269	1917
KB704816	6836
KB704292	1196
KB704874	12561
KB705071	3416
KB705304	2095
KB704352	1033
KB704949	12426
KB705222	2200
KB704158	1494
KB704701	14233
KB704143	1551
KB704401	93343
KB705121	15844
KB704177	1438
KB704576	32421
KB705229	100073
KB705093	14891
KB704654	26843
KB704749	7763
KB704389	52552
KB704538	15676
KB704335	1111
KB704359	1034
KB704872	28095
KB705115	3021
KB704139	1521
KB704996	4116
KB704571	62481
KB704831	11963
KB705251	102626
KB704663	28564
KB704307	1169
KB704347	1048
KB704666	28782
KB704170	1400
KB704937	14318
KB704298	1075
KB704192	1328
KB705331	1636
KB704770	8144
KB705172	2579
KB704200	1294
KB705197	8691
KB704375	66448
KB705001	10352
KB704673	10034839
KB704902	5221
KB704245	1261
KB704694	14716
KB705326	1628
KB705105	3129
KB705008	4031
KB704676	31813
KB704727	17547
KB704333	1062
KB704720	8272
KB705180	10847
KB704627	11054
KB704808	11950
KB704129	1601
KB705207	9420
KB704468	82600
KB704962	165880
KB704854	25617
KB704815	18621
KB705329	1661
KB704207	1318
KB704999	16554
KB704358	1031
KB704990	17805
KB705190	8811
KB704233	1241
KB705194	9427
KB704565	32662
KB705077	3333
KB704374	5469655
KB705142	2832
KB705165	18653
KB704217	1262
KB705156	2603
KB704134	1583
KB704776	24031
KB704309	1136
KB705204	1181
KB705110	10783
KB704936	17849
KB705212	1161
KB704146	1530
KB704695	9395
KB704766	7493
KB704863	3943
KB704291	1197
KB704729	945792
KB704646	33222
KB705163	9577
KB704632	23129
KB704782	7999
KB704929	321257
KB705036	4193
KB704483	69232
KB704559	50555
KB704899	5196
KB704388	88933
KB705334	1618
KB704391	68459
KB704455	23514
KB704839	4991
KB704944	4584
KB704334	1109
KB704595	12664
KB704971	13339
KB705067	3139
KB704572	13529
KB704726	18140
KB704721	10113
KB704662	1551484
KB704540	2699295
KB704976	10605
KB704636	26808
KB705215	2231
KB704288	1203
KB705233	2137
KB704506	27703
KB704263	1222
KB704336	1030
KB704848	10268
KB704713	15772
KB704502	32944
KB705009	3987
KB705174	2570
KB704384	79874
KB704285	1207
KB704126	6617244
KB704653	15002
KB705129	118266
KB704910	5062
KB704523	53658
KB705267	1987
KB704360	99004
KB704615	25763
KB705063	3470
KB705084	114456
KB704535	14436
KB704258	1244
KB705179	2545
KB704886	12860
KB704643	19825
KB704682	34334
KB705220	2228
KB704525	18256
KB705027	25044
KB704957	11233
KB704492	46747
KB705099	3191
KB704128	1611
KB704617	20224
KB705011	17658
KB704833	8255
KB705029	218854
KB704531	27076
KB705291	1832
KB705273	142246
KB704471	39450
KB705307	1717
KB704850	29602
KB705154	2699
KB704444	65356
KB704185	1317
KB705002	12990
KB705294	1810
KB704412	51268
KB704343	1091
KB704966	4353
KB704918	195805
KB704797	1609
KB704973	151176
KB704544	51784
KB704405	85295
KB705047	4041
KB704771	16656
KB705261	1952
KB704513	29665
KB704737	13996
KB704132	1585
KB704784	10329671
KB704437	49028
KB704429	4704006
KB705324	1686
KB704156	1397
KB705274	1943
KB705145	2785
KB705120	8956
KB704160	123971
KB705281	1866
KB704687	7918
KB704866	30068
KB704911	4595
KB704457	54310
KB704254	1252
KB704224	1304
KB704585	2121866
KB704708	19025
KB705318	1704
KB704174	1322
KB705253	1995
KB704757	21562
KB704567	28255
KB704395	87636
KB704228	1248
KB704219	1311
KB704345	1078
KB704190	1390
KB704822	23782
KB704977	21908
KB704339	1078
KB705082	1921
KB705199	8539
KB704151	1435
KB704841	6328
KB705075	3790
KB704480	28970
KB704461	21564
KB704740	759506
KB705210	2267
KB704470	36544
KB704934	13728
KB704951	190241
KB704942	4631
KB704312	1154
KB704243	1216
KB704764	9524
KB704434	64513
KB704648	24889
KB704196	1259
KB704681	16982
KB704997	4080
KB704904	16087
KB704209	1325
KB705137	12166
KB704498	55787
KB704491	36581
KB704521	47327
KB704377	57958
KB705314	1708
KB704731	7984
KB705175	8790
KB705167	1370
KB704231	1240
KB704606	24811
KB704763	12884
KB704946	11216
KB704753	7718
KB704148	1475
KB704261	1190
KB704983	8617
KB704137	1569
KB705123	2896
KB704881	5629
KB705106	129695
KB705116	8163
KB704718	1254422
KB705235	2144
KB704382	70374
KB705242	1988
KB704988	8464
KB705127	9201
KB704287	1150
KB705112	3039
KB704629	1729888
KB704548	37361
KB704901	28363
KB704386	68678
KB704481	35592
KB705327	1620
KB704409	44049
KB704205	1335
KB705065	3483
KB705034	10071
KB704974	12839
KB705158	2613
KB704660	15377
KB704332	1046
KB704542	24414
KB704700	8885
KB704459	90170
KB704622	22165
KB705271	1952
KB705309	1737
KB704310	1164
KB704698	10178
KB705031	7599
KB705337	1618
KB705052	3575
KB704400	94959
KB705287	1797
KB704442	49738
KB705293	1809
KB704553	34939
KB705219	9850
KB704527	26749
KB704868	9764
KB704315	87871
KB705224	2147
KB704964	2730
KB704748	20941
KB704956	5242
KB704799	15842
KB704581	40847
KB705045	12517
KB704187	1401
KB704920	8068
KB704604	14354
KB704546	35683
KB705263	27760
KB704739	32562
KB704393	100815
KB704769	8243
KB704800	13920
KB704675	28142
KB705086	3243
KB705061	3384
KB704273	1221
KB705181	1746
KB704500	39001
KB705094	3226
KB704583	16176
KB704856	7993
KB704324	1135
KB704237	6253358
KB704210	1322
KB704932	10665
KB705004	10949
KB705017	18015
KB704554	14099
KB705301	1783
KB705149	9243
KB704466	48149
KB704329	1079
KB704532	31097
KB705124	8440
KB704227	1300
KB704597	12579
KB704913	5110
KB705316	1664
KB705089	13390
KB705236	2126
KB705244	2050
KB704407	5471375
KB704161	1487
KB705254	1959
KB705192	2408
KB704416	73881
KB704587	29810
KB704252	1255
KB704341	1100
KB705022	11704
KB704888	5512
KB705283	1804
KB705201	8806
KB704271	96145
KB704300	1126
KB704825	15176
KB704369	82824
KB705264	1925
KB704153	1513
KB704786	11890
KB704279	1222
KB705081	3327
KB705147	12772
KB704410	89624
KB704477	41805
KB704169	1454
KB704810	6943
KB704574	2355463
KB704670	22202
KB704970	2314
KB704638	17241
KB704424	105716
KB704689	10099
KB704508	49912
KB704631	11255
KB705226	2170
KB704657	10020
KB704605	43972
KB704844	6382
KB705338	1614
KB705073	135631
KB704750	7242
KB704458	74042
KB705040	140742
KB704948	4532
KB705012	14270
KB704379	68828
KB704516	24654
KB704640	1881269
KB704620	11641
KB704487	55385
KB704812	6898
KB704805	11126
KB705300	1784
KB704178	1437
KB704451	13998812
KB704280	1217
KB704853	13257
KB704150	1523
KB704353	1066
KB705049	9849
KB705078	3343
KB705164	1792
KB704267	1236
KB705070	10294
KB704612	37686
KB705108	13154
KB704834	6612
KB704864	13223
KB705186	2476
KB704857	23394
KB704879	6367
KB705005	4002
KB704659	31196
KB705130	2918
KB704446	51193
KB704561	18662
KB704539	14617
KB705169	2621
KB704497	28357
KB704194	1379
KB704318	1145
KB704702	19145
KB704203	1344
KB705208	9638
KB704180	1422
KB704985	4182
KB704157	1455
KB704733	22609
KB704819	20816
KB704821	9587
KB704297	1184
KB704476	47881
KB704198	17576
KB704788	15776
KB704193	114270
KB705312	1667
KB704135	1542
KB704394	59743
KB705325	1628
KB705200	2372
KB704714	15696
KB705159	10356
KB704925	13554
KB704775	7297
KB704995	241164
KB704130	1594
KB705243	2080
KB704166	1470
KB705276	1863
KB705157	12744
KB704871	13134
KB705247	2055
KB704428	33668
KB704992	4100
KB704302	1175
KB704322	1097
KB704846	12696
KB704568	27181
KB704549	19214
KB704463	4874350
KB704624	31863
KB704903	33095
KB704940	213633
KB704717	8414
KB704419	58516
KB704433	28148
KB704890	15538
KB704665	8925
KB704201	1355
KB704246	1260
KB704499	58652
KB704221	1252
KB704367	99717
KB704257	1247
KB704826	21637
KB705203	10443
KB704250	1212
KB705322	1687
KB704181	1430
KB705015	11598
KB704189	1357
KB705298	1725
KB705178	2551
KB704859	6201
KB705057	3584
KB705059	15748
KB704327	1130
KB704699	3693
KB705183	9464
KB705151	125500
KB704678	13335
KB704556	17186
KB705097	3156
KB704692	11284
KB704906	11726
KB705144	10972
KB704968	9060
KB704510	39083
KB705289	1810
KB705103	3164
KB705091	3246
KB704599	28672
KB704802	7108
KB704747	22749
KB705257	2002
KB704610	10386
KB704707	1274287
KB704313	1155
KB704590	44193
KB704448	54192
KB704843	13922
KB704772	17445
KB705100	3126
KB704998	12992
KB704742	10209
KB704163	1477
KB704952	4563
KB705217	171224
KB704422	73960
KB705051	242757
KB705135	2890
KB704239	1223
KB704579	13207
KB704453	33272
KB704650	16622
KB705032	4724
KB704668	9707
KB704172	1434
KB704268	1234
KB704882	11589
KB704179	1435
KB705188	2468
KB704504	40414
KB704282	141372
KB704338	1057
KB704351	1072
KB704289	1203
KB705238	12737
KB704877	3037
KB704265	1236
KB705038	12298
KB705250	11260
KB704655	33945
KB704979	11481
KB704642	24676
KB705228	7559990
KB704485	3981887
KB704950	4466
KB704439	49536
KB704759	19893
KB705196	2376
KB704144	1545
KB704807	642625
KB705118	180251
KB705336	1617
KB705332	1564
KB704928	6376
KB704851	385429
KB704938	10674
KB704155	1508
KB705193	2056
KB704406	44375
KB705231	2135
KB704417	88212
KB704244	1236
KB705305	1733
KB704293	88642
KB704212	1322
KB704376	109366
KB705068	3036
KB705161	9016
KB705007	182274
KB704404	74575
KB704626	37264
KB704168	1402
KB705171	3771
KB704817	16347
KB705020	14841
KB705206	175244
KB704861	25144
KB704959	18331
KB704514	40681
KB704371	62585
KB704677	34529
KB704570	38019
KB704563	2955707
KB704306	1118
KB704723	9923
KB704894	18976
KB704235	1281
KB704249	83260
KB705241	2095
KB704724	8842
KB704922	11787
KB704226	68939
KB704892	5391
KB704989	4156
KB704828	7649
KB705141	8531
KB704325	1129
KB704884	286936
KB704255	1146
KB704790	9665
KB704365	9239
KB705111	3057
KB704363	1021
KB705320	1701
KB704430	34949
KB704779	19048
KB704755	8532
KB704873	185721
KB704398	70003
KB704304	92003
KB704133	1472
KB705114	3031
KB705018	151648
KB704426	66422
KB704465	42392
KB704836	6527
KB705249	2037
KB704712	14020
KB704796	497976
KB704795	10541
KB704618	1840847
KB704577	14258
KB704745	10039
KB704528	15247
KB704608	12027
KB704551	2610952
KB705042	5183
KB705025	3887
KB704276	1167
KB705290	1832
KB704705	11710
KB705223	2195
KB704601	39546
KB705278	1903
KB704183	1430
KB705259	1994
KB704915	9336
KB704232	1251
KB704735	46200
KB705055	3547
KB705296	1693
KB704214	1319
KB705143	2830
KB704781	28498
KB704473	50196
KB704441	73547
KB704558	25899
KB704494	27522
KB704592	27868
KB704299	1178
KB704907	207699
