#contig	length
AXCP01009459	2409
AXCP01008146	11769
AXCP01009879	1008
KI422340	11491
AXCP01009365	2808
AXCP01009587	1920
AXCP01009383	2717
AXCP01008601	7622
AXCP01008135	11711
AXCP01009206	3567
AXCP01009700	1570
AXCP01009475	2300
KI422166	35350
AXCP01009716	1568
KI422165	12259
AXCP01009310	4572
AXCP01008106	12181
KI422302	18649
KI422381	13888
AXCP01009333	2918
KI421946	112502
AXCP01009692	1654
AXCP01008904	5557
AXCP01008441	8669
KI422375	13367
AXCP01007971	15533
KI422358	23777
AXCP01009550	2078
KI422002	57299
AXCP01009531	2143
KI422197	35855
AXCP01008348	9592
AXCP01008557	7862
KI422206	31064
AXCP01009506	2174
AXCP01009315	3036
AXCP01009600	1870
KI422178	33002
AXCP01008263	10698
KI422351	20865
AXCP01009511	1658
AXCP01009482	2269
KI422182	27034
KI422276	6182
AXCP01008170	11658
AXCP01009730	1487
AXCP01009646	1776
AXCP01007933	16465
KI422143	9975
KI422396	10304
KI422065	20304
KI422033	49591
KI421979	58240
AXCP01009780	1358
KI422253	10606
KI422158	28716
AXCP01009674	1702
AXCP01009606	1853
AXCP01007876	19274
KI422194	23000
KI421988	54976
KI421968	62229
AXCP01007961	15847
KI422163	32844
KI422138	14499
AXCP01009093	4134
AXCP01009745	1491
KI422319	9246
KI422093	17168
KI422388	13236
AXCP01008625	7362
AXCP01009581	1978
AXCP01008205	11307
KI422453	8809
KI421888	10083987
KI422044	124632
AXCP01009180	3531
KI422037	30645
AXCP01009662	1695
KI422213	12602
KI422146	18620
KI422285	18120
AXCP01008058	13270
AXCP01009274	3214
AXCP01009604	1868
AXCP01008021	14359
KI422011	82853
KI421934	206528
KI422091	29211
AXCP01009673	1710
AXCP01009359	2769
AXCP01009297	3152
KI422458	8377
KI422021	40461
AXCP01009416	2558
KI422323	5975
AXCP01008970	4671
AXCP01008643	7238
AXCP01008797	5885
KI422329	22921
KI422076	22634
KI422069	17829
KI421996	60564
AXCP01009538	2124
KI422456	14265
KI422416	10176
AXCP01009765	1426
KI422230	29307
AXCP01009688	1664
KI422075	15977
KI422086	16307
AXCP01008278	10642
AXCP01009818	1253
KI422218	28453
AXCP01009830	1155
AXCP01008498	8243
KI422153	19735
KI422234	11309
AXCP01009384	2733
AXCP01008788	6090
KI422338	17199
AXCP01009699	1572
AXCP01009721	1546
KI422455	9715
KI422344	13528
KI422385	4477
KI422057	21871
KI422130	13052
KI422117	36335
AXCP01009816	1260
AXCP01009763	1429
AXCP01008750	6294
AXCP01008250	10912
KI422404	18557
KI422273	12907
AXCP01009561	2030
AXCP01009812	1140
AXCP01009068	4194
AXCP01008298	10051
AXCP01008669	6991
KI422294	20177
AXCP01009709	1590
AXCP01009082	4165
KI422106	15703
AXCP01009443	2458
KI422136	12253
AXCP01008741	6432
KI422345	4188
AXCP01009874	1057
AXCP01009525	2152
AXCP01008462	8392
AXCP01009007	4572
AXCP01009259	4448
AXCP01007901	20176
AXCP01009239	3398
AXCP01009585	1947
KI422268	9689
AXCP01009287	3176
KI421953	144031
AXCP01009026	4492
AXCP01009832	1203
AXCP01008782	6080
AXCP01007740	24703
AXCP01008010	15944
AXCP01009572	1970
KI421915	722338
AXCP01009504	2222
AXCP01009534	2078
KI422450	2035
KI422135	14673
AXCP01008819	5659
AXCP01009234	3384
KI422201	21217
KI421948	163058
KI422113	37724
AXCP01009783	1333
AXCP01009062	4307
AXCP01007784	22968
AXCP01009463	2390
AXCP01009519	2183
AXCP01007799	21834
AXCP01009278	3202
AXCP01008436	8752
AXCP01009453	2426
KI422379	22905
AXCP01009198	3644
AXCP01008039	13724
KI422288	8685
AXCP01009316	3032
AXCP01008965	4711
AXCP01009555	2086
KI422205	15989
KI422038	24357
AXCP01008350	9578
AXCP01009381	2737
KI422049	69627
AXCP01009191	3668
AXCP01008800	8066
KI422208	9677
KI422040	23994
AXCP01007964	15762
AXCP01009501	2232
AXCP01007946	16240
AXCP01008930	4951
KI422004	48740
AXCP01008108	12033
KI422361	5462
AXCP01008977	4649
AXCP01009667	1258
AXCP01008497	8293
AXCP01008252	10799
KI422105	25694
KI422357	11107
AXCP01009326	2969
AXCP01008587	7690
AXCP01009533	2138
AXCP01008563	7793
KI422295	15814
AXCP01009364	3143
AXCP01008960	4714
KI421942	195092
KI422247	7674
KI422429	10490
AXCP01008864	5352
KI422286	10540
AXCP01009338	3502
AXCP01008898	5122
KI422364	7975
KI422088	18619
AXCP01009466	2357
KI422299	15121
AXCP01008810	5797
AXCP01008435	8788
AXCP01008987	4617
KI422367	9945
AXCP01007887	17958
AXCP01008035	14710
KI422131	36038
AXCP01009724	1529
AXCP01009442	2405
AXCP01007966	17045
AXCP01007715	29311
AXCP01008909	5364
KI422009	48156
AXCP01008069	13184
AXCP01008424	8911
AXCP01008662	7040
AXCP01009684	1656
KI421936	295089
KI422148	62650
AXCP01009571	2018
AXCP01009769	1405
KI422359	14791
AXCP01009574	2022
KI422440	11322
KI422119	14910
KI422173	35399
KI422420	7541
KI421972	74271
AXCP01008516	8167
KI422242	10018
KI421949	126075
KI422066	22025
KI422064	53323
KI422032	87815
KI421917	642090
AXCP01008524	9389
AXCP01009877	1087
AXCP01008990	4605
KI422013	121443
AXCP01009438	2478
KI422313	4257
KI421883	16623535
AXCP01009727	1510
AXCP01009402	2579
AXCP01009505	2221
AXCP01008245	11088
KI422060	21066
AXCP01009706	1604
KI422209	20648
AXCP01008924	4974
AXCP01009565	2029
AXCP01009435	2503
AXCP01009213	3549
AXCP01008846	5505
KI422027	33143
KI422154	10402
KI421900	3534686
AXCP01009080	4174
AXCP01009876	1006
KI422426	15766
KI421992	48045
KI422238	18174
KI422251	10338
AXCP01009757	1454
KI421912	785772
AXCP01009396	2640
AXCP01008929	4948
AXCP01008305	10010
KI422020	146608
AXCP01009744	1493
AXCP01009796	1295
AXCP01007832	19519
KI422307	13001
KI421902	2709063
KI422219	14009
KI422181	19130
AXCP01009695	1640
AXCP01008792	6022
AXCP01009210	3604
AXCP01009767	1417
KI421994	45847
KI422211	7840
AXCP01009758	1450
AXCP01009849	1146
AXCP01009863	1050
KI422115	14338
AXCP01008644	7163
KI421908	1630999
KI422335	7637
AXCP01009814	1267
KI422324	15606
AXCP01009670	1710
AXCP01009156	3825
AXCP01009743	1497
AXCP01008247	11011
KI422283	39592
AXCP01009638	1800
AXCP01009298	3134
AXCP01008594	7657
AXCP01009127	3884
AXCP01009598	1901
AXCP01009514	2169
KI422161	22267
KI422184	17950
AXCP01008091	12566
AXCP01009772	1317
AXCP01008518	8054
KI421921	427311
KI422433	12845
KI422084	44854
KI422229	21093
AXCP01009074	4987
KI421890	9206694
AXCP01009868	1077
AXCP01007978	15314
KI422362	26061
AXCP01008071	13096
AXCP01009831	1205
AXCP01009627	1816
AXCP01009615	1831
AXCP01009823	1240
AXCP01009189	3626
AXCP01009257	3275
KI422325	8131
AXCP01008868	5255
KI422267	19339
AXCP01009265	3260
KI422328	16601
AXCP01007860	19891
KI422133	20472
KI422155	18998
AXCP01009652	1755
AXCP01009391	2906
KI422390	15496
KI421962	101580
AXCP01009804	1277
AXCP01007915	17137
AXCP01009179	3720
AXCP01009283	3184
KI422322	18091
AXCP01008025	14236
KI421944	167369
AXCP01009578	1932
AXCP01009840	1190
AXCP01009358	2819
AXCP01009342	2786
AXCP01009517	2172
AXCP01009303	3113
KI422108	33417
KI422188	27887
KI422421	11446
AXCP01008766	6239
AXCP01008967	4685
AXCP01009249	3276
KI422121	36827
KI422246	23578
AXCP01009681	1684
AXCP01009659	1718
KI422072	22534
AXCP01008982	4624
AXCP01009669	1709
AXCP01008433	8836
AXCP01008467	8445
AXCP01008447	8679
AXCP01009470	2292
AXCP01009377	2722
AXCP01008033	13877
AXCP01009622	1764
AXCP01007726	26800
KI422380	8869
KI422462	10563
AXCP01007831	20395
KI422202	9355
KI422150	13162
AXCP01009328	2929
AXCP01008858	5172
AXCP01009702	1616
AXCP01009694	1648
KI421898	4025992
AXCP01009714	1523
AXCP01009791	1316
AXCP01009557	2037
AXCP01009174	3754
KI422067	29183
AXCP01008925	5018
AXCP01008914	5387
AXCP01009361	2822
KI421983	63667
AXCP01009712	1578
AXCP01008032	13960
AXCP01008455	8607
KI422081	19087
KI422368	17788
AXCP01009867	1111
AXCP01009400	2622
KI422193	12029
AXCP01009231	3460
AXCP01008835	5604
AXCP01008295	10127
KI422258	8306
KI422265	11453
KI422062	17491
AXCP01009034	4415
AXCP01009563	2032
KI422317	15364
AXCP01008560	7819
AXCP01009741	1476
KI422272	23717
AXCP01009437	2494
KI422263	13932
KI422006	54942
KI421925	318451
AXCP01008349	11202
KI422431	9751
AXCP01009682	1685
KI422356	7172
KI422434	10585
AXCP01009323	2975
KI422240	24650
AXCP01009811	1268
KI422222	14023
AXCP01008519	8059
AXCP01008900	5130
KI422031	38287
AXCP01009500	2241
KI421919	423356
KI422053	20631
KI422442	11441
KI421999	44738
AXCP01009084	4130
KI422349	31939
AXCP01009467	2274
KI422051	32792
AXCP01008646	7167
AXCP01009208	3611
KI422233	46526
AXCP01009584	1951
KI422332	23104
AXCP01009865	1100
AXCP01009636	1814
KI421930	295971
AXCP01009126	4033
KI422306	25528
KI421904	2066620
AXCP01008279	10477
AXCP01009473	1254
KI422309	32324
KI422183	19012
KI422079	16434
KI422180	20477
AXCP01008095	12514
KI421958	130567
KI422227	9170
AXCP01009300	3081
KI422162	19075
KI421981	52285
KI421923	440738
AXCP01009076	4164
KI422071	33348
AXCP01009576	1980
AXCP01008038	13694
KI422097	25476
AXCP01007817	21359
AXCP01008773	6187
AXCP01008720	7354
KI422399	7934
KI422290	15517
AXCP01008783	6947
AXCP01009704	1584
KI421960	91233
KI422127	11844
KI422415	8895
AXCP01009369	2785
KI422384	9191
KI422169	11933
AXCP01008598	7659
AXCP01009775	1339
AXCP01009871	1068
AXCP01008623	7422
KI421931	316251
KI422342	12808
KI422279	23916
AXCP01009664	1716
KI422418	10754
KI421909	1484777
AXCP01009851	1102
KI422270	17483
AXCP01009357	2835
KI421974	111583
AXCP01009834	1161
KI422157	49675
KI422353	13633
AXCP01008776	6158
KI422314	10013
AXCP01009734	1510
AXCP01009838	1194
AXCP01009049	4372
AXCP01009592	1926
KI422371	7593
KI422296	15531
AXCP01009066	4267
AXCP01009602	1779
KI421964	112245
AXCP01009389	2636
AXCP01009512	2187
AXCP01008630	7316
AXCP01008311	10862
AXCP01009103	4042
AXCP01009411	2533
AXCP01008969	4627
AXCP01009455	2417
AXCP01008157	13031
AXCP01009547	2086
AXCP01009077	4172
KI422369	17996
AXCP01008077	14182
KI422402	20700
KI422250	37902
AXCP01008871	5277
AXCP01009596	1916
KI422446	9545
AXCP01009749	1426
AXCP01009277	3195
KI422100	24722
KI421951	138067
AXCP01007805	23065
AXCP01008515	8119
KI422015	68201
KI422460	8968
AXCP01009610	1818
AXCP01007863	18795
KI421885	12071184
KI422008	91251
KI422311	9191
KI422028	48703
KI421982	72822
AXCP01008230	11098
AXCP01009209	3608
AXCP01009710	1585
KI422244	6450
AXCP01008011	14449
KI422441	11741
KI422224	7739
KI422175	37537
AXCP01008613	7524
KI422430	9156
KI421893	8157176
KI422017	82185
KI421997	51326
AXCP01009689	1607
KI422102	22075
KI422098	32672
KI422341	12575
AXCP01009288	2601
AXCP01009645	1753
AXCP01009427	2532
AXCP01008251	10890
AXCP01009248	3235
AXCP01009526	2150
KI422231	12229
KI422248	15593
AXCP01008910	5059
AXCP01009407	2599
AXCP01008740	6397
KI421989	91605
KI422260	16051
KI422116	79822
KI422132	11670
KI422293	24545
KI422128	12413
AXCP01008293	10195
KI422207	8279
KI422030	67801
AXCP01008847	5487
AXCP01009640	1795
KI421938	147176
KI421916	622861
AXCP01008917	5874
AXCP01009701	1616
AXCP01009309	3024
AXCP01009476	2327
AXCP01007902	17567
AXCP01009320	2984
KI422301	9017
KI422377	7089
AXCP01009784	1333
AXCP01008556	7883
AXCP01009258	3568
KI422068	18501
KI422107	46023
AXCP01008147	11748
AXCP01009452	2430
KI422445	2327
AXCP01009314	3043
AXCP01008079	12962
AXCP01009308	3084
KI422352	32122
AXCP01009229	3445
AXCP01009577	1383
AXCP01009190	3650
AXCP01008968	4630
AXCP01009720	1570
AXCP01007932	16447
KI422284	22349
KI422164	17541
KI422087	28386
AXCP01008580	7733
AXCP01009217	3517
AXCP01009048	4357
AXCP01009273	3112
AXCP01009092	3484
AXCP01008899	5138
AXCP01008283	11834
AXCP01009053	4998
KI422198	15229
AXCP01009614	1057
AXCP01009458	2365
AXCP01009483	2307
KI422124	19193
KI421945	213744
KI421926	234572
AXCP01009661	1656
KI422001	51341
KI422149	24806
KI422172	30334
AXCP01007937	16359
AXCP01009605	1851
KI422436	7685
KI422141	11706
AXCP01009761	1438
KI422034	60795
AXCP01009317	2969
AXCP01009382	2726
AXCP01009836	1199
KI422457	12272
AXCP01009703	1565
AXCP01009345	2807
KI422428	8009
AXCP01009803	1243
AXCP01009395	2643
KI422110	20186
AXCP01008971	4599
AXCP01009387	2716
AXCP01009184	3683
AXCP01009853	1136
AXCP01009293	3166
AXCP01008618	7467
AXCP01009302	3121
KI422339	12886
AXCP01008928	4979
AXCP01009821	1245
AXCP01009789	1233
AXCP01008262	10689
AXCP01008714	6630
AXCP01009750	1439
AXCP01008716	6608
AXCP01009491	2279
KI422052	19055
AXCP01008935	5516
AXCP01009739	1510
KI422280	40210
AXCP01007821	19822
KI421933	530775
AXCP01008789	6903
KI422048	46240
AXCP01008358	9404
AXCP01008867	5317
KI422185	34854
KI421887	10405585
AXCP01009808	1280
AXCP01009118	4808
AXCP01008798	5884
AXCP01008779	6116
AXCP01009732	1539
KI421976	67049
AXCP01008100	12349
KI422078	20317
AXCP01009069	4249
KI421987	58713
KI422056	35018
AXCP01009471	2334
KI421967	215307
AXCP01009642	1787
KI422122	83275
KI422085	15256
AXCP01008793	6002
AXCP01009800	1286
KI422203	13029
KI422074	28095
AXCP01009270	3020
AXCP01008468	8480
KI422304	8492
AXCP01009762	1414
AXCP01009793	1307
AXCP01009608	1823
KI422232	27887
AXCP01008855	5412
AXCP01009371	2730
AXCP01009776	1362
KI421956	160065
AXCP01009647	1775
KI422025	46409
AXCP01009859	1119
KI422220	31034
KI422036	22637
KI422374	13493
AXCP01009873	1060
AXCP01009408	2596
KI422137	25911
KI422376	3299
AXCP01008950	4785
AXCP01009708	1542
AXCP01009430	2525
AXCP01009507	2204
AXCP01009524	2155
AXCP01009439	2474
AXCP01009819	1246
KI422315	8135
AXCP01008291	10239
AXCP01009813	1267
AXCP01009404	2615
AXCP01008668	8065
KI422321	15570
AXCP01007741	24364
KI422190	35329
KI422019	135087
AXCP01009025	4439
AXCP01009687	1668
AXCP01009833	1203
KI422176	25742
KI422439	11027
KI422083	18698
AXCP01008964	4701
AXCP01009240	3423
AXCP01008107	11990
AXCP01008825	7095
AXCP01009806	1275
AXCP01009207	3606
AXCP01009199	3591
KI422167	59334
KI422126	20704
KI422171	19509
AXCP01009256	3275
KI422297	21423
AXCP01009591	1932
KI422312	5693
AXCP01009603	1871
KI422394	22468
KI422346	17753
AXCP01009444	2455
AXCP01009332	2918
AXCP01009556	2066
AXCP01008737	6409
AXCP01008905	5091
AXCP01008602	7596
AXCP01009588	1900
KI422003	54182
KI422373	17292
AXCP01008919	5028
AXCP01009782	1325
AXCP01008134	11780
KI422215	12940
KI422300	11150
AXCP01008264	10661
AXCP01008494	8350
KI421891	7496699
AXCP01009549	2136
AXCP01007820	19800
KI421947	136247
KI421940	173690
AXCP01009462	2396
AXCP01007959	17327
AXCP01008328	9763
KI422392	4998
KI422395	9901
AXCP01009044	4320
AXCP01007960	17796
AXCP01008403	10798
AXCP01009350	2860
KI422142	56621
KI422196	11070
AXCP01009770	1396
KI422112	34749
AXCP01008863	5316
KI422452	9594
AXCP01009488	3463
AXCP01008299	10057
AXCP01009781	1357
AXCP01009392	3000
AXCP01008081	14033
AXCP01009542	2108
KI422262	27609
KI422427	15536
KI422354	10397
AXCP01009846	1152
AXCP01009616	1832
KI422090	40896
AXCP01009798	1226
AXCP01008022	14329
AXCP01008286	11766
AXCP01009582	1982
AXCP01009460	2407
KI422363	28576
AXCP01008624	7422
AXCP01008818	5717
AXCP01009612	1832
AXCP01009663	1717
AXCP01009844	1181
KI422118	77279
KI422320	23849
KI422059	31985
AXCP01008090	15500
AXCP01008089	12667
KI421995	66615
KI421954	130503
AXCP01008000	14715
KI421905	2366404
KI421985	104825
AXCP01009764	1412
KI421928	363232
KI422225	24641
KI422217	27742
KI422334	17383
KI422400	7534
KI422054	18386
AXCP01009008	4571
AXCP01009861	1115
KI421978	54168
KI422326	10304
AXCP01009848	1099
KI422378	13954
AXCP01009072	4187
KI422159	39342
KI422391	11045
AXCP01007976	15433
AXCP01008711	6699
KI422337	15065
AXCP01009746	1441
AXCP01009334	2912
AXCP01009875	1054
AXCP01009754	1361
KI422277	12430
AXCP01009722	2179
AXCP01008068	13233
AXCP01009672	1707
AXCP01009878	1027
AXCP01009635	1815
KI421935	277828
KI422449	14157
KI421969	117310
AXCP01009454	2417
KI422152	21115
