#contig	length
AXCO01017122	6958
AXCO01009039	12760
AXCO01022368	4428
AXCO01022778	3307
KI428107	41278
AXCO01001591	33193
AXCO01016086	6713
AXCO01026170	1961
AXCO01023429	3019
AXCO01006912	15599
AXCO01001388	35019
AXCO01019057	4989
AXCO01014429	7807
AXCO01027783	1424
KI432502	7588
AXCO01027479	1567
AXCO01023206	3093
KI427924	50510
AXCO01026191	1933
AXCO01019629	4714
AXCO01009716	12063
AXCO01018800	5106
AXCO01023581	2961
AXCO01001614	37561
AXCO01017300	5862
KI432004	8281
AXCO01023029	3207
AXCO01021691	3762
AXCO01015173	7318
AXCO01024250	2753
AXCO01012454	9251
KI429826	20090
AXCO01013838	8139
KI432657	9607
AXCO01024908	2393
AXCO01010542	11093
KI432927	5703
AXCO01026980	1710
AXCO01020581	4247
AXCO01015241	7272
AXCO01012711	9089
AXCO01023731	2905
KI432153	13091
KI429946	17417
AXCO01020247	4364
AXCO01003850	22476
AXCO01025189	2277
KI433302	5033
KI433276	4470
AXCO01011645	10050
AXCO01025026	2409
KI427789	63586
AXCO01014314	7880
KI432311	5899
KI427816	74467
KI432084	14727
AXCO01010990	12524
KI432534	8177
AXCO01012579	9194
AXCO01028312	1287
AXCO01010624	11031
KI430940	10801
KI432201	9823
AXCO01021361	3910
AXCO01013669	8303
AXCO01018196	5430
KI433038	4546
KI432557	7767
AXCO01022565	3366
AXCO01019973	4523
AXCO01009982	11651
AXCO01027073	1575
AXCO01017583	5749
AXCO01018381	5243
KI429392	21271
AXCO01022469	3419
AXCO01016766	6253
KI430695	11166
KI430173	16881
AXCO01002446	27931
AXCO01023390	3036
AXCO01014436	7750
AXCO01018334	5351
KI428722	25457
AXCO01017163	5998
AXCO01026407	1853
AXCO01023970	2694
AXCO01023940	2754
AXCO01014474	7728
AXCO01024624	2496
AXCO01025462	2233
AXCO01017964	5533
AXCO01012840	8977
AXCO01014691	7739
AXCO01021511	3837
AXCO01016448	6451
AXCO01001145	39117
AXCO01021037	3998
AXCO01018720	5112
AXCO01028982	1146
AXCO01029058	1061
AXCO01012662	9121
KI430603	18529
KI433329	5109
AXCO01029389	1009
KI428219	36397
AXCO01021518	3762
KI428279	68784
AXCO01004159	21478
AXCO01005236	18772
AXCO01011845	9809
AXCO01006301	19164
KI428275	41301
AXCO01005422	18423
AXCO01007743	14351
AXCO01029028	1062
KI429620	20340
AXCO01018068	5459
KI432269	8317
AXCO01028264	1227
AXCO01027313	1581
KI431342	17236
AXCO01004331	20875
AXCO01018543	5235
AXCO01001291	41311
AXCO01025580	2185
KI429051	30107
AXCO01018952	5009
AXCO01015657	6969
AXCO01022028	4642
KI433238	2790
AXCO01023100	3281
AXCO01002471	30091
AXCO01017666	5716
AXCO01000666	46535
AXCO01014835	7537
KI430671	12889
AXCO01028583	1204
AXCO01013882	8541
KI431256	20921
AXCO01016747	6265
KI432780	7538
AXCO01028374	1295
AXCO01024677	2538
AXCO01017209	5977
KI427730	81896
KI428356	32465
AXCO01016511	6410
AXCO01017521	5793
AXCO01017207	5942
KI431020	14465
AXCO01004696	19946
KI431939	12635
AXCO01026809	1760
AXCO01003049	25221
AXCO01025299	2297
KI428088	36443
AXCO01003489	26168
KI428469	35232
AXCO01010571	10982
KI428605	35221
AXCO01027668	1515
KI427928	50808
AXCO01019228	4866
KI427803	59304
KI430189	14216
KI431910	7925
KI430306	13133
AXCO01000846	44650
AXCO01019910	4559
AXCO01011434	10283
KI430873	12926
KI430551	12304
AXCO01013490	8408
KI429932	23309
AXCO01020772	4170
AXCO01013782	8146
KI431244	17862
AXCO01017802	5632
AXCO01027537	1518
AXCO01010351	11283
KI431675	13201
KI430083	19336
AXCO01016834	6288
KI431486	8859
AXCO01005767	17760
AXCO01009618	12070
AXCO01015698	6976
KI429611	21188
AXCO01023412	3027
KI428362	37264
AXCO01017959	7571
KI429520	22521
AXCO01017349	5888
AXCO01005931	17365
AXCO01018065	5487
AXCO01018012	7546
KI431191	11890
KI428020	44433
AXCO01020329	4370
KI429122	21362
KI429254	25699
AXCO01017198	5985
AXCO01025173	2341
AXCO01018409	5260
KI430805	17254
AXCO01014206	7862
KI428869	32062
AXCO01005561	21730
AXCO01013943	8118
AXCO01022990	3226
AXCO01023636	2943
AXCO01027863	1463
AXCO01010918	10730
KI430656	11412
KI428254	34920
AXCO01024354	2664
KI429199	23492
AXCO01020151	4439
KI432637	7128
AXCO01027974	1387
KI429088	25647
AXCO01029264	1064
AXCO01016091	6704
AXCO01026025	2013
KI431187	9057
AXCO01011683	10000
KI428331	41211
AXCO01018857	5076
AXCO01017261	5828
KI431000	12631
AXCO01004091	21658
KI432714	10440
AXCO01023778	2880
KI433032	11342
KI428955	30080
AXCO01029230	1076
AXCO01019714	4660
AXCO01017686	10683
AXCO01005624	17904
AXCO01003756	24442
KI429522	20313
AXCO01004813	19705
KI431794	7958
AXCO01027681	1514
AXCO01019273	4891
KI428287	34481
AXCO01014439	7799
AXCO01024175	2689
KI433397	4671
AXCO01022135	3580
AXCO01002629	26880
AXCO01021411	3879
AXCO01015513	7046
KI432970	4678
AXCO01009350	12374
AXCO01024331	2675
AXCO01022600	3297
AXCO01018325	5348
AXCO01022781	3310
AXCO01020053	4486
AXCO01028947	1106
KI431222	11461
KI428304	36345
AXCO01026533	2602
KI432593	7321
AXCO01007141	17281
AXCO01023904	2826
AXCO01018491	5270
AXCO01025203	2273
AXCO01016321	6519
AXCO01010552	11027
AXCO01027855	1461
AXCO01019028	5009
KI428070	41998
AXCO01025072	2388
AXCO01001521	33693
AXCO01010097	11386
AXCO01002409	28010
AXCO01028783	1196
KI433399	4550
AXCO01008145	13767
AXCO01013234	8633
AXCO01019251	4898
AXCO01010267	12107
AXCO01021722	3747
AXCO01026455	1870
KI428249	38534
AXCO01016185	6637
AXCO01015213	7231
KI433159	5370
KI428854	24942
KI427985	49975
AXCO01023709	2861
KI431400	14348
AXCO01022129	3592
AXCO01018099	5479
AXCO01020342	4358
AXCO01023199	3123
AXCO01006440	16641
AXCO01025452	2214
AXCO01015722	6965
AXCO01028385	1305
AXCO01008250	13625
AXCO01025776	2052
KI430439	12147
AXCO01028935	1105
KI430163	18077
AXCO01024376	2651
KI430108	17636
KI432092	7797
AXCO01023986	2800
KI429225	24700
AXCO01023798	2830
AXCO01019365	4856
AXCO01016242	6585
KI433271	5590
AXCO01021953	3653
AXCO01012378	9414
AXCO01010838	10835
KI429705	20017
AXCO01024039	2722
AXCO01010666	10988
AXCO01022855	3276
AXCO01028956	1144
AXCO01000328	59348
AXCO01011341	10344
AXCO01028252	1245
AXCO01004670	20002
AXCO01027803	1481
KI432246	8607
AXCO01014044	8008
AXCO01012940	10912
AXCO01028448	1289
AXCO01021501	3802
KI428993	31077
AXCO01028606	1247
AXCO01008272	13627
AXCO01020854	4128
AXCO01023667	2932
KI429864	19040
AXCO01020766	4168
AXCO01013522	9232
AXCO01024212	2708
AXCO01014412	7797
AXCO01027604	1532
KI427931	58100
AXCO01007004	15435
AXCO01023599	2889
KI432480	5965
AXCO01004743	20501
AXCO01015450	7148
KI431176	17354
AXCO01007555	14563
AXCO01010482	11118
KI429682	27172
AXCO01006400	16487
KI431425	11784
AXCO01025693	4138
KI429213	21969
AXCO01009124	12618
AXCO01017379	5853
AXCO01011069	10661
AXCO01025628	2137
AXCO01015986	6772
AXCO01008705	13105
AXCO01016777	6346
AXCO01021503	3802
AXCO01002097	29756
AXCO01026818	1622
AXCO01014780	7528
AXCO01003465	28289
KI430291	12844
KI431036	11312
AXCO01007721	16603
KI428545	27562
AXCO01021095	3968
AXCO01005584	18208
AXCO01028151	1376
KI428236	39634
AXCO01012088	9612
AXCO01023322	2773
AXCO01013891	8151
AXCO01020637	4221
KI431555	11577
KI428400	28311
AXCO01013115	8728
KI428850	43166
KI431798	10258
AXCO01017934	5510
AXCO01012884	8943
KI432228	6646
AXCO01023530	4260
AXCO01012028	9668
KI432060	7104
AXCO01009489	12199
AXCO01017912	5577
AXCO01026287	1814
AXCO01026071	1891
AXCO01025508	2214
AXCO01015084	7353
AXCO01020557	4256
AXCO01011901	11238
AXCO01028862	1160
AXCO01029149	1035
AXCO01013699	8179
AXCO01028920	1162
KI432729	7574
AXCO01016195	6620
AXCO01026739	1778
AXCO01009359	12371
AXCO01024834	2475
KI429777	21822
KI431184	12414
AXCO01002292	28657
AXCO01018665	5116
AXCO01027041	1697
AXCO01016228	6594
KI431011	12421
KI432104	6826
AXCO01024367	2658
AXCO01016384	6496
KI431365	9382
AXCO01029401	1060
AXCO01026986	1658
AXCO01005818	17504
AXCO01027796	1424
KI429653	24458
AXCO01019377	6403
AXCO01019613	4680
AXCO01022864	3280
AXCO01013458	8427
AXCO01023088	4304
AXCO01022755	3315
AXCO01020088	4475
KI429325	21019
KI429098	22783
AXCO01009980	11595
AXCO01017447	5801
AXCO01010844	10843
AXCO01011223	10355
KI433027	6097
AXCO01003981	24407
KI432592	13461
AXCO01026278	1901
AXCO01025862	2068
AXCO01005096	20735
AXCO01010315	11323
AXCO01009387	12335
AXCO01025781	2097
AXCO01004230	21270
AXCO01022408	3474
AXCO01024660	2541
AXCO01003116	25009
AXCO01023470	2934
KI428014	39574
AXCO01026550	1842
KI431781	13074
AXCO01025671	2146
KI433303	4650
AXCO01018611	5175
KI430736	12945
KI430835	13527
KI430522	15120
KI430639	18430
AXCO01009092	12735
AXCO01004822	22169
AXCO01020909	4060
KI430145	19593
KI429111	25614
AXCO01026053	1997
AXCO01001671	32755
KI432372	11401
AXCO01005045	23956
AXCO01016008	6755
KI428736	29768
KI430312	13922
AXCO01005496	18232
KI429015	25243
AXCO01028536	1197
AXCO01023684	2895
KI431386	12762
AXCO01011599	10079
AXCO01022348	3441
KI429935	20822
AXCO01022895	3259
AXCO01028059	1353
AXCO01023810	3018
AXCO01025975	2030
AXCO01028439	1291
AXCO01019331	4824
AXCO01023870	2839
KI431943	6949
KI428013	38912
AXCO01022298	3519
AXCO01005132	19080
AXCO01023184	3070
AXCO01028617	1246
AXCO01024662	2540
KI428480	29909
AXCO01020134	4395
AXCO01028288	1227
AXCO01018956	5028
AXCO01028209	1298
AXCO01021073	4021
AXCO01022289	3516
KI427835	49392
AXCO01021811	3708
KI428140	36351
KI429938	16092
AXCO01002010	30155
AXCO01019938	4512
KI427911	48827
AXCO01028707	1195
AXCO01003060	25059
AXCO01014734	7623
KI427999	44476
AXCO01026443	1872
KI428787	33269
AXCO01017295	5933
AXCO01002344	28186
AXCO01028389	1246
AXCO01026021	2015
AXCO01021782	3672
KI431430	14191
KI430721	15994
KI428482	29177
AXCO01007025	16886
AXCO01027063	1682
AXCO01028111	1387
KI433172	2119
AXCO01026389	1806
KI431724	16638
AXCO01024150	2737
AXCO01015743	6924
AXCO01006245	16839
AXCO01015179	7480
AXCO01016374	6475
AXCO01024505	2585
AXCO01028071	1397
AXCO01019851	4591
KI430453	14770
AXCO01015965	6784
AXCO01021313	3880
AXCO01022256	3535
KI427962	45205
AXCO01018671	5168
KI428453	35943
AXCO01026893	1736
KI431606	13222
AXCO01019841	4546
AXCO01007260	15020
AXCO01003764	22741
AXCO01022579	3398
KI428580	28892
AXCO01025044	2398
AXCO01029347	1028
KI429076	26431
KI431673	12171
AXCO01026600	1766
AXCO01022838	3238
AXCO01003424	24801
AXCO01023767	2886
AXCO01023475	2938
AXCO01023292	3090
AXCO01004476	22981
AXCO01029012	1139
AXCO01028416	1297
AXCO01015578	7063
AXCO01016434	5792
AXCO01026616	1817
AXCO01026165	1960
AXCO01024492	5350
AXCO01013143	8728
AXCO01021965	3650
AXCO01029195	1061
AXCO01009157	12746
KI427975	47294
AXCO01020883	3220
KI431248	10632
AXCO01019577	5525
KI428375	36532
AXCO01021695	3761
KI429725	18690
KI427907	54789
AXCO01009941	11691
AXCO01018695	5048
AXCO01019709	4615
AXCO01016785	6245
KI432021	7026
AXCO01011552	10124
AXCO01019445	4825
AXCO01018450	5284
AXCO01003939	22134
AXCO01007356	14893
AXCO01014986	7421
AXCO01027459	1513
AXCO01024788	2446
AXCO01026675	1802
KI432082	8819
AXCO01012052	9651
AXCO01021626	3818
KI428841	27734
AXCO01020911	4105
AXCO01017176	5995
KI432721	13865
AXCO01027927	1444
AXCO01020775	4170
AXCO01014253	7896
AXCO01021709	5238
AXCO01016075	6725
AXCO01006165	20755
AXCO01019101	4912
AXCO01005700	17746
KI431144	12538
AXCO01023149	3102
AXCO01028888	1120
KI431993	9321
AXCO01023646	2941
AXCO01023928	2804
AXCO01009587	13843
KI433079	5912
AXCO01016752	6257
KI432815	5954
AXCO01028317	1296
KI432806	8117
AXCO01017273	5944
AXCO01017025	6084
KI432663	5952
KI429829	23175
AXCO01023755	2894
AXCO01019140	4911
AXCO01013413	8467
AXCO01025013	2353
AXCO01022771	3314
AXCO01024443	2581
KI427951	42008
AXCO01022561	3375
AXCO01006903	15712
KI431782	7119
AXCO01017864	6388
AXCO01027109	1840
AXCO01005259	18758
AXCO01020130	4464
AXCO01015012	7946
AXCO01022459	3419
AXCO01027903	1396
AXCO01004026	21943
AXCO01026517	1815
AXCO01017755	5664
AXCO01028974	1143
AXCO01024438	2623
AXCO01018177	5414
KI428157	35985
AXCO01022171	3513
AXCO01014336	7841
AXCO01027705	1393
KI433011	12325
KI431226	9399
AXCO01026284	1926
AXCO01010940	12147
AXCO01012618	9153
AXCO01019951	4578
KI428063	37137
KI433323	5607
AXCO01018903	4962
AXCO01018176	5390
KI431064	11010
KI428257	34376
AXCO01021332	3846
AXCO01023009	3210
AXCO01003687	22906
AXCO01025283	2379
AXCO01022690	3348
AXCO01017080	6045
AXCO01001947	32510
AXCO01012405	9336
AXCO01016950	6144
AXCO01013385	8540
AXCO01006695	16035
KI431438	31889
AXCO01027181	1614
AXCO01004045	21753
KI431146	13382
AXCO01009229	12536
KI429278	23186
AXCO01011185	10635
AXCO01009831	13836
AXCO01022147	3585
AXCO01026042	1971
AXCO01015536	7046
AXCO01015026	7392
AXCO01015424	7131
KI428547	28016
AXCO01018898	5063
KI430229	20779
AXCO01022650	5245
AXCO01017719	5685
AXCO01012144	9702
KI432856	9722
AXCO01020606	6114
AXCO01027259	1590
KI431865	6687
AXCO01018562	5203
KI429496	23122
KI432208	6825
AXCO01023002	3215
AXCO01014498	7765
AXCO01017798	5630
AXCO01013507	10193
AXCO01025068	2388
AXCO01025081	2381
KI428117	46150
KI428318	35009
KI429957	17837
AXCO01014263	7906
AXCO01024458	2619
AXCO01018850	5079
AXCO01027432	1579
KI430114	15199
AXCO01024757	2495
AXCO01007061	15340
AXCO01026800	1760
KI431454	14145
AXCO01029328	1035
AXCO01028084	1291
AXCO01019745	3596
KI429054	34461
KI429796	16114
KI429036	32494
AXCO01003087	27137
AXCO01026238	1881
AXCO01028125	1382
KI433269	5308
AXCO01015140	7340
AXCO01013673	8295
AXCO01023130	3171
AXCO01026860	1744
KI431808	9247
AXCO01006279	18520
AXCO01015238	10003
AXCO01009221	12454
AXCO01020480	4292
AXCO01016215	6550
AXCO01004924	19459
KI432911	3291
KI430275	14328
KI432260	8478
AXCO01006033	19644
AXCO01027149	2601
KI429840	18280
AXCO01020782	4140
AXCO01009399	12309
KI428267	44899
KI429326	20970
KI432371	5125
AXCO01026230	1888
AXCO01023024	3213
AXCO01010764	11014
KI428232	36119
AXCO01023118	3106
KI427773	67122
AXCO01007289	14944
AXCO01005394	18464
KI429769	18626
AXCO01013127	8747
AXCO01023694	2920
KI433365	4905
AXCO01021015	4041
AXCO01010078	12815
AXCO01025182	2301
AXCO01018616	6640
AXCO01005820	17535
KI432629	6039
AXCO01021896	3612
AXCO01023369	4508
AXCO01013360	8548
KI433222	3290
KI430815	13369
KI430849	15864
KI430550	19589
KI430243	16873
KI428764	41633
KI430636	13694
KI429377	17951
AXCO01028945	1157
AXCO01005164	18892
AXCO01016983	7238
AXCO01004718	19853
AXCO01014141	7952
KI431260	15163
AXCO01018531	5252
AXCO01016869	6186
AXCO01022540	3415
AXCO01014348	7861
AXCO01028393	1304
AXCO01025570	2092
AXCO01006814	15764
KI429639	16483
KI430364	13755
AXCO01028760	1205
AXCO01016386	6493
AXCO01025871	2006
KI431200	21323
KI429631	15099
AXCO01006842	15718
AXCO01013291	8608
AXCO01013959	8109
KI431471	11653
KI431345	14131
KI431887	14926
AXCO01009127	12643
AXCO01002939	25515
AXCO01024541	2581
AXCO01022810	4987
AXCO01012270	9463
AXCO01007455	14749
AXCO01023450	2961
AXCO01024274	2693
AXCO01010604	11034
AXCO01016023	6947
AXCO01009242	12517
AXCO01027896	1454
AXCO01015147	7367
KI433137	3117
AXCO01028243	1241
AXCO01020320	4370
AXCO01011839	9847
KI429292	25299
KI429276	24039
AXCO01026362	1902
AXCO01011528	10139
AXCO01018963	5044
AXCO01024559	2579
AXCO01008704	17208
AXCO01019865	4543
KI431427	16286
AXCO01007494	17087
AXCO01011179	10487
KI428700	35410
AXCO01016927	6188
AXCO01004084	23982
AXCO01027454	1575
AXCO01004458	20538
AXCO01005013	19243
AXCO01018741	5111
AXCO01007399	14805
AXCO01009498	12188
KI432220	10823
KI428641	26108
KI431877	10152
AXCO01008122	13787
AXCO01025803	2013
AXCO01010795	10833
AXCO01011921	9778
AXCO01003597	24389
AXCO01017841	5543
AXCO01017681	5698
KI428263	35911
AXCO01027499	1560
AXCO01011748	14125
KI429922	19993
AXCO01005072	19908
AXCO01017109	6040
AXCO01010678	14875
AXCO01017396	5862
KI430118	15553
AXCO01018410	5260
AXCO01025721	2070
KI429087	24113
AXCO01016169	6646
AXCO01028075	1357
AXCO01019426	4829
AXCO01027966	1736
AXCO01008330	13550
KI428045	37451
AXCO01000486	51601
KI430496	17331
AXCO01028372	1310
KI428381	32149
KI432416	6523
AXCO01024170	2683
KI428196	38013
AXCO01008895	12935
AXCO01028467	1282
AXCO01004632	20145
AXCO01025475	2217
KI429883	20976
AXCO01015648	7022
AXCO01021887	3621
AXCO01007250	16576
AXCO01019048	4992
AXCO01013032	9032
AXCO01007749	14290
AXCO01003675	22934
AXCO01003760	23908
AXCO01026137	1977
AXCO01020376	5711
AXCO01012166	9565
AXCO01014078	7980
KI428248	31587
AXCO01025661	2090
AXCO01021255	3942
KI431465	24624
KI429239	20155
AXCO01010820	10848
KI428824	36408
AXCO01020896	4111
KI431954	7125
AXCO01003341	28338
KI428916	29081
KI431033	14623
AXCO01011890	9770
AXCO01022001	3627
AXCO01019058	5685
AXCO01000828	42864
AXCO01016942	6139
AXCO01015008	7438
KI429538	23838
KI430398	12993
AXCO01017352	7022
KI431514	11012
AXCO01010788	10881
KI428790	34909
AXCO01026750	1716
AXCO01028866	1136
AXCO01018932	5013
AXCO01010772	12811
AXCO01016492	6422
AXCO01007769	14252
AXCO01012552	9195
AXCO01015160	7271
AXCO01018111	5467
KI428405	31716
AXCO01020178	5843
AXCO01021212	3956
AXCO01003551	23322
KI431556	13342
KI431599	10421
AXCO01021468	3834
KI429261	20484
AXCO01005126	23746
AXCO01018852	5077
AXCO01020463	4307
AXCO01025190	2333
AXCO01008738	14687
AXCO01010417	11229
AXCO01024845	2423
KI428877	24877
AXCO01010657	11000
AXCO01012363	9372
AXCO01026983	1710
KI430250	13783
AXCO01018236	5390
AXCO01020671	4208
KI432067	10400
KI428590	31398
KI433015	6591
AXCO01029151	1102
AXCO01015759	6905
AXCO01022960	3189
KI430228	32782
AXCO01028267	1343
KI431432	9717
AXCO01022673	3340
AXCO01006887	15597
AXCO01007952	13989
AXCO01010655	11001
AXCO01001044	41721
AXCO01023912	2724
AXCO01028774	1103
AXCO01014218	7931
AXCO01021387	3885
AXCO01012244	9489
AXCO01005671	17863
AXCO01020394	4338
KI429773	22416
AXCO01025547	2198
KI427772	75138
AXCO01009616	12063
KI429417	19829
AXCO01000657	49271
KI429734	19688
AXCO01021089	3965
KI431258	16490
AXCO01019817	4493
AXCO01018514	5258
AXCO01016624	6437
AXCO01014796	7580
AXCO01020312	4336
AXCO01018083	5478
AXCO01017877	5548
AXCO01008496	13350
AXCO01006745	15954
AXCO01023439	3020
AXCO01021451	3862
AXCO01025615	2168
AXCO01027203	1594
AXCO01026158	1946
AXCO01018955	4983
AXCO01012901	8909
KI431167	14235
AXCO01005143	18991
AXCO01017614	5739
AXCO01009889	11789
AXCO01024978	2393
KI429733	20210
AXCO01008962	12920
AXCO01028715	1163
AXCO01026196	1950
AXCO01024676	2460
AXCO01024070	2766
AXCO01024234	2663
AXCO01002691	26543
AXCO01020573	4244
AXCO01003354	23910
AXCO01010870	10759
AXCO01004863	19582
AXCO01016537	6386
AXCO01025344	2225
AXCO01013477	8424
KI427759	68015
AXCO01017155	6009
AXCO01028202	1256
AXCO01009408	12239
AXCO01007782	15442
AXCO01016524	6411
AXCO01024047	2777
AXCO01027923	1443
AXCO01026912	1687
AXCO01025365	2207
KI427987	41243
AXCO01020537	4275
KI430947	11465
AXCO01027549	1548
AXCO01021134	3995
AXCO01029387	1429
KI432535	9264
AXCO01003931	22084
AXCO01029067	1053
AXCO01010640	11012
AXCO01013568	8328
KI432892	9429
KI431841	7460
KI431871	11313
AXCO01027940	1337
KI428686	29045
AXCO01019393	4804
AXCO01020060	4493
KI432449	5741
KI429860	29601
AXCO01020012	8107
AXCO01023061	3180
KI432568	5854
AXCO01022749	3306
AXCO01022575	6042
KI430867	15411
AXCO01021703	3758
AXCO01019614	4734
KI430822	10935
AXCO01005904	17376
AXCO01011902	9791
KI427818	52830
AXCO01027598	1480
AXCO01016979	6121
AXCO01018656	5170
