#contig	length
AXCL01006132	5471
AXCL01033511	1736
AXCL01027691	2064
AXCL01042667	1359
KI438183	3940
AXCL01008363	4650
KI438304	3749
AXCL01052578	1037
AXCL01023569	2339
KI436778	4816
AXCL01050574	1026
AXCL01048797	1164
AXCL01002918	7510
AXCL01018480	3202
AXCL01038994	1447
KI434092	9966
AXCL01018867	2791
AXCL01041422	1320
KI436295	4535
KI435103	7360
KI435318	6617
AXCL01033008	1759
AXCL01010625	4227
AXCL01028665	2004
KI437114	3955
AXCL01003620	6790
KI435850	5785
KI433589	14262
AXCL01038893	1497
KI433591	13472
AXCL01009188	4416
KI437973	2895
AXCL01045360	1215
AXCL01020312	2633
AXCL01006766	5455
KI435510	6332
AXCL01048060	1161
AXCL01035108	1657
AXCL01019778	2686
AXCL01005520	5656
AXCL01038576	1511
AXCL01008426	4611
KI438737	3192
AXCL01044953	1270
KI438805	3198
AXCL01003254	7013
AXCL01039983	1415
AXCL01048924	1067
AXCL01008443	4579
AXCL01020962	2517
AXCL01044542	1299
KI438079	1767
KI438010	3888
AXCL01041873	1386
KI436552	4993
AXCL01053415	1015
AXCL01017056	2944
AXCL01052501	1051
KI438111	3672
AXCL01051504	1031
KI433983	9877
AXCL01039863	1418
AXCL01011615	3828
AXCL01022844	2412
AXCL01008857	4511
AXCL01029909	1926
AXCL01036337	1909
KI433544	14884
AXCL01046685	1170
AXCL01018622	2817
AXCL01019023	3169
AXCL01015562	3195
AXCL01044817	1290
AXCL01011690	3845
AXCL01040517	1388
AXCL01027303	2040
AXCL01030610	1827
AXCL01006696	5215
AXCL01018702	2812
AXCL01031745	2224
AXCL01045134	1262
AXCL01036659	1593
KI438095	2840
AXCL01020100	2652
AXCL01046803	1227
AXCL01015205	3240
AXCL01028913	1956
AXCL01045758	1220
AXCL01025664	2200
AXCL01036460	1603
AXCL01011968	3730
AXCL01036712	1750
AXCL01033842	1719
AXCL01006804	5115
AXCL01025737	2154
AXCL01031612	1828
AXCL01026417	2281
AXCL01008708	4439
AXCL01040723	1936
AXCL01040068	1335
KI437870	3960
AXCL01035178	1617
AXCL01010745	4049
AXCL01010940	3947
KI433510	15465
AXCL01028400	1908
AXCL01032604	1780
AXCL01030176	2596
AXCL01047607	1203
AXCL01014104	3764
AXCL01047966	1143
AXCL01037266	1527
AXCL01016874	3029
AXCL01011669	3953
AXCL01041732	1391
AXCL01051675	1255
AXCL01042186	1343
AXCL01018596	2980
AXCL01051657	1083
AXCL01026959	2389
AXCL01046523	1235
AXCL01042421	1367
AXCL01042836	1369
AXCL01045869	1211
AXCL01034733	1638
KI437680	3896
AXCL01009002	4465
KI438383	2197
AXCL01044783	1291
AXCL01045190	1215
AXCL01019439	2720
AXCL01050835	1108
AXCL01047780	1197
AXCL01004648	6165
AXCL01050194	1127
AXCL01032840	1747
AXCL01035775	1628
AXCL01025945	2181
AXCL01025258	2228
AXCL01039502	1415
AXCL01042814	1318
AXCL01022279	2459
AXCL01020503	2614
AXCL01012856	3567
KI437116	4002
AXCL01037611	1525
AXCL01022561	2565
AXCL01010078	4637
AXCL01006038	5848
AXCL01044798	1291
KI437288	5192
KI436325	5567
AXCL01026388	2151
AXCL01029401	1960
KI437770	3390
AXCL01038852	1497
AXCL01016240	3076
AXCL01037618	1448
AXCL01026501	2143
AXCL01023961	2407
AXCL01023933	2294
AXCL01020445	2621
AXCL01019301	2740
AXCL01028028	2043
AXCL01011532	3878
AXCL01048906	1162
KI437559	3810
AXCL01018161	2869
AXCL01044658	1242
AXCL01021193	2684
AXCL01031600	1829
KI438194	3565
KI433508	15910
AXCL01014884	3219
AXCL01022478	2421
AXCL01007318	4937
KI438325	3658
AXCL01041798	1377
AXCL01024987	2194
AXCL01044458	1257
AXCL01037366	1561
AXCL01024348	2231
AXCL01021458	2534
AXCL01037413	1530
KI438417	3347
AXCL01004909	6290
AXCL01001957	8526
AXCL01026727	2127
AXCL01021000	2567
AXCL01045639	1231
KI437290	6382
AXCL01034263	1699
AXCL01007485	4931
AXCL01033882	1849
AXCL01033289	1730
AXCL01021970	2488
AXCL01041005	1402
AXCL01042832	1335
AXCL01051534	1086
AXCL01044054	1256
AXCL01015896	3122
AXCL01039028	1444
AXCL01038781	1499
AXCL01051137	1048
AXCL01004860	6046
AXCL01018229	2863
KI438489	3418
AXCL01032707	1774
AXCL01010988	4000
AXCL01018994	2728
KI438866	3032
AXCL01020436	2621
AXCL01047308	1161
AXCL01010246	4069
AXCL01043482	1256
AXCL01012916	3612
AXCL01020065	2656
AXCL01027858	1955
KI437352	3498
AXCL01023301	2317
AXCL01040104	2031
AXCL01040840	1423
AXCL01015283	3183
AXCL01046133	1248
AXCL01031994	1751
AXCL01014606	3568
AXCL01002389	8327
AXCL01005878	5540
KI437737	3502
AXCL01049681	1141
AXCL01015371	3218
AXCL01029266	1965
AXCL01004612	6173
AXCL01051782	1065
AXCL01035783	1627
AXCL01014259	3386
AXCL01005844	6311
AXCL01038975	1493
KI435417	6446
AXCL01047132	1159
AXCL01018637	2716
AXCL01031912	1753
AXCL01001404	9497
AXCL01001362	9554
AXCL01038677	1448
KI434491	6586
AXCL01050299	1095
AXCL01049911	1135
AXCL01011625	4187
KI437868	4016
AXCL01051840	1075
AXCL01037873	1540
AXCL01040493	1398
AXCL01007472	4942
AXCL01050462	1119
AXCL01048002	1189
AXCL01001125	10038
AXCL01026040	2076
AXCL01011107	3973
AXCL01043856	1276
AXCL01011948	3766
AXCL01005777	6086
AXCL01035502	1629
AXCL01017800	2914
AXCL01031860	1815
AXCL01033014	1759
AXCL01030011	1824
AXCL01008479	4594
AXCL01018820	2751
AXCL01052624	1050
AXCL01041255	1369
AXCL01030580	1872
AXCL01051857	1090
AXCL01017914	2896
AXCL01021093	2516
AXCL01024896	2253
AXCL01041610	1364
AXCL01039167	1482
AXCL01003481	6908
AXCL01046701	1177
KI436848	3409
AXCL01002151	8144
AXCL01034384	1693
AXCL01043217	1483
AXCL01012491	3691
KI435435	6332
AXCL01012225	3737
AXCL01018815	2758
KI434517	8370
AXCL01045790	1263
AXCL01035966	1620
KI434609	9623
AXCL01010186	4435
AXCL01032211	1779
AXCL01013887	3447
AXCL01041599	1397
AXCL01023586	2351
KI436207	3599
AXCL01033156	1690
AXCL01033638	1669
KI434989	7960
AXCL01040563	1387
AXCL01024113	2306
AXCL01041628	1336
AXCL01039119	1488
AXCL01045531	1265
AXCL01025549	2230
AXCL01003447	6926
AXCL01021879	2456
AXCL01039269	1482
AXCL01011024	4476
AXCL01042725	1365
AXCL01050833	1556
AXCL01048206	1183
AXCL01043300	1346
AXCL01026056	2174
AXCL01027493	2068
KI434210	9936
AXCL01002869	7381
AXCL01036453	1589
AXCL01050406	1099
AXCL01041893	1352
KI437076	4499
AXCL01007162	5047
AXCL01025767	2193
KI433581	18181
AXCL01003864	6965
AXCL01038104	1529
AXCL01033405	1741
AXCL01020108	2632
AXCL01041586	1400
AXCL01017202	2915
AXCL01023033	2397
KI434633	8170
AXCL01046533	1189
AXCL01052759	1045
AXCL01010034	4207
AXCL01023105	2355
AXCL01019094	2764
AXCL01041155	1387
KI437210	4518
AXCL01040618	1378
AXCL01046346	1237
AXCL01028222	2031
AXCL01025626	2515
AXCL01002329	8501
AXCL01012520	3685
AXCL01033041	1689
KI433847	11158
AXCL01044549	1292
AXCL01033223	1749
AXCL01015938	3127
AXCL01044747	1294
AXCL01008058	5039
AXCL01034596	1626
AXCL01037499	1459
AXCL01014757	3306
AXCL01032230	1792
AXCL01027960	2277
AXCL01024516	2164
AXCL01050826	1109
AXCL01028748	2279
AXCL01044322	1306
AXCL01050540	1117
AXCL01024549	2278
AXCL01016309	2990
AXCL01018084	3088
AXCL01011328	3921
AXCL01037890	1538
AXCL01020984	2571
AXCL01017076	2993
AXCL01052311	1061
AXCL01039199	1485
AXCL01045861	1204
AXCL01022445	2415
AXCL01032520	1957
AXCL01044294	1306
AXCL01035946	1618
AXCL01015884	3090
AXCL01025803	2191
AXCL01046214	1245
KI435087	7973
KI435248	6801
AXCL01042863	1352
AXCL01039034	1493
AXCL01011806	3823
AXCL01047398	1161
AXCL01023196	2383
AXCL01049107	1157
AXCL01042931	1293
AXCL01045254	1257
AXCL01047506	1134
AXCL01043198	1342
AXCL01043320	1337
AXCL01045843	1258
KI434693	8001
AXCL01029618	1944
AXCL01018060	2686
AXCL01053396	1016
AXCL01052951	1016
AXCL01040625	1517
AXCL01030342	1902
AXCL01004239	6608
AXCL01023225	2366
AXCL01042573	1360
KI434516	8570
AXCL01028385	2025
AXCL01052012	1011
AXCL01019103	2762
AXCL01007398	4975
KI434357	10720
AXCL01043242	1298
AXCL01039126	1487
KI436182	5169
AXCL01024295	2198
AXCL01037240	1597
AXCL01025890	2170
AXCL01047867	1155
AXCL01010490	4112
AXCL01037080	1534
AXCL01044442	1261
AXCL01029627	2315
AXCL01024577	2234
KI433694	12516
KI437071	4636
AXCL01005118	5913
AXCL01047830	1198
AXCL01017251	2949
AXCL01047198	1205
AXCL01051275	1084
AXCL01038859	1498
AXCL01017861	2796
AXCL01036774	1586
AXCL01039626	1349
AXCL01004608	6289
KI438171	3809
KI434333	9013
AXCL01037555	1501
AXCL01035382	1644
AXCL01011401	3902
AXCL01047226	1214
AXCL01045195	1270
AXCL01041663	1394
AXCL01040424	1385
AXCL01053127	1028
AXCL01033363	1743
AXCL01036442	1600
KI437098	4486
AXCL01023142	2354
KI433777	15736
AXCL01000370	12890
AXCL01012883	3623
AXCL01024877	2255
AXCL01035350	1622
KI437127	3429
AXCL01046678	1237
AXCL01024465	2283
AXCL01041322	1349
AXCL01002507	7841
AXCL01044357	1339
AXCL01032756	1932
AXCL01025265	2169
AXCL01050968	1101
AXCL01046862	1201
AXCL01023435	2364
AXCL01038221	1521
AXCL01017934	2898
AXCL01014785	3257
AXCL01020012	2663
AXCL01028088	2039
AXCL01019450	2751
AXCL01014603	3290
AXCL01045721	1168
AXCL01052212	1012
AXCL01052915	1042
AXCL01025577	2147
AXCL01009024	4863
AXCL01040656	1469
AXCL01031766	1783
AXCL01036800	1524
AXCL01043805	1281
AXCL01049048	1089
AXCL01036057	1590
AXCL01030883	1854
AXCL01033922	1593
AXCL01023336	2360
AXCL01050002	1132
AXCL01030283	1904
AXCL01040169	1448
AXCL01030826	1828
AXCL01007138	5054
KI438230	3725
AXCL01053234	1024
AXCL01036391	1568
AXCL01002834	7460
KI434977	7368
AXCL01044467	1191
AXCL01020508	2580
AXCL01038381	1511
AXCL01041388	1375
KI436447	3255
AXCL01021343	2542
AXCL01032409	1790
AXCL01026294	2157
AXCL01021428	2537
AXCL01029102	1984
AXCL01044750	1292
AXCL01044717	1277
AXCL01026766	2123
AXCL01015846	3156
AXCL01045007	1300
AXCL01036427	1537
AXCL01006298	5333
AXCL01037997	1533
AXCL01050997	1046
AXCL01014208	3570
AXCL01015134	3251
AXCL01041747	1392
KI438687	1252
AXCL01023840	2285
AXCL01025582	2196
AXCL01028227	1981
AXCL01045116	1279
AXCL01033284	1745
AXCL01015192	3242
AXCL01030245	1967
AXCL01051191	1098
AXCL01011675	3849
AXCL01029572	1890
AXCL01047073	1172
AXCL01047730	1201
AXCL01049293	1096
AXCL01024622	2270
AXCL01044056	1314
AXCL01031478	1824
AXCL01029279	1965
AXCL01043381	1275
AXCL01013624	3486
AXCL01053389	1011
AXCL01004385	6299
AXCL01027580	2073
AXCL01007409	4962
AXCL01004413	6282
AXCL01019052	2712
AXCL01000858	10543
AXCL01012690	4218
AXCL01028305	2026
AXCL01019688	2696
AXCL01014002	3386
AXCL01036884	1581
AXCL01047661	1155
AXCL01007123	5051
AXCL01022598	2440
AXCL01041850	1357
AXCL01030922	1830
AXCL01030861	1871
AXCL01022000	2485
AXCL01018003	2885
AXCL01023972	2263
KI433538	14753
AXCL01048451	1176
AXCL01030105	1886
AXCL01049341	1150
AXCL01052700	1000
AXCL01029622	1910
AXCL01027420	2054
KI434745	7758
AXCL01018724	2878
AXCL01045557	1211
KI435011	7566
AXCL01011917	3708
AXCL01025515	2212
KI434602	8111
AXCL01001556	9224
AXCL01033578	1733
AXCL01028050	2041
AXCL01017326	2917
AXCL01006580	5381
KI435702	5141
AXCL01032636	1778
AXCL01005020	5955
AXCL01031844	1816
AXCL01033712	1673
AXCL01001790	8684
AXCL01035185	1653
AXCL01025617	2103
AXCL01015055	3261
AXCL01036014	1618
AXCL01052994	1035
AXCL01015495	3143
AXCL01039640	1463
AXCL01035942	1609
AXCL01035765	1628
AXCL01020168	2586
AXCL01019285	2584
AXCL01048217	1183
AXCL01006059	5434
AXCL01035580	1635
AXCL01027625	2075
KI433864	10665
AXCL01049225	1153
AXCL01025621	2200
AXCL01015801	3160
AXCL01019696	2598
AXCL01028920	1986
AXCL01027154	2048
AXCL01038049	1527
AXCL01038951	2104
AXCL01016139	3116
AXCL01038914	1496
AXCL01023250	2380
AXCL01041069	1356
KI437781	4005
AXCL01028559	2011
AXCL01041254	1411
AXCL01027278	2011
AXCL01025135	2236
AXCL01041127	1356
AXCL01030193	1909
AXCL01017841	2815
AXCL01007830	4817
AXCL01053218	1025
AXCL01034955	1556
AXCL01017238	2994
AXCL01012471	3696
AXCL01013284	3500
AXCL01050467	1072
AXCL01037794	1542
AXCL01037589	1551
AXCL01030843	2003
AXCL01021510	2540
AXCL01015038	3212
AXCL01024485	2282
AXCL01007527	5648
AXCL01028827	1924
AXCL01051601	1047
AXCL01052055	1029
AXCL01033420	1740
AXCL01003238	7011
AXCL01025842	2189
AXCL01024950	2249
AXCL01004537	6346
AXCL01017207	3154
AXCL01031643	1827
AXCL01022919	2407
AXCL01045683	1164
AXCL01028380	2001
AXCL01040703	1395
AXCL01015536	4346
KI435550	6086
AXCL01013610	3496
AXCL01039376	1471
AXCL01006523	5282
AXCL01005982	5499
AXCL01031586	1829
AXCL01014565	3335
AXCL01048550	1119
AXCL01011070	3983
AXCL01004185	6370
AXCL01021187	2557
AXCL01027075	2104
AXCL01039056	1437
AXCL01002203	8110
AXCL01031070	1842
AXCL01035040	1558
KI435753	6362
AXCL01049301	1151
AXCL01038497	1471
KI438921	2203
AXCL01046029	1230
AXCL01047457	1205
AXCL01008655	4537
KI437140	4611
AXCL01042018	1381
AXCL01016636	3091
KI438096	3735
AXCL01029377	1959
AXCL01046591	1233
AXCL01017943	3810
AXCL01051669	1082
KI435648	6246
AXCL01038494	1452
AXCL01027693	2063
AXCL01049331	1124
AXCL01012501	3789
AXCL01033274	1706
AXCL01047390	1209
AXCL01042761	1356
AXCL01046505	1236
AXCL01016719	3045
AXCL01052640	1056
AXCL01020713	2566
AXCL01030274	1899
AXCL01008908	4674
AXCL01041867	1335
KI436130	7512
AXCL01021941	2491
AXCL01027913	1995
AXCL01039954	1428
KI436175	5616
AXCL01002854	7457
AXCL01010048	4203
AXCL01038821	1511
KI434339	8918
AXCL01047244	1201
AXCL01030533	1839
AXCL01041739	1391
AXCL01024693	2251
KI438075	3757
KI434172	9710
AXCL01012935	3617
AXCL01020938	2576
AXCL01036152	1565
AXCL01003378	6982
AXCL01046575	1178
AXCL01045152	1219
AXCL01028881	1988
AXCL01045866	1337
AXCL01049074	1095
KI437821	3647
AXCL01034589	1612
AXCL01043345	1311
AXCL01047632	1141
AXCL01014921	3154
AXCL01013500	3945
AXCL01019264	2638
AXCL01041493	1358
AXCL01037708	1542
AXCL01004689	6252
AXCL01032853	2040
AXCL01050772	1049
AXCL01025320	2224
AXCL01036233	1582
AXCL01017533	2948
AXCL01006127	5494
AXCL01006776	5685
AXCL01005533	5625
AXCL01028063	2217
KI434959	9469
AXCL01016714	3045
AXCL01001689	9405
AXCL01053406	1018
AXCL01021413	2612
AXCL01044820	1247
AXCL01040449	1406
AXCL01003615	7600
AXCL01038856	1498
AXCL01052442	1084
AXCL01003339	7441
AXCL01031793	1819
AXCL01027297	2210
AXCL01034424	1690
AXCL01044012	1255
AXCL01018096	2881
AXCL01041830	1388
AXCL01003336	7016
AXCL01028689	2003
AXCL01042925	1350
KI433564	14620
AXCL01042072	1379
AXCL01000233	14069
AXCL01043268	1308
KI438801	3299
KI433933	11533
AXCL01047833	1153
AXCL01023888	2327
AXCL01026061	2170
AXCL01048418	1176
AXCL01025203	2188
AXCL01041276	1407
AXCL01005007	5957
KI436412	3887
AXCL01041486	1400
KI433744	11728
AXCL01040540	1382
AXCL01049541	1145
AXCL01003403	6922
AXCL01023991	2261
AXCL01020730	2535
AXCL01023397	2335
AXCL01000611	11967
AXCL01051240	1052
AXCL01008769	4453
AXCL01052748	1045
AXCL01030134	1911
AXCL01032959	1723
KI438739	3424
AXCL01021883	2495
AXCL01020104	2566
AXCL01043819	1321
AXCL01003310	7044
AXCL01035332	1550
AXCL01049531	1137
AXCL01017682	2810
AXCL01010883	4294
AXCL01053641	1003
AXCL01028518	2014
KI436179	5428
KI437170	2411
AXCL01046927	1224
AXCL01011608	4249
AXCL01040076	1403
AXCL01033330	1693
AXCL01022259	2408
AXCL01016078	3126
AXCL01006198	5299
KI438229	4382
AXCL01053186	1026
AXCL01049832	1084
AXCL01043087	1345
AXCL01040515	1316
AXCL01031949	1793
AXCL01008437	5074
AXCL01015732	3171
AXCL01023173	2386
KI434637	8014
AXCL01040420	1410
KI438914	1966
AXCL01035594	1595
KI437021	3577
AXCL01030203	1879
AXCL01051363	1088
AXCL01039661	1468
AXCL01006966	5070
KI438097	3784
AXCL01019841	2680
KI437199	2596
KI433619	13122
AXCL01031448	1838
AXCL01033294	1717
KI435444	6095
AXCL01016691	3065
AXCL01015909	3089
AXCL01049434	1119
AXCL01009909	4249
AXCL01028638	2004
KI434234	11136
AXCL01022162	2550
AXCL01011889	3805
AXCL01042280	1328
AXCL01011175	4223
AXCL01016761	3041
AXCL01039712	1445
AXCL01045481	1256
AXCL01022355	2456
AXCL01050597	1115
AXCL01050045	1131
AXCL01041594	1397
AXCL01008027	4804
AXCL01047652	1266
AXCL01015178	3214
AXCL01007905	4948
AXCL01034527	1685
AXCL01037799	1542
AXCL01035149	1655
AXCL01018842	2689
AXCL01039882	1401
AXCL01032511	1785
AXCL01015948	3269
AXCL01042024	1381
AXCL01011037	4444
AXCL01009630	4276
AXCL01039442	1445
AXCL01023406	2325
AXCL01036915	1577
AXCL01025228	2230
KI435572	7256
AXCL01021401	2497
AXCL01008738	4545
AXCL01050857	1108
AXCL01024342	2231
AXCL01020619	2562
AXCL01003518	6887
AXCL01050036	1048
AXCL01051942	1014
AXCL01052593	1046
AXCL01036282	1567
AXCL01011047	3866
AXCL01036934	1579
AXCL01020426	2623
AXCL01034645	1679
AXCL01004495	6246
AXCL01011087	4313
KI437748	3634
AXCL01013645	3488
AXCL01011981	3788
AXCL01019319	2737
AXCL01014364	3351
AXCL01028182	2247
AXCL01036763	1545
KI437938	3161
KI436993	4593
AXCL01051503	1027
AXCL01034611	1652
AXCL01037581	1498
AXCL01019121	2760
AXCL01032782	1754
KI436869	3767
AXCL01031111	1855
AXCL01046144	1247
AXCL01010630	4077
AXCL01050367	1122
AXCL01041538	1400
AXCL01015855	3122
AXCL01040479	1436
AXCL01046734	1188
AXCL01033348	1713
AXCL01007223	5029
AXCL01019870	2764
AXCL01043213	1341
AXCL01040650	1369
AXCL01038464	1476
AXCL01031205	2159
AXCL01022252	2461
AXCL01050410	1068
AXCL01001098	9885
AXCL01037277	1564
AXCL01042698	1300
AXCL01041134	1412
AXCL01044330	1250
KI435420	8430
AXCL01051764	1023
AXCL01048518	1174
AXCL01005943	5783
AXCL01052958	1028
AXCL01026994	2109
KI437851	3724
KI435235	8746
AXCL01052853	1041
AXCL01045642	1588
AXCL01036346	1605
AXCL01047977	1138
KI434407	8535
AXCL01046765	1228
AXCL01049502	1146
AXCL01046821	1227
AXCL01046262	1228
KI434206	10822
AXCL01046150	1208
AXCL01035949	1609
AXCL01028252	2030
KI437536	3282
AXCL01005223	6041
AXCL01043772	1323
KI438892	2750
AXCL01035792	1626
AXCL01033480	1733
AXCL01002922	7363
KI435060	8781
AXCL01038448	1512
AXCL01026338	2115
KI434858	7713
KI433786	15857
KI436677	5182
AXCL01045687	1256
KI436892	4945
AXCL01015340	4171
KI435603	6138
AXCL01037529	1750
AXCL01048691	1169
AXCL01045936	1247
KI438124	3369
AXCL01018696	2782
AXCL01013967	3611
AXCL01048643	1170
AXCL01015957	3117
KI434838	7721
AXCL01032746	1986
AXCL01020672	2690
AXCL01047352	1164
AXCL01045563	1265
KI433516	19119
KI437539	5067
AXCL01045558	1248
AXCL01043275	1332
AXCL01021782	2503
AXCL01026715	2128
KI437250	4502
AXCL01022333	2623
AXCL01047395	1195
AXCL01035513	1590
AXCL01042084	1354
AXCL01032028	1695
AXCL01040230	1435
AXCL01021003	2578
AXCL01027017	2107
AXCL01047372	1204
AXCL01049671	1094
KI436313	5423
AXCL01032453	1737
AXCL01008356	4650
AXCL01036856	1536
AXCL01002579	7737
AXCL01015741	3813
AXCL01019474	2783
AXCL01024794	2298
AXCL01030977	1863
AXCL01013077	3415
AXCL01046022	1251
AXCL01007147	4986
KI437725	3516
AXCL01012942	3607
AXCL01040972	1350
AXCL01016225	3207
AXCL01014930	3282
AXCL01040086	1398
AXCL01033998	1713
AXCL01009610	4315
AXCL01021843	2462
AXCL01050950	1105
KI433442	23403
AXCL01017338	2921
AXCL01033187	1750
KI436655	4989
AXCL01036549	1599
AXCL01033985	1672
AXCL01045443	1238
AXCL01019519	2716
AXCL01028852	1991
AXCL01041787	1499
AXCL01005528	5691
AXCL01015645	3149
AXCL01021434	2536
AXCL01045347	1263
AXCL01020475	2672
AXCL01016895	3026
AXCL01047601	1201
AXCL01032095	2074
KI438705	3363
KI438374	3350
AXCL01006369	5281
AXCL01013724	3474
AXCL01047409	1397
AXCL01030127	1855
AXCL01045991	1252
AXCL01008503	5160
AXCL01051171	1074
AXCL01043695	1325
AXCL01040440	1433
AXCL01042964	1305
AXCL01053273	1023
AXCL01045950	1238
KI436025	6198
AXCL01033208	1690
KI437037	5312
AXCL01021837	2499
AXCL01023382	3028
AXCL01023511	2298
AXCL01052549	1053
AXCL01003917	6760
AXCL01015385	3165
AXCL01031617	1806
AXCL01006729	5186
AXCL01005874	5543
AXCL01038257	1481
AXCL01050081	1130
AXCL01012573	3631
AXCL01011355	4537
AXCL01009337	4484
AXCL01004072	6348
AXCL01050308	1073
AXCL01030095	1877
AXCL01014714	3310
AXCL01014262	3385
AXCL01026762	2125
AXCL01021388	2539
AXCL01044805	1207
AXCL01050766	1053
KI438314	2934
AXCL01042952	1322
AXCL01025092	2232
AXCL01030998	1863
AXCL01051065	1103
AXCL01042548	1330
AXCL01021794	2387
AXCL01025272	2227
AXCL01018028	2888
AXCL01028270	2008
AXCL01021612	2518
AXCL01027320	2087
AXCL01047706	1141
