#contig	length
KB665438	15945
KB667620	31547
KB668061	17498
KB666293	11135
KB667069	1145
KB668165	5900
KB667666	4330644
KB666499	9236
KB666875	1361
KB665836	3270
KB665415	5295
KB665773	3349
KB666006	9869
KB665545	11868
KB666123	2617
KB668100	1783
KB665554	4439
KB667406	1029
KB667306	1050
KB668024	21292
KB666610	142790
KB667387	84359
KB666349	2018
KB665655	963813
KB665538	29594
KB666457	1827
KB667501	51173
KB667523	21411
KB667923	24693
KB666369	2037
KB668209	10406
KB665957	9576
KB667848	38372
KB668118	16562
KB667803	42094
KB665473	11988
KB666379	2020
KB666742	1439
KB666154	312000
KB665411	697429
KB667984	7358
KB667725	61264
KB665631	4096
KB666397	1976
KB665590	10138
KB665516	9287
KB667994	44276
KB667268	1126
KB668192	15462
KB667241	1131
KB668078	26012
KB666657	1584
KB667105	1179
KB667617	45296
KB666988	170567
KB667571	35254
KB666787	1442
KB667374	1009
KB667420	1006
KB667066	79832
KB667222	1147
KB666682	1510
KB667356	1027
KB665916	3112
KB667607	19743
KB665953	2880
KB668214	21478
KB667001	1173
KB667342	1084
KB666366	1955
KB666898	1233
KB665946	3187
KB666343	264315
KB666758	1421
KB665980	15866
KB667701	21990
KB667738	11468
KB667317	1043
KB668036	17117
KB667022	1263
KB665560	33777
KB666928	1260
KB666730	1512
KB666974	1297
KB666969	1243
KB666283	2219
KB666726	1515
KB665717	11188
KB666208	9180
KB666216	2422
KB666574	1678
KB666586	1675
KB665782	10360
KB667975	9588
KB666563	1656
KB666775	1458
KB666451	1877
KB666018	13102
KB667835	18833
KB666708	1465
KB666098	1833
KB667936	8348
KB668176	5798
KB667888	4253989
KB667172	1174
KB667927	25292
KB666909	1334
KB665725	3795
KB666620	1622
KB666027	9798
KB667084	1162
KB666585	1667
KB668114	6349
KB666168	11375
KB666983	1229
KB666853	1370
KB667743	60502
KB667592	16693
KB667952	19836
KB666360	12038
KB666993	1278
KB668094	31862
KB665680	3807
KB667083	1222
KB666462	1826
KB668146	8042
KB666418	1819
KB666331	2161
KB666345	2122
KB665623	4184
KB667863	21431
KB665459	5109
KB667443	79022
KB667331	1051
KB667313	1058
KB666842	1341
KB666175	11050
KB667025	1217
KB667768	21226
KB668007	24628
KB666311	9177
KB666836	1283
KB666069	11559
KB666148	10208
KB667143	62104
KB666304	2165
KB667265	114948
KB668207	5546
KB666597	1589
KB666810	114727
KB667504	74686
KB667253	1083
KB665791	10219
KB666768	1462
KB666633	187905
KB667810	27045
KB666402	1934
KB667486	73778
KB665612	4214
KB666084	2531
KB667733	1641272
KB666223	2348
KB668050	12235
KB667945	23523
KB666127	2599
KB666318	2132
KB666391	1997
KB668185	9513
KB666920	1273
KB666488	1702
KB667359	1019
KB665886	3093
KB668216	11208
KB667630	26417
KB666019	2826
KB667653	36357
KB667454	69432
KB667960	34784
KB665667	3949
KB667002	1272
KB666796	1383
KB665500	10425
KB667931	24818
KB666201	9724
KB667234	1142
KB667720	56875
KB667796	23490
KB665875	2421
KB666233	9310
KB665740	3581
KB665658	15522
KB667836	13652
KB665928	2929
KB666118	9395
KB667294	1050
KB666066	260698
KB665817	15292
KB666745	1438
KB666534	9759
KB666872	1375
KB667853	16398
KB666589	1673
KB666492	1761
KB667280	1122
KB667912	10164
KB668002	23433
KB665453	14463
KB667158	1181
KB665468	5018
KB665909	3013
KB665860	3186
KB667822	1271232
KB667100	1180
KB666569	1592
KB667511	1728968
KB667430	52950
KB665577	531902
KB666772	1457
KB667050	1134
KB666272	2312
KB667816	42227
KB667219	1088
KB666430	1851
KB668133	971051
KB666936	1195
KB666408	1947
KB667490	64715
KB667324	1060
KB666839	1323
KB667011	1147
KB667615	21893
KB667713	16632
KB666780	1342
KB666063	10187
KB665720	9602
KB665584	4761
KB666702	1475
KB668083	12597
KB666473	1749
KB666163	1402
KB665784	9574
KB667310	59056
KB665654	10591
KB666348	2113
KB665482	22557
KB666206	9121
KB665936	9672
KB665917	10968
KB667751	18233
KB666818	1344
KB666327	2166
KB666045	2756
KB666986	1283
KB666456	1743
KB665758	3520
KB667381	1013
KB665704	19868
KB665551	4536
KB668198	45084
KB665402	5380
KB665949	17104
KB665696	3765
KB666747	1483
KB666637	1541
KB666070	2603
KB667763	15836
KB667127	1090
KB666713	1527
KB666289	2196
KB665943	510665
KB667230	1143
KB667977	953606
KB665686	16199
KB666539	1735
KB666688	155433
KB667492	52737
KB668026	31036
KB667065	2526851
KB667604	20897
KB666109	11702
KB667957	15388
KB667990	12910
KB666556	1709
KB667729	39698
KB666421	283198
KB665410	25761
KB665994	9611
KB665639	20477
KB665429	5238
KB665840	10772
KB666243	278748
KB666950	15346
KB667558	34158
KB667633	1503152
KB666903	10494
KB665532	18427
KB665542	15031
KB668071	9943
KB666528	1738
KB667273	1063
KB665906	2664
KB666412	1939
KB666373	2050
KB667662	28621
KB666259	2340
KB667684	29578
KB665651	13185
KB666717	1523
KB666248	2362
KB667693	32367
KB665491	5071
KB668065	1699
KB665597	4277
KB668161	26392
KB666953	1258
KB667163	1144
KB667469	34834
KB668021	3423
KB667497	53720
KB667237	1142
KB666026	13582
KB665769	10059
KB667094	1213
KB667643	37810
KB667178	1171
KB667554	40830
KB667760	19867
KB665751	9955
KB666461	1815
KB666614	1568
KB668147	6077
KB666401	1852
KB667090	1226
KB667203	1103
KB666767	1462
KB667882	12473
KB665899	411909
KB667193	1168
KB667402	1037
KB666228	1692
KB666424	1915
KB665820	3260
KB668154	28239
KB665699	818466
KB666865	1326
KB666891	1296
KB667303	1111
KB667724	42358
KB666102	2619
KB667117	1164
KB666829	1303
KB667327	1056
KB667448	52463
KB668139	12193
KB667481	47618
KB667870	8879
KB665832	574110
KB666809	1348
KB666226	9028
KB667259	1028
KB666479	1803
KB665518	13199
KB667675	30754
KB667971	12932
KB666941	1307
KB667013	1209
KB665793	16674
KB665896	2299
KB666444	1888
KB666306	11154
KB666521	1729
KB668015	15120
KB665847	10113
KB666802	1384
KB665753	12444
KB667793	9709
KB666204	2446
KB668075	11679
KB666447	1878
KB665851	4494
KB666031	2712
KB667948	20625
KB666630	1538
KB666559	1708
KB665608	4221
KB666363	2057
KB665615	13000
KB667742	34973
KB667964	15083
KB665557	3808
KB665495	3797
KB666675	1471
KB667831	36051
KB665983	2837
KB666582	1673
KB667138	1188
KB665877	392876
KB665504	4819
KB667782	27431
KB665814	3313
KB666927	1300
KB667901	24822
KB665778	3430
KB666170	11274
KB666644	141987
KB666973	1277
KB667596	34038
KB667043	165966
KB666141	20926
KB665684	9311
KB665912	9999
KB668158	5866
KB666504	1683
KB667589	1785976
KB665730	12571
KB666979	1284
KB667680	16083
KB668000	902291
KB666635	1542
KB666956	1299
KB667334	1091
KB666212	9387
KB665564	23726
KB665790	11490
KB666055	11286
KB665671	22417
KB666525	1754
KB667121	157871
KB667545	59932
KB665450	13391
KB667789	1603593
KB665673	3891
KB667862	18932
KB666581	1681
KB666695	1544
KB666382	1909
KB666151	22428
KB665921	375806
KB667573	31459
KB665627	18982
KB665512	4836
KB667716	43698
KB666469	1835
KB666791	1380
KB666433	1904
KB666662	1570
KB667462	56460
KB666593	1658
KB665636	14456
KB665666	462373
KB665760	3477
KB666846	1380
KB667195	1110
KB667932	10828
KB667809	9914
KB667414	1012
KB665801	10784
KB667611	2039847
KB667338	1089
KB667375	1060
KB667037	1252
KB667423	1001
KB666190	2417
KB666623	1620
KB667346	1084
KB666653	1586
KB667250	1132
KB667697	12986
KB667877	1371188
KB666196	9282
KB666322	2171
KB667352	1016
KB668181	21830
KB665728	3684
KB668143	14101
KB666709	1433
KB666869	1370
KB668196	5640
KB665745	3587
KB666487	223336
KB666390	2003
KB666822	1401
KB667540	49310
KB665932	389266
KB666080	13284
KB665709	12551
KB667832	9440
KB665767	12891
KB665964	2864
KB666762	1431
KB666965	1291
KB668006	54043
KB667432	129948
KB665594	4236
KB667533	1794736
KB668082	25906
KB666508	1772
KB667785	13107
KB666014	2783
KB666284	9661
KB665469	5011
KB667654	36942
KB667841	12534
KB666122	2567
KB666723	1474
KB668034	4706
KB665986	2865
KB665547	4566
KB665642	10342
KB667908	10203
KB666496	1727
KB668053	26326
KB668010	7057
KB668090	6506
KB666466	1835
KB666621	2451083
KB665765	11633
KB666008	2849
KB666246	2367
KB665464	5011
KB665724	3722
KB666678	1503
KB667278	1123
KB667030	1277
KB667339	1083
KB666881	1296
KB667439	44961
KB667320	1040
KB666405	1953
KB666798	1430
KB666299	511218
KB666224	2408
KB665663	3951
KB667021	139104
KB667775	28752
KB666307	2141
KB666090	2684
KB667111	1150
KB667976	25856
KB666352	2034
KB667285	1055
KB668044	1541670
KB665587	11285
KB666219	2365
KB667363	1070
KB667062	1172
KB667649	41906
KB666913	1334
KB665620	10596
KB666440	1893
KB667249	1078
KB666814	1413
KB667348	1080
KB666073	2724
KB668037	4996
KB668097	27277
KB667226	1091
KB668126	28256
KB666858	1374
KB666575	1677
KB665855	422327
KB667904	8292
KB665747	3533
KB667207	1156
KB668151	7521
KB666943	68875
KB666222	2350
KB666314	2189
KB665892	15886
KB667857	25263
KB667671	43204
KB667399	129372
KB666465	194912
KB667485	74680
KB667531	42772
KB667442	186934
KB668107	17787
KB666481	1685
KB667879	23691
KB667332	45325
KB667388	1045
KB667024	1208
KB666097	2679
KB666416	1930
KB666003	2858
KB665829	10502
KB666105	9878
KB667053	1194
KB667496	67829
KB667298	1116
KB665756	16387
KB668005	26846
KB668011	878990
KB665539	4598
KB666056	2301
KB665525	9517
KB668109	13910
KB666823	1396
KB666954	2057403
KB667453	45631
KB667434	39579
KB667078	1152
KB665792	10228
KB667692	26893
KB666947	1231
KB667930	7983
KB667305	1058
KB668189	12605
KB668062	6337
KB666666	127336
KB667068	1197
KB666227	2353
KB665837	2677
KB667295	1009
KB666441	1858
KB665864	18893
KB667911	1352126
KB666923	1315
KB666815	1412
KB665529	3609
KB666108	2638
KB667188	178618
KB667676	13131
KB667473	37462
KB667748	11118
KB665399	3167744
KB667522	1916889
KB666370	1986
KB665606	11695
KB667270	1079
KB666609	1642
KB668184	22504
KB665902	10470
KB666067	11837
KB668136	12713
KB666234	9247
KB665546	12679
KB665803	11316
KB666160	9427
KB667395	1039
KB666764	1435
KB665508	14390
KB665956	2974
KB668197	10500
KB667920	14581
KB666654	1464
KB665428	24107
KB665779	2756
KB665536	4617
KB666643	1475
KB665575	17573
KB667371	1061
KB668204	5507
KB666113	2632
KB665850	9801
KB666857	1374
KB665992	2837
KB667411	1013
KB666739	1441
KB667854	31563
KB665726	4590
KB665922	2977
KB666184	9073
KB665424	5262
KB667263	1066
KB667512	42014
KB666166	2528
KB666200	9683
KB666047	2751
KB666551	1721
KB667307	1083
KB667805	35234
KB667419	1008
KB666519	1769
KB666450	1866
KB665859	3188
KB665406	12245
KB666757	1374
KB668093	22943
KB667685	24672
KB666239	9140
KB667807	13630
KB667134	1135
KB665677	816077
KB666899	168737
KB666536	1737
KB666716	1470
KB667144	1091
KB666038	14805
KB666267	2292
KB667562	62841
KB665580	15307
KB667941	23971
KB665759	3926
KB666776	1456
KB666564	1644
KB666790	1442
KB666332	192598
KB667995	9303
KB667889	1042448
KB666281	2260
KB665650	32452
KB665460	11816
KB667034	1244
KB666502	1778
KB667493	103890
KB668202	10640
KB667181	1168
KB666335	2149
KB667546	64346
KB667638	24980
KB667767	29627
KB666980	1280
KB667314	1037
KB667817	40156
KB666297	2097
KB665715	3757
KB667171	1169
KB666446	1878
KB666885	1296
KB668122	824239
KB668013	34464
KB666805	1422
KB665975	2892
KB666092	11334
KB666258	10692
KB665734	3843
KB665968	2908
KB666587	1666
KB666568	1699
KB665633	729703
KB667005	1214
KB667871	32333
KB668173	23863
KB666843	2002040
KB665835	10362
KB666350	2118
KB666957	1246
KB665657	25259
KB667458	72273
KB667120	1151
KB667610	63584
KB666833	1337
KB666316	2128
KB666769	1406
KB667200	1158
KB666598	1597
KB665414	20900
KB667753	29245
KB666617	1570
KB668049	13889
KB666685	1550
KB666207	2438
KB666984	1257
KB665624	11153
KB667214	1154
KB668104	12681
KB666908	1276
KB666060	11263
KB667343	197487
KB668041	8718
KB666338	2137
KB665499	672810
KB667795	10627
KB667233	1023
KB668135	6667
KB665646	4044
KB667145	1125
KB666255	10357
KB666876	1326
KB666756	1476
KB666244	11736
KB665876	3058
KB668218	15316
KB667498	33037
KB665774	3448
KB666009	2781
KB666489	2397
KB667153	1127
KB667652	33344
KB666135	2573
KB665881	2788
KB666640	1598
KB666020	2767
KB667779	18484
KB667961	19227
KB666394	1993
KB667046	1137
KB667623	47239
KB665522	676330
KB666961	1231
KB665794	3360
KB666493	1785
KB667582	29745
KB666588	209155
KB665958	2868
KB667509	22294
KB667166	1107
KB666966	178622
KB665927	2982
KB665867	2419
KB666051	2691
KB665553	11773
KB665435	13389
KB665593	19223
KB666417	13516
KB667570	28774
KB667386	1050
KB667846	22307
KB666795	1409
KB667267	1126
KB666230	9979
KB668140	6128
KB667972	12818
KB667601	43349
KB666754	1458
KB665446	24044
KB665420	15951
KB667075	1105
KB667737	21052
KB667845	24381
KB665641	4052
KB668208	5544
KB666783	1453
KB666933	1314
KB665849	10184
KB665692	3804
KB665938	2964
KB666294	2240
KB667981	15698
KB668119	32749
KB665813	3314
KB667802	22773
KB667629	18752
KB667978	24336
KB665439	2869
KB666155	10808
KB665632	11873
KB667688	50732
KB667328	1040
KB667988	954105
KB665662	3632
KB665693	12850
KB665568	22231
KB668084	9795
KB667409	1019
KB665979	2889
KB667284	1086
KB666380	2001
KB667377	1013
KB666074	10401
KB665476	4906
KB666431	1903
KB666317	2190
KB665825	10978
KB667702	30140
KB666672	1569
KB667881	8629
KB668056	16389
KB665910	515920
KB665447	5119
KB668030	8853
KB666194	10907
KB666042	2897
KB667484	63254
KB667891	17327
KB667726	21436
KB667708	50324
KB667953	16943
KB667717	32855
KB667837	30217
KB665490	14796
KB667826	9604
KB668187	14221
KB665806	11163
KB667355	1076
KB666209	9811
KB665982	9744
KB667778	1337761
KB666634	1546
KB666729	1512
KB666514	1710
KB666268	1268
KB667101	1179
KB666085	9417
KB666147	2568
KB667967	8314
KB665480	32900
KB668069	6641
KB666359	2098
KB668129	40263
KB667552	52048
KB667108	1204
KB667427	51948
KB666992	1278
KB667007	1270
KB666176	2992921
KB666476	417973
KB667866	1097458
KB667991	9648
KB667521	43283
KB666386	1881
KB666584	1651
KB667997	9487
KB667225	1144
KB665467	23484
KB665563	15912
KB666975	1169
KB665863	3108
KB667593	25345
KB666719	1466
KB666852	1274
KB666531	1741
KB668113	14914
KB667045	1179
KB667663	31388
KB666119	2514
KB665550	12457
KB665498	19107
KB667907	47580
KB667855	1212941
KB666613	1528
KB667274	1123
KB666565	1702
KB665841	9948
KB665905	1912
KB666486	1798
KB665409	5324
KB666951	1254
KB667564	27054
KB666919	1331
KB665533	789150
KB665513	4733
KB665705	25346
KB667155	1182
KB667746	27799
KB666938	1276
KB667505	70449
KB666285	9580
KB666777	106953
KB666257	2319
KB667962	34888
KB667555	4405558
KB667759	21049
KB668193	11237
KB665942	22857
KB667833	1507356
KB665971	9621
KB666057	10060
KB666374	2025
KB667696	38540
KB668217	14433
KB666001	13960
KB667254	100519
KB665757	15267
KB665750	3488
KB667806	28246
KB665898	2332
KB666023	3721
KB667095	1213
KB665454	15370
KB665432	5239
KB668155	897277
KB666873	1366
KB668038	28898
KB666301	2194
KB667403	1036
KB667642	14316
KB667527	43094
KB666310	307627
KB667580	78876
KB666856	9621
KB667438	90304
KB666864	1233
KB666101	2596
KB667020	1246
KB667323	1096
KB667091	1132
KB665878	3110
KB667456	2220738
KB667667	1883068
KB668045	11583
KB667660	33457
KB667468	89720
KB666840	1354
KB667637	43943
KB665681	11150
KB666300	2102
KB667244	1141
KB666890	1352
KB667794	11243
KB667112	1113
KB666501	1714
KB667302	1112
KB666218	1132
KB666093	10225
KB667124	1140
KB666622	191001
KB666052	2656
KB665818	1549
KB665668	9791
KB665888	429309
KB666237	2377
KB667192	1100
KB667258	1081
KB667051	1139
KB667542	58336
KB668074	11203
KB665764	2791
KB667218	1031
KB666409	1945
KB665739	3562
KB667937	14969
KB667681	36108
KB665442	5156
KB667360	1069
KB667130	1231
KB667510	49292
KB667550	49905
KB667965	10490
KB666658	1584
KB667715	27127
KB666353	2037
KB666681	1553
KB666989	1281
KB668132	27340
KB666606	1640
KB666328	2164
KB667861	22227
KB666696	1499
KB667008	1269
KB666096	9249
KB667924	20051
KB666743	1389
KB667821	45220
KB667422	1005
KB666296	2156
KB667376	57900
KB667006	1269
KB666191	10049
KB667177	82440
KB666071	2718
KB666714	1483
KB667827	9524
KB666900	1342
KB666649	1567
KB665952	9857
KB666434	1847
KB667752	13311
KB665571	4392
KB665990	10796
KB665585	18802
KB665799	486133
KB667337	1054
KB666037	1767
KB666861	1317
KB667415	1006
KB665403	5418
KB666182	2496
KB665996	12330
KB668079	6168
KB665503	25813
KB665600	13459
KB666420	1912
KB665483	4964
KB666555	275443
KB667732	33180
KB667106	1214
KB665665	12840
KB665993	1372
KB667487	35099
KB665891	10810
KB667632	39733
KB665845	22294
KB666110	306769
KB667076	1223
KB666659	1513
KB666924	1264
KB667559	28267
KB666028	1548
KB666819	1312
KB665472	14490
KB667985	5695
KB666560	1707
KB665543	4845
KB665925	9295
KB667935	23852
KB666761	1367
KB667541	74406
KB665775	2981
KB666286	16539
KB666081	9540
KB667057	1141
KB666389	1954
KB667351	1020
KB668164	15143
KB666445	1821
KB666458	1818
KB666396	1977
KB667565	18194
KB667229	1041
KB668101	32949
KB666131	2037
KB668018	1895
KB665770	3416
KB667149	1184
KB667019	1264
KB667290	1117
KB665931	2717
KB666143	299454
KB665872	3139
KB667942	19197
KB666592	12624
KB666724	1458
KB668177	1279953
KB667626	42420
KB666996	1220
KB667703	21801
KB666546	1712
KB666089	9911
KB666251	11128
KB665700	10097
KB666011	3892
KB667162	1066
KB666699	155940
KB667636	70771
KB666229	2359
KB667532	37334
KB667228	1096
KB666801	1370
KB665821	465350
KB667799	20399
KB665744	504243
KB665831	10604
KB666262	13219
KB666513	1770
KB667776	10453
KB666124	17236
KB668016	19976
KB666524	1758
KB667619	26242
KB666400	1968
KB667954	40267
KB666830	1389
KB667063	1148
KB668025	20883
KB667867	41703
KB667648	44763
KB665961	2890
KB667364	1010
KB666880	1329
KB667786	31443
KB665519	11283
KB666275	9047
KB667556	1613652
KB667029	1256
KB666064	2705
KB666677	218021
KB665710	561719
KB667335	1033
KB665913	9829
KB667210	55170
KB667286	1074
KB668089	10041
KB665463	4314
KB667895	9596
KB665616	22408
KB666413	1885
KB665787	10706
KB666912	1238
KB666342	21185
KB666134	13890
KB665617	4285
KB666970	1292
KB667169	1054
KB667721	49461
KB667614	40565
KB667900	1446194
KB665785	10044
KB665882	21634
KB666667	1561
KB667042	1247
KB665721	524573
KB667109	1146
KB667741	11356
KB667949	7786
KB666362	2012
KB666472	1821
KB667176	2137378
KB667204	1067
KB666213	11438
KB667097	1114
KB667528	40232
KB666736	1508
KB667517	27602
KB666904	1281
KB667000	1252
KB665672	3909
KB667605	27334
KB666692	1493
KB665648	4028
KB666505	11504
KB668157	5968
KB666240	1208
KB667712	24276
KB667391	1016
KB666533	204559
KB666572	1668
KB667080	1181
KB666779	1393
KB666849	1378
KB666734	1449
KB668001	32069
KB666142	2573
KB667016	1153
KB665689	11451
KB667842	32150
KB665638	4054
KB667958	23377
KB667367	1067
KB667772	12898
KB667572	58420
KB665935	2976
KB665918	1916
KB666383	9823
KB666750	1387
KB667139	1161
KB667982	7437
KB665494	4836
KB666171	9237
KB666290	12750
KB666152	9263
KB665808	28582
KB666339	2137
KB666773	1432
KB667766	2675435
KB668213	27064
KB665628	16836
KB665948	9832
KB666321	232551
KB667698	30916
KB668057	20661
KB666036	2777
KB666624	1522
KB667590	41813
KB668033	1593087
KB666580	1691
KB668144	829329
KB667814	32193
KB666766	145853
KB665451	5146
KB666548	1674
KB666601	1607
KB666406	1952
KB665800	3356
KB667885	9289
KB667382	1025
KB668066	878745
KB667329	1042
KB666647	1593
KB666125	8871
KB665426	19560
KB667483	33466
KB668096	19996
KB667791	22805
KB665955	666778
KB665978	2803
KB666075	2707
KB667372	1017
KB667699	19860
KB668142	6115
KB667431	109507
KB667797	10166
KB668120	11735
KB666172	2454
KB665475	25674
KB667472	65158
KB667378	1002
KB667986	22659
KB668211	5686
KB665985	14950
KB667081	1164
KB666156	10316
KB665423	13003
KB667647	31657
KB665923	10413
KB665629	28981
KB666579	1682
KB666844	143595
KB666907	1274
KB668160	5929
KB666538	1686
KB666381	2004
KB666710	216646
KB666509	6438948
KB665858	3208
KB666755	282588
KB667347	1082
KB667287	1986564
KB666385	1950
KB666851	1257
KB666981	1284
KB666039	2665
KB667547	27278
KB667161	1082
KB666173	9203
KB666967	1231
KB665723	3704
KB668188	792918
KB667815	36512
KB666325	2822
KB667041	1154
KB665678	12132
KB666145	2541
KB667340	1049
KB666732	2098954
KB665562	20628
KB667950	7548
KB667966	1178522
KB665716	26466
KB667968	22618
KB666576	11792
KB667319	1084
KB666530	1878
KB666972	1689
KB667825	15470
KB665477	621889
KB665780	3368
KB667929	22176
KB665489	18112
KB666561	1706
KB665816	14005
KB667412	1013
KB667686	39976
KB665762	3508
KB668127	6231
KB667418	1004
KB665649	2733
KB667860	9059
KB665502	18789
KB667890	10631
KB665805	15219
KB668174	25184
KB665828	3277
KB665526	31617
KB665565	18339
KB667933	1169779
KB667656	14353
KB667609	17232
KB667282	1069
KB666337	2152
KB666082	2689
KB667774	24555
KB667251	1138
KB666298	2198
KB667588	27770
KB666453	1869
KB666870	1308
KB666278	9013
KB665802	10497
KB665789	2719
KB667651	21957
KB666210	284904
KB667217	1151
KB666188	294504
KB667628	25889
KB666313	2128
KB666958	1246
KB666636	1601
KB667206	1156
KB668141	28810
KB665457	11831
KB666088	291657
KB666464	1741
KB666797	1374
KB668012	17646
KB667160	1073
KB665466	710776
KB665621	3387546
KB668108	32050
KB667790	23181
KB665676	3866
KB667452	105016
KB666884	1354
KB667461	74979
KB665496	4847
KB665930	9682
KB665660	3908
KB667113	1166
KB667060	1152
KB666032	384698
KB665707	2611
KB665589	18393
KB667441	62556
KB666834	1335
KB666997	1214
KB667137	1149
KB665962	11516
KB666247	9991
KB665408	16119
KB665596	31290
KB667296	1115
KB667326	1134
KB665868	3144
KB667333	1033
KB666962	1290
KB665434	5197
KB667910	34422
KB667236	1143
KB665731	10525
KB667851	16801
KB666591	9670
KB666494	1784
KB666235	9392
KB666518	1720
KB668183	29668
KB667722	2510080
KB665959	9953
KB667938	22852
KB668004	5313
KB666740	1481
KB668052	8578
KB666490	3544
KB666021	325573
KB665768	20551
KB666437	1897
KB667506	22744
KB665742	28602
KB666010	430545
KB668088	1102580
KB666468	1834
KB665576	31807
KB667896	18448
KB667227	1095
KB668017	8561
KB667535	23021
KB666627	1501
KB668190	5667
KB665400	930003
KB665645	10639
KB666199	530603
KB668029	21647
KB666295	21381
KB666195	2466
KB666670	1515
KB665848	3233
KB665937	9815
KB667012	1151
KB667470	69709
KB667989	16137
KB667687	42631
KB666520	1765
KB665991	2872
KB665440	12846
KB667979	20511
KB665685	3812
KB667515	41930
KB665812	2157
KB666689	1449
KB666753	1483
KB666550	1722
KB666181	9294
KB666159	9230
KB667602	18558
KB665602	13365
KB665419	10323
KB666271	2306
KB667925	30163
KB667074	1197
KB666720	1464
KB666423	1861
KB666866	120218
KB666665	1510
KB666639	1601
KB667271	1114
KB667847	30923
KB666671	1573
KB665507	11371
KB668055	906814
KB666043	319033
KB665430	18108
KB667410	66856
KB666203	9264
KB665661	10164
KB667281	1096
KB666114	11105
KB667646	42340
KB667828	22724
KB666794	1435
KB665988	385708
KB668201	9344
KB666503	2116
KB668128	21275
KB668167	5898
KB667553	18387
KB665862	30605
KB667566	20184
KB667707	25688
KB667892	21114
KB667447	74410
KB667184	1168
KB666333	2097
KB668105	23715
KB667047	1243
KB667536	51895
KB666165	241402
KB667033	1255
KB665735	10871
KB666158	2516
KB665973	2832
KB666812	1368
KB666475	1705
KB667731	32892
KB666025	2822
KB666130	1507
KB666631	1539
KB666111	9437
KB667054	62107
KB665798	9811
KB665583	4336
KB667311	1000
KB667102	1149
KB667383	1011
KB667457	70120
KB667872	27664
KB665694	3809
KB667428	108706
KB666377	1949
KB667494	95108
KB667048	1146
KB667520	84245
KB668072	12460
KB666684	1556
KB667141	1143
KB666261	9725
KB666567	1701
KB667071	1182
KB665481	4967
KB665834	3270
KB667165	98074
KB666827	1339
KB666542	1730
KB667396	1038
KB667119	1175
KB666347	2050
KB667389	1039
KB666863	1372
KB667004	1268
KB668014	26526
KB665976	1781
KB665634	4033
KB667916	10564
KB665697	24125
KB666804	1366
KB665893	10057
KB666002	2859
KB667096	1126
KB666625	1615
KB666091	1426
KB667641	24341
KB668123	6249
KB665838	3252
KB667672	19402
KB666061	2729
KB667187	1165
KB667661	37520
KB666817	1348
KB667899	8360
KB665523	20590
KB666930	1317
KB666048	1821
KB665573	26848
KB665653	13698
KB666618	1599
KB667154	137706
KB666315	2176
KB666995	1270
KB666888	130786
KB667201	1045
KB666029	2783
KB667754	17327
KB668042	20493
KB666916	1331
KB667594	63102
KB667212	1035
KB667587	35038
KB668022	890248
KB665413	4026
KB667537	46823
KB665771	3458
KB666703	1536
KB665826	19042
KB666789	1443
