#contig	length
KB679003	3546
KB694209	1178
KB690809	1493
KB679218	3491
KB680627	3194
KB696945	10914
KB689049	1703
KB699087	8219
KB690399	1540
KB685883	2197
KB683374	2636
KB699738	26262
KB682647	15685
KB690160	1569
KB686976	2015
KB682010	2902
KB696821	11179
KB674616	4771
KB703931	5193
KB676162	4300
KB676589	4135
KB674416	4861
KB675158	23594
KB703849	5185
KB674650	4819
KB695084	1076
KB692228	1343
KB693519	1176
KB689325	13614
KB700276	7217
KB702373	8814
KB686937	1962
KB700933	6737
KB698771	27871
KB697614	9922
KB697074	10869
KB703376	5478
KB703405	5466
KB701086	6664
KB700395	7273
KB683918	2532
KB689484	1649
KB699728	7706
KB689289	1588
KB678910	3568
KB679754	3338
KB694888	1079
KB680180	3239
KB677115	3998
KB686532	2028
KB700525	6962
KB673982	5068
KB681189	3071
KB702531	5905
KB693626	1224
KB677821	3823
KB681858	2929
KB692955	1282
KB686749	2030
KB675258	20075
KB674496	4883
KB699013	9423
KB700495	7379
KB703127	22250
KB689069	1652
KB703923	5258
KB690914	1427
KB690213	13415
KB684838	2344
KB702018	6157
KB700603	7010
KB700574	6972
KB674520	4816
KB678718	3547
KB701437	24164
KB694372	1115
KB682247	2792
KB680645	3098
KB691648	1350
KB692504	1259
KB694246	12431
KB689830	1602
KB697731	10288
KB702480	6118
KB692885	1294
KB699422	7941
KB675148	4554
KB696183	1032
KB694092	1188
KB676258	19394
KB690455	1482
KB673847	21341
KB673919	5103
KB700336	7200
KB682086	2846
KB673795	5148
KB696414	12214
KB676946	18902
KB699819	7631
KB684163	2490
KB701968	6281
KB685709	2170
KB699684	7737
KB680809	3123
KB694895	1098
KB694126	1185
KB702943	5684
KB688492	1736
KB676247	19403
KB675875	4353
KB685328	2233
KB700013	7391
KB677403	3954
KB682142	2863
KB681633	2982
KB687201	1876
KB695041	1084
KB700118	7382
KB688485	1803
KB677132	4030
KB689683	1625
KB687654	1924
KB676955	4058
KB673892	21107
KB683197	2666
KB694121	1188
KB682326	3175
KB685429	2154
KB694521	1157
KB688284	1819
KB686892	1984
KB689581	1636
KB684602	2411
KB681090	39965
KB698668	8702
KB694965	1124
KB677014	4056
KB701889	6245
KB675957	19624
KB696050	1048
KB697177	10597
KB686075	2162
KB685341	5853
KB703223	5491
KB701534	6923
KB703160	22904
KB703580	5344
KB676059	4344
KB695755	1071
KB683026	2693
KB676642	4133
KB681935	16294
KB675009	4625
KB679980	17241
KB691210	1364
KB691101	1460
KB686597	2069
KB675269	20109
KB698869	8489
KB699368	8034
KB681708	2961
KB694712	12252
KB674704	4810
KB692594	1271
KB682588	2746
KB677726	3842
KB687709	1872
KB681077	3076
KB696895	11042
KB675627	4483
KB687552	1931
KB686993	2011
KB677425	21306
KB703979	5226
KB678762	3592
KB703889	5276
KB684875	2309
KB703497	5430
KB676286	4212
KB702844	6631
KB702525	8872
KB683629	2593
KB675304	4533
KB677244	3966
KB703166	5576
KB686491	18338
KB684873	2364
KB687680	14334
KB685736	4228
KB677520	3895
KB696226	1031
KB693272	1250
KB697744	9720
KB683464	2559
KB695025	1068
KB694218	1178
KB676850	4049
KB697268	10410
KB684640	2307
KB693469	1235
KB702338	6001
KB690702	13324
KB690245	1559
KB686046	2114
KB690956	1439
KB684619	2405
KB698942	8453
KB699892	7570
KB693808	1150
KB681928	2922
KB699435	7987
KB690586	1484
KB674816	4763
KB674126	5001
KB703729	5309
KB674634	4830
KB693001	1194
KB696120	1041
KB681234	3055
KB698016	29239
KB674776	4785
KB702884	6294
KB678858	3528
KB680501	3217
KB698752	8633
KB681822	2695
KB678488	3673
KB677703	3876
KB700967	6710
KB676959	4065
KB690667	1508
KB685500	2257
KB679188	3471
KB676631	4108
KB698303	9066
KB688265	1823
KB674100	5029
KB699200	8136
KB698331	9018
KB692638	1307
KB677891	18339
KB702781	22585
KB697962	9507
KB703411	5468
KB684961	2300
KB701820	6252
KB693676	1216
KB685482	2261
KB684343	2449
KB691493	1417
KB688614	1762
KB675042	4628
KB686768	2003
KB683174	2613
KB675311	4582
KB682243	2849
KB696471	11795
KB684987	2293
KB695812	12045
KB694598	1151
KB704003	21393
KB682323	2836
KB681137	2970
KB682282	2838
KB692479	14237
KB703505	5365
KB676283	4274
KB692940	1173
KB699026	8375
KB697011	11005
KB700130	7306
KB699056	8266
KB695457	15392
KB695820	1066
KB680874	3046
KB703152	5634
KB684864	2278
KB686009	2159
KB676485	4192
KB694072	1081
KB683359	2607
KB700545	6720
KB691583	1380
KB674347	20717
KB680269	3228
KB691374	1431
KB687752	1847
KB691018	1469
KB678128	3796
KB693977	1196
KB698859	8445
KB689244	1569
KB676156	4328
KB700250	10964
KB688448	1794
KB698374	9354
KB691823	1383
KB691478	1418
KB679049	3514
KB699617	7801
KB691224	13154
KB686745	1990
KB700056	7424
KB692079	12830
KB690296	1552
KB684230	2483
KB685373	2284
KB692820	1275
KB692468	14560
KB695148	1085
KB682035	19531
KB675259	4574
KB699508	7837
KB682957	15851
KB684910	2302
KB704062	7907
KB675842	4354
KB674086	5206
KB696304	1015
KB695280	1018
KB678250	3730
KB681798	2944
KB681242	3023
KB679664	3399
KB703137	5595
KB677578	3852
KB692051	1361
KB692289	1294
KB699844	7496
KB703007	5634
KB686614	2035
KB691413	1379
KB689003	1690
KB696480	11771
KB677587	3906
KB682255	2839
KB693821	1178
KB674160	4948
KB676350	8092
KB677165	4013
KB694299	1079
KB688510	1747
KB690725	1502
KB698816	27765
KB681619	2982
KB677112	3970
KB676787	4122
KB674498	4839
KB676241	4122
KB687443	1892
KB683138	2512
KB694606	1055
KB680060	3429
KB697652	10051
KB675342	4590
KB674904	4731
KB698398	10675
KB694410	1163
KB701763	6235
KB688366	1782
KB686129	2158
KB687568	1929
KB689320	1669
KB700488	7120
KB689470	1649
KB680736	3168
KB694486	1160
KB678972	3448
KB673815	5079
KB698555	8841
KB692575	1312
KB702125	6098
KB675213	4619
KB691074	1354
KB696579	11591
KB696318	1013
KB691789	1374
KB684405	2337
KB683383	2635
KB680744	3843
KB690739	1499
KB703068	5253
KB676690	4258
KB702324	6003
KB693971	1145
KB677041	5205
KB687312	1920
KB697271	35147
KB697238	30670
KB696859	11504
KB679829	3295
KB675245	4612
KB682772	2730
KB683140	2550
KB698972	8404
KB681556	2996
KB690351	1491
KB701389	9118
KB682826	2493
KB699766	7680
KB676707	4170
KB676697	4149
KB674144	5980
KB699107	8293
KB703171	22030
KB676243	4287
KB703252	5533
KB677260	3990
KB695080	1077
KB679932	3317
KB698423	8960
KB688819	1706
KB689957	13480
KB702060	25089
KB688441	1756
KB681818	2941
KB684302	2466
KB683778	2563
KB684557	15115
KB676008	4368
KB692883	1204
KB678188	3758
KB686244	2133
KB682350	2832
KB680054	3310
KB675035	4674
KB697020	10828
KB703459	46107
KB682372	2789
KB690554	1520
KB701429	6159
KB687277	1971
KB693042	1235
KB687002	14363
KB676830	4067
KB676740	4133
KB698846	8531
KB695269	1072
KB688389	1804
KB687982	1862
KB689676	1625
KB698481	8883
KB693568	12570
KB673804	5073
KB688701	1727
KB694671	1112
KB691841	1328
KB700615	25084
KB692255	1341
KB688568	1774
KB695763	1016
KB685948	2179
KB678268	3729
KB690865	1487
KB681183	3032
KB674220	4966
KB684349	2458
KB686924	14402
KB675681	4414
KB695902	1011
KB689813	14019
KB689185	1688
KB676084	3731
KB701172	6578
KB700655	6853
KB686137	2150
KB702401	5970
KB690418	1508
KB689525	5434
KB673822	5082
KB687911	1871
KB681408	3001
KB680437	3206
KB686882	2025
KB677506	3929
KB703990	5239
KB693926	1201
KB688186	1838
KB698781	8605
KB687822	1884
KB691722	1346
KB676474	4176
KB703308	6057
KB691297	1439
KB697722	9794
KB690394	1540
KB682610	2735
KB677664	4139
KB687990	1823
KB681495	3008
KB688328	1805
KB678152	3691
KB688106	1845
KB700989	6752
KB688261	1823
KB687470	1935
KB674480	20629
KB677189	4014
KB675768	4439
KB674820	4762
KB681476	2996
KB696490	11721
KB678100	3755
KB680093	3313
KB677549	3859
KB701934	6202
KB702280	5956
KB692435	12829
KB683298	2584
KB687617	1877
KB695276	1096
KB690698	1421
KB699958	7505
KB687252	1926
KB693136	1204
KB701637	23961
KB697389	10245
KB691505	1415
KB685010	2343
KB693576	1197
KB701579	6403
KB699968	7497
KB681295	3046
KB702942	5639
KB697475	10010
KB679156	3485
KB693632	1226
KB697724	9796
KB688431	1789
KB693281	1249
KB692559	1210
KB690380	1542
KB684626	2411
KB697972	10002
KB694332	1172
KB687742	1887
KB687636	1918
KB697844	14115
KB703662	5337
KB699643	7744
KB699447	7886
KB699862	7560
KB679430	3450
KB690657	1509
KB691391	1387
KB695606	1026
KB684191	2489
KB677727	3868
KB682466	4662
KB687714	1902
KB688165	1836
KB675522	4497
KB676204	4302
KB681133	2989
KB675388	4556
KB678513	21885
KB686354	2116
KB675996	4368
KB682269	2844
KB677996	3758
KB691678	1398
KB681504	3007
KB700247	7266
KB695364	1066
KB683878	2488
KB678043	6249
KB677087	4042
KB674316	7649
KB694295	1172
KB701851	6181
KB677978	7557
KB683939	2447
KB679541	3425
KB701474	6406
KB683683	2582
KB683870	2468
KB682178	2852
KB702862	5726
KB700816	24813
KB691981	1364
KB701112	6658
KB673793	5146
KB700607	7002
KB684310	2410
KB690125	1573
KB685854	2188
KB688981	1693
KB694787	1043
KB689940	1594
KB685180	14963
KB701770	23787
KB696660	32550
KB703959	21455
KB699005	8380
KB685783	2155
KB701361	6530
KB686060	2165
KB695308	1040
KB692464	1322
KB688518	1749
KB696140	1039
KB680154	3247
KB684339	2458
KB692337	1317
KB687664	1913
KB695071	1070
KB699158	10418
KB677398	5277
KB676826	4108
KB691833	1370
KB681471	6863
KB686053	2104
KB684447	2439
KB674913	4729
KB686078	2107
KB694688	1086
KB694508	1049
KB683098	3283
KB693426	1238
KB689636	1630
KB693920	1201
KB691527	1413
KB683277	2650
KB674231	4990
KB692205	1300
KB686024	2171
KB689534	1612
KB700945	6769
KB699022	8370
KB691091	13184
KB689446	1574
KB679000	3492
KB687145	1989
KB700079	7346
KB682208	2860
KB679752	3340
KB689191	1686
KB680364	3238
KB679639	3403
KB677177	3959
KB690343	1557
KB675788	4458
KB676362	4198
KB691068	13186
KB683930	2505
KB692687	1300
KB695707	1036
KB699921	7489
KB679966	3293
KB685505	4299
KB701787	6236
KB704066	5085
KB690840	1457
KB688393	1695
KB694506	1112
KB675906	4349
KB681457	17299
KB698250	9128
KB678750	3574
KB697784	9723
KB699560	7775
KB680987	3089
KB686817	2038
KB681338	3020
KB681874	2944
KB702138	23253
KB692931	1282
KB677939	3810
KB701618	6381
KB694407	1180
KB703853	5302
KB685879	2196
KB682651	2667
KB696103	12077
KB698793	53055
KB695925	1059
KB681810	2895
KB690943	1479
KB680747	3172
KB691700	1349
KB703801	5296
KB680493	3177
KB700203	7266
KB697364	12303
KB677593	3907
KB689881	1541
KB675052	4620
KB700109	7347
KB697340	10260
KB692843	1228
KB688651	1761
KB676990	4018
KB697678	9809
KB695679	12061
KB697490	11290
KB689103	1699
KB676049	4351
KB676770	4001
KB702259	6027
KB700155	7354
KB695109	1059
KB698490	8917
KB681919	2921
KB698312	9102
KB694652	1111
KB695675	1016
KB690534	1426
KB704011	5153
KB682552	2782
KB678166	3741
KB674975	4634
KB681979	39224
KB676899	4092
KB698205	9086
KB676749	4100
KB694786	1106
KB686707	2057
KB679192	3467
KB695523	19543
KB678278	3457
KB702964	5682
KB692777	1251
KB690320	1503
KB691288	1438
KB676553	4150
KB698431	8968
KB674194	5051
KB680980	16760
KB696295	1016
KB696230	1025
KB692929	1262
KB681287	3054
KB698163	9179
KB695724	1013
KB685965	2114
KB691176	1453
KB681587	2991
KB694262	1133
KB682621	2753
KB694394	1119
KB678752	3599
KB693489	1235
KB679034	3468
KB681246	16600
KB689610	1633
KB686914	1986
KB695380	1100
KB699538	7824
KB685661	2228
KB694840	1134
KB683030	2607
KB695657	16190
KB679410	3436
KB703383	5479
KB698154	9247
KB674679	4788
KB688892	1729
KB681256	3021
KB676273	4277
KB699039	8359
KB684033	2525
KB679198	3489
KB684160	2493
KB678882	3569
KB695121	1113
KB674790	4778
KB682701	2763
KB697749	35591
KB692527	1316
KB680567	3146
KB692906	1281
KB702051	6102
KB675879	4338
KB684939	2301
KB675216	4629
KB692816	1287
KB687006	1950
KB688867	1733
KB703576	5400
KB693161	1216
KB695879	11897
KB693492	1222
KB696503	11667
KB680171	3262
KB699173	8220
KB695569	1023
KB702599	5872
KB684018	2483
KB686518	2026
KB700747	9817
KB685795	2208
KB695413	1017
KB689746	13545
KB693060	1208
KB687164	1986
KB683752	2548
KB695089	1117
KB686224	2126
KB684440	2418
KB699364	9349
KB690487	1530
KB678619	3604
KB696624	11464
KB695534	33427
KB693607	1178
KB681676	2965
KB702980	5633
KB697456	10118
KB697583	30047
KB698129	9274
KB674872	5555
KB696145	1038
KB681704	2969
KB689898	1551
KB681085	3082
KB693445	1237
KB693347	1210
KB693724	1216
KB685712	2185
KB699647	7688
KB696614	11412
KB694148	1078
KB700878	9663
KB694065	1135
KB703964	5180
KB689008	1713
KB686380	14550
KB698507	8832
KB694271	1176
KB698510	8880
KB689303	1621
KB681908	2844
KB697910	9555
KB696836	11657
KB685246	2301
KB699732	7715
KB696379	1003
KB700034	8157
KB680770	3127
KB702185	6077
KB684957	2294
KB676262	4278
KB699059	9067
KB689516	1645
KB698528	8869
KB697937	9465
KB678241	3699
KB686822	2006
KB682441	4066
KB690460	1533
KB680265	3276
KB691265	1439
KB673876	5081
KB674949	4681
KB681775	2922
KB702472	5901
KB702197	6074
KB681507	2899
KB679622	3412
KB699098	8298
KB703131	5561
KB698363	10050
KB680933	3124
KB691938	1371
KB678534	3630
KB675692	4439
KB703520	5368
KB699439	10109
KB676374	4205
KB681167	3072
KB695228	1052
KB692021	1303
KB694899	1128
KB699330	8092
KB697408	10180
KB681031	3097
KB692871	1178
KB688351	1809
KB695136	1008
KB680916	3125
KB692642	1202
KB692172	1348
KB694234	1100
KB675336	19854
KB688795	1741
KB701222	6545
KB674784	4735
KB699372	7969
KB679723	3323
KB696164	1035
KB698686	8715
KB692284	1338
KB680910	3077
KB681385	2975
KB693639	1187
KB674134	5018
KB676870	4094
KB677713	18260
KB674285	4928
KB678012	3790
KB689095	1658
KB683181	2191
KB679385	3456
KB702712	5731
KB683077	2656
KB702247	6036
KB690518	1525
KB676165	4306
KB692213	12885
KB700264	7273
KB688740	1749
KB686422	2100
KB675983	4315
KB675054	4632
KB684849	2319
KB700563	6990
KB694414	1118
KB699244	8096
KB694905	1084
KB691187	1407
KB688268	1739
KB694547	1156
KB674378	5583
KB703194	5552
KB688807	1715
KB684216	2488
KB687365	4183
KB687124	1993
KB691459	1391
KB674505	4882
KB691143	1355
KB676780	19077
KB673767	5162
KB676719	4088
KB687353	1878
KB685714	2164
KB678135	23228
KB700567	7035
KB688595	1739
KB676208	5108
KB702147	6103
KB690272	1555
KB693613	1172
KB678688	3544
KB685575	2242
KB695152	1087
KB689787	1611
KB689648	1577
KB686942	2018
KB703660	5367
KB678642	3649
KB689718	1599
KB684922	2339
KB698054	9318
KB678064	3699
KB676340	4201
KB688014	1857
KB676090	4281
KB678230	3834
KB687393	1942
KB676085	4277
KB682939	2709
KB696812	11150
KB689460	1591
KB680949	3813
KB691900	1320
KB689285	1674
KB674851	4745
KB696425	11868
KB704023	5174
KB677953	3807
KB677935	18285
KB680212	3290
KB700023	7456
KB679031	3504
KB679406	3376
KB702997	5648
KB698291	9320
KB690617	1455
KB694010	1133
KB698453	8903
KB675813	19700
KB702110	6027
KB686666	2050
KB681636	2970
KB673840	5134
KB698546	8855
KB691895	1344
KB700385	10976
KB684057	15380
KB689892	1595
KB680082	3135
KB674432	4893
KB693842	1206
KB692839	1244
KB692582	1272
KB681115	3079
KB694428	1161
KB683936	2534
KB689258	1633
KB700301	7222
KB690849	1490
KB678892	3502
KB697225	10427
KB698330	9078
KB686362	2065
KB700807	6872
KB682994	2686
KB700384	7085
KB687832	1881
KB694992	1076
KB703188	5558
KB688456	1795
KB697593	13925
KB699304	27563
KB691036	1408
KB684741	2389
KB683449	2622
KB689394	1659
KB698092	9324
KB685902	14665
KB690678	1506
KB684134	2495
KB690388	1457
KB695920	1058
KB693768	1213
KB682919	2689
KB677305	3935
KB678333	3715
KB693205	1256
KB690055	1580
KB684496	2432
KB675821	4433
KB674509	4823
KB701686	6185
KB699564	7805
KB687055	1984
KB680332	3236
KB692967	1276
KB689863	1574
KB685054	2314
KB680067	3309
KB681734	2956
KB692834	1234
KB674920	4671
KB683643	2566
KB701912	6220
KB685589	2238
KB676398	4237
KB697849	29537
KB695010	1094
KB682989	2710
KB679824	17286
KB695257	12158
KB689359	1659
KB686639	2065
KB698598	9068
KB677765	3828
KB696710	11350
KB683909	3167
KB684560	2423
KB700521	7026
KB696065	1045
KB689934	1533
KB678439	3685
KB697101	10628
KB691029	1425
KB674538	4796
KB676478	4167
KB676910	4088
KB677887	3818
KB700978	6760
KB699016	27394
KB694381	1108
KB690174	1577
KB681441	3011
KB696855	11109
KB685828	2144
KB703111	5595
KB696868	11197
KB697325	11600
KB681868	38869
KB680847	3090
KB679237	3477
KB675233	4610
KB674384	4926
KB691912	1375
KB682950	2708
KB702686	5798
KB690774	1436
KB688589	1772
KB678828	3597
KB696525	11680
KB676042	4354
KB703212	5538
KB693264	1194
KB689789	1543
KB697511	10032
KB696363	1006
KB681695	2941
KB695546	12061
KB692312	38774
KB699994	7403
KB687938	1852
KB694954	1125
KB695717	1073
KB686410	2037
KB676548	4133
KB697765	9693
KB679674	3394
KB685348	2238
KB690837	1430
KB695582	1083
KB703630	5314
KB686889	2018
KB683724	2569
KB704087	5183
KB701090	6689
KB691127	1409
KB693318	1247
KB687186	1947
KB683795	2560
KB682335	16035
KB697448	30320
KB697128	10635
KB684327	2370
KB690073	1577
KB677645	3879
KB683477	2569
KB679945	3323
KB688244	1826
KB676147	19453
KB703479	6375
KB687046	14699
KB695017	1120
KB680245	3285
KB688048	1857
KB688274	1821
KB685516	2253
KB681373	3035
KB701796	6224
KB685646	37143
KB688472	1756
KB686182	2085
KB697677	9868
KB687146	1990
KB699941	7540
KB703820	5264
KB691043	1464
KB689133	1696
KB679667	3348
KB684184	2489
KB691116	1367
KB690712	1505
KB695312	33499
KB687919	1832
KB700900	6817
KB690003	1525
KB700101	7339
KB701334	7405
KB678520	3618
KB678176	3753
KB696367	1005
KB675134	4651
KB679819	3297
KB699704	8060
KB689853	1570
KB696108	1042
KB683367	2581
KB680598	3150
KB691529	1356
KB680884	3129
KB676252	4240
KB682479	16037
KB675639	4481
KB685458	14901
KB682502	2805
KB682899	2721
KB680855	3148
KB676572	4104
KB693946	12391
KB695330	1043
KB680822	3150
KB691624	15744
KB686442	2035
KB691752	1354
KB677700	3828
KB679857	19026
KB675826	4416
KB702899	5697
KB704040	5129
KB700180	7332
KB687282	1929
KB695184	1067
KB677320	3979
KB673813	5075
KB695745	12001
KB698023	9636
KB677533	3904
KB692134	1331
KB696911	10967
KB696041	1049
KB676924	18961
KB693706	1173
KB702590	5863
KB699528	7880
KB674440	4867
KB687010	1959
KB686184	2118
KB676075	4322
KB701525	6442
KB678407	3696
KB702904	25435
KB683238	2595
KB685332	2286
KB702419	5963
KB682750	2746
KB694936	1086
KB684449	2439
KB676898	4097
KB692694	1302
KB690486	1476
KB692511	1307
KB683222	2433
KB677248	3991
KB703712	5345
KB703227	5441
KB682859	2730
KB678421	3616
KB687766	1871
KB684261	2419
KB701896	7857
KB691794	1353
KB697391	10244
KB677005	4058
KB693462	1235
